Generation,Time,All,Acceptable,Unacceptable
1st, 14 seconds,0,0,0
2nd, 26 seconds,3,3,0
3rd, 15 minutes 46 seconds,2,1,1
4th, 16 minutes 5 seconds,0,0,0
5th, 16 minutes 23 seconds,1,1,0
6th, 16 minutes 42 seconds,1,0,1
7th, 17 minutes 2 seconds,0,0,0
8th, 17 minutes 21 seconds,0,0,0
9th, 17 minutes 41 seconds,0,0,0
10th, 18 minutes 1 seconds,0,0,0
11th, 18 minutes 24 seconds,0,0,0
12th, 18 minutes 48 seconds,1,1,0
13th, 19 minutes 11 seconds,0,0,0
14th, 19 minutes 35 seconds,0,0,0
15th, 19 minutes 58 seconds,1,0,1
16th, 20 minutes 23 seconds,2,2,0
17th, 20 minutes 47 seconds,1,1,0
18th, 36 minutes 13 seconds,2,2,0
19th, 36 minutes 40 seconds,4,3,1
20th, 37 minutes 6 seconds,2,0,2
21st, 37 minutes 34 seconds,2,2,0
22nd, 38 minutes 2 seconds,1,0,1
23rd, 38 minutes 30 seconds,0,0,0
24th, 38 minutes 59 seconds,0,0,0
25th, 39 minutes 27 seconds,0,0,0
26th, 39 minutes 56 seconds,2,2,0
27th, 40 minutes 24 seconds,0,0,0
28th, 55 minutes 53 seconds,1,1,0
29th, 56 minutes 22 seconds,0,0,0
30th, 56 minutes 49 seconds,1,0,1
31st, 57 minutes 18 seconds,0,0,0
32nd, 57 minutes 45 seconds,2,1,1
33rd, 58 minutes 11 seconds,0,0,0
34th, 58 minutes 40 seconds,0,0,0
35th, 59 minutes 7 seconds,0,0,0
36th, 59 minutes 36 seconds,0,0,0
37th, 1 hours 3 seconds,0,0,0
38th, 1 hours 15 minutes 33 seconds,0,0,0
39th, 1 hours 16 minutes 1 seconds,0,0,0
40th, 1 hours 16 minutes 32 seconds,0,0,0
41st, 1 hours 32 minutes 1 seconds,1,0,1
42nd, 1 hours 47 minutes 32 seconds,0,0,0
43rd, 2 hours 12 minutes 2 seconds,0,0,0
44th, 2 hours 12 minutes 29 seconds,0,0,0
45th, 2 hours 12 minutes 59 seconds,2,0,2
46th, 2 hours 28 minutes 33 seconds,0,0,0
47th, 2 hours 29 minutes 4 seconds,0,0,0
48th, 2 hours 29 minutes 36 seconds,0,0,0
49th, 3 hours 9 seconds,0,0,0
50th, 3 hours 41 seconds,0,0,0
51st, 3 hours 1 minutes 13 seconds,0,0,0
52nd, 3 hours 1 minutes 45 seconds,0,0,0
53rd, 3 hours 2 minutes 17 seconds,0,0,0
54th, 3 hours 2 minutes 46 seconds,0,0,0
55th, 3 hours 3 minutes 17 seconds,0,0,0
56th, 3 hours 3 minutes 50 seconds,0,0,0
57th, 3 hours 4 minutes 23 seconds,0,0,0
58th, 3 hours 19 minutes 57 seconds,0,0,0
59th, 3 hours 35 minutes 31 seconds,0,0,0
60th, 3 hours 36 minutes 7 seconds,0,0,0
61st, 3 hours 36 minutes 40 seconds,0,0,0
62nd, 3 hours 37 minutes 14 seconds,0,0,0
63rd, 3 hours 37 minutes 48 seconds,0,0,0
64th, 3 hours 38 minutes 23 seconds,0,0,0
65th, 3 hours 38 minutes 58 seconds,0,0,0
66th, 3 hours 39 minutes 31 seconds,0,0,0
67th, 3 hours 40 minutes 5 seconds,0,0,0
68th, 3 hours 40 minutes 39 seconds,0,0,0
69th, 3 hours 41 minutes 13 seconds,0,0,0
70th, 3 hours 41 minutes 49 seconds,0,0,0
