Generation,Time,All,Acceptable,Unacceptable
1st, 13 seconds,0,0,0
2nd, 24 seconds,2,2,0
3rd, 45 seconds,1,0,1
4th, 1 minutes 4 seconds,1,1,0
5th, 1 minutes 22 seconds,1,0,1
6th, 1 minutes 42 seconds,2,2,0
7th, 2 minutes 5 seconds,2,1,1
8th, 2 minutes 25 seconds,1,1,0
9th, 2 minutes 48 seconds,0,0,0
10th, 3 minutes 15 seconds,0,0,0
11th, 3 minutes 41 seconds,0,0,0
12th, 4 minutes 6 seconds,0,0,0
13th, 4 minutes 33 seconds,2,1,1
14th, 5 minutes 0 seconds,2,2,0
15th, 5 minutes 26 seconds,0,0,0
16th, 5 minutes 52 seconds,0,0,0
17th, 6 minutes 19 seconds,2,0,2
18th, 6 minutes 47 seconds,0,0,0
19th, 7 minutes 15 seconds,0,0,0
20th, 7 minutes 42 seconds,0,0,0
21st, 8 minutes 9 seconds,0,0,0
22nd, 8 minutes 38 seconds,0,0,0
23rd, 24 minutes 8 seconds,0,0,0
24th, 24 minutes 40 seconds,0,0,0
25th, 25 minutes 10 seconds,1,0,1
26th, 25 minutes 42 seconds,0,0,0
27th, 26 minutes 16 seconds,1,0,1
28th, 26 minutes 47 seconds,0,0,0
29th, 27 minutes 19 seconds,1,0,1
30th, 27 minutes 52 seconds,0,0,0
31st, 28 minutes 25 seconds,0,0,0
32nd, 28 minutes 57 seconds,0,0,0
33rd, 29 minutes 30 seconds,0,0,0
34th, 30 minutes 4 seconds,0,0,0
35th, 30 minutes 37 seconds,2,0,2
36th, 31 minutes 11 seconds,0,0,0
37th, 1 hours 1 minutes 44 seconds,0,0,0
38th, 1 hours 17 minutes 17 seconds,0,0,0
39th, 1 hours 17 minutes 50 seconds,0,0,0
40th, 1 hours 18 minutes 22 seconds,1,1,0
41st, 1 hours 33 minutes 56 seconds,0,0,0
42nd, 1 hours 34 minutes 30 seconds,0,0,0
43rd, 1 hours 35 minutes 5 seconds,0,0,0
44th, 1 hours 50 minutes 39 seconds,0,0,0
45th, 1 hours 51 minutes 14 seconds,1,0,1
46th, 1 hours 51 minutes 49 seconds,1,0,1
47th, 1 hours 52 minutes 23 seconds,0,0,0
48th, 1 hours 52 minutes 57 seconds,0,0,0
49th, 1 hours 53 minutes 31 seconds,1,0,1
