Generation,Time,All,Acceptable,Unacceptable
1st, 16 seconds,0,0,0
2nd, 28 seconds,1,0,1
3rd, 50 seconds,1,1,0
4th, 1 minutes 8 seconds,2,1,1
5th, 1 minutes 26 seconds,1,1,0
6th, 1 minutes 45 seconds,2,1,1
7th, 2 minutes 7 seconds,1,1,0
8th, 2 minutes 30 seconds,2,0,2
9th, 2 minutes 52 seconds,0,0,0
10th, 3 minutes 16 seconds,1,1,0
11th, 3 minutes 41 seconds,0,0,0
12th, 4 minutes 4 seconds,1,0,1
13th, 4 minutes 28 seconds,1,0,1
14th, 4 minutes 54 seconds,3,2,1
15th, 5 minutes 20 seconds,1,1,0
16th, 5 minutes 47 seconds,0,0,0
17th, 6 minutes 13 seconds,1,1,0
18th, 6 minutes 41 seconds,4,3,1
19th, 7 minutes 9 seconds,1,0,1
20th, 7 minutes 38 seconds,1,1,0
21st, 8 minutes 8 seconds,2,1,1
22nd, 8 minutes 36 seconds,3,1,2
23rd, 24 minutes 9 seconds,2,0,2
24th, 24 minutes 40 seconds,1,1,0
25th, 25 minutes 9 seconds,1,0,1
26th, 25 minutes 39 seconds,1,1,0
27th, 26 minutes 11 seconds,4,3,1
28th, 26 minutes 42 seconds,2,1,1
29th, 27 minutes 13 seconds,0,0,0
30th, 27 minutes 45 seconds,0,0,0
31st, 28 minutes 17 seconds,1,0,1
32nd, 44 minutes 9 seconds,0,0,0
33rd, 44 minutes 58 seconds,1,0,1
34th, 45 minutes 46 seconds,0,0,0
35th, 46 minutes 32 seconds,1,1,0
36th, 1 hours 2 minutes 19 seconds,0,0,0
37th, 1 hours 3 minutes 7 seconds,3,2,1
38th, 1 hours 3 minutes 56 seconds,0,0,0
39th, 1 hours 4 minutes 46 seconds,1,1,0
40th, 1 hours 5 minutes 34 seconds,1,0,1
41st, 1 hours 6 minutes 22 seconds,1,0,1
42nd, 1 hours 7 minutes 8 seconds,1,1,0
43rd, 1 hours 7 minutes 54 seconds,1,0,1
44th, 1 hours 8 minutes 40 seconds,1,0,1
45th, 1 hours 9 minutes 26 seconds,1,0,1
46th, 1 hours 10 minutes 14 seconds,1,0,1
47th, 1 hours 10 minutes 58 seconds,1,0,1
48th, 1 hours 11 minutes 44 seconds,2,1,1
49th, 1 hours 12 minutes 31 seconds,1,0,1
50th, 1 hours 28 minutes 16 seconds,2,0,2
51st, 1 hours 29 minutes 1 seconds,1,0,1
52nd, 1 hours 29 minutes 46 seconds,2,0,2
53rd, 1 hours 30 minutes 33 seconds,0,0,0
54th, 1 hours 31 minutes 17 seconds,0,0,0
55th, 1 hours 32 minutes 3 seconds,0,0,0
56th, 1 hours 53 minutes 49 seconds,2,0,2
57th, 1 hours 54 minutes 36 seconds,1,0,1
58th, 1 hours 55 minutes 24 seconds,1,0,1
59th, 1 hours 56 minutes 12 seconds,0,0,0
60th, 1 hours 56 minutes 59 seconds,2,1,1
61st, 1 hours 57 minutes 45 seconds,0,0,0
62nd, 1 hours 58 minutes 35 seconds,1,0,1
63rd, 1 hours 59 minutes 24 seconds,2,0,2
64th, 2 hours 13 seconds,2,0,2
65th, 2 hours 1 minutes 4 seconds,0,0,0
66th, 2 hours 1 minutes 53 seconds,0,0,0
67th, 2 hours 2 minutes 42 seconds,0,0,0
68th, 2 hours 3 minutes 30 seconds,0,0,0
69th, 2 hours 4 minutes 19 seconds,0,0,0
70th, 2 hours 5 minutes 11 seconds,0,0,0
71st, 2 hours 6 minutes 0 seconds,2,0,2
72nd, 2 hours 6 minutes 53 seconds,0,0,0
73rd, 2 hours 7 minutes 44 seconds,0,0,0
74th, 2 hours 8 minutes 35 seconds,0,0,0
75th, 2 hours 9 minutes 26 seconds,3,0,3
76th, 2 hours 10 minutes 16 seconds,1,0,1
77th, 2 hours 11 minutes 7 seconds,1,0,1
78th, 2 hours 11 minutes 59 seconds,0,0,0
79th, 2 hours 12 minutes 50 seconds,0,0,0
80th, 2 hours 13 minutes 44 seconds,0,0,0
81st, 2 hours 14 minutes 35 seconds,1,0,1
82nd, 2 hours 15 minutes 26 seconds,0,0,0
83rd, 2 hours 16 minutes 18 seconds,2,0,2
84th, 2 hours 17 minutes 12 seconds,1,0,1
85th, 2 hours 18 minutes 7 seconds,0,0,0
86th, 2 hours 19 minutes 1 seconds,1,0,1
87th, 2 hours 34 minutes 54 seconds,2,0,2
88th, 2 hours 50 minutes 49 seconds,0,0,0
89th, 3 hours 6 minutes 44 seconds,0,0,0
90th, 3 hours 7 minutes 41 seconds,2,0,2
91st, 3 hours 8 minutes 36 seconds,1,0,1
92nd, 3 hours 24 minutes 49 seconds,2,0,2
93rd, 3 hours 25 minutes 55 seconds,1,0,1
94th, 3 hours 27 minutes 1 seconds,2,0,2
95th, 3 hours 28 minutes 5 seconds,1,0,1
96th, 3 hours 29 minutes 11 seconds,0,0,0
97th, 3 hours 30 minutes 16 seconds,2,0,2
98th, 3 hours 31 minutes 21 seconds,0,0,0
99th, 3 hours 31 minutes 36 seconds,1,0,1
