Generation,Time,All,Acceptable,Unacceptable
55th, 2 hours 59 minutes 7 seconds,2,0,2
56th, 2 hours 59 minutes 43 seconds,2,1,1
57th, 3 hours 19 seconds,2,1,1
58th, 3 hours 54 seconds,3,0,3
59th, 3 hours 1 minutes 29 seconds,0,0,0
60th, 3 hours 5 minutes 6 seconds,5,1,4
61st, 3 hours 5 minutes 41 seconds,1,0,1
62nd, 3 hours 6 minutes 17 seconds,1,0,1
63rd, 3 hours 6 minutes 53 seconds,1,0,1
64th, 3 hours 7 minutes 31 seconds,1,1,0
65th, 3 hours 8 minutes 9 seconds,1,0,1
66th, 3 hours 8 minutes 46 seconds,0,0,0
67th, 3 hours 24 minutes 22 seconds,1,0,1
68th, 3 hours 24 minutes 59 seconds,2,0,2
69th, 3 hours 25 minutes 38 seconds,0,0,0
70th, 3 hours 26 minutes 17 seconds,0,0,0
71st, 3 hours 26 minutes 57 seconds,0,0,0
72nd, 3 hours 27 minutes 35 seconds,4,2,2
73rd, 3 hours 28 minutes 17 seconds,1,0,1
74th, 3 hours 28 minutes 56 seconds,1,0,1
75th, 3 hours 29 minutes 34 seconds,1,0,1
76th, 3 hours 30 minutes 12 seconds,2,0,2
77th, 3 hours 30 minutes 53 seconds,2,0,2
78th, 3 hours 31 minutes 34 seconds,0,0,0
79th, 3 hours 32 minutes 15 seconds,1,0,1
80th, 3 hours 32 minutes 56 seconds,1,0,1
81st, 3 hours 33 minutes 37 seconds,1,0,1
82nd, 3 hours 34 minutes 19 seconds,0,0,0
83rd, 3 hours 35 minutes 0 seconds,0,0,0
84th, 3 hours 35 minutes 43 seconds,0,0,0
85th, 3 hours 36 minutes 26 seconds,1,0,1
86th, 3 hours 37 minutes 9 seconds,0,0,0
87th, 3 hours 37 minutes 53 seconds,0,0,0
88th, 3 hours 38 minutes 36 seconds,0,0,0
89th, 3 hours 54 minutes 19 seconds,0,0,0
90th, 3 hours 55 minutes 2 seconds,2,0,2
91st, 3 hours 55 minutes 45 seconds,1,0,1
92nd, 3 hours 56 minutes 30 seconds,2,0,2
93rd, 3 hours 57 minutes 15 seconds,1,0,1
94th, 3 hours 58 minutes 1 seconds,0,0,0
95th, 3 hours 58 minutes 45 seconds,1,0,1
96th, 3 hours 59 minutes 31 seconds,1,0,1
97th, 4 hours 17 seconds,2,0,2
98th, 4 hours 1 minutes 2 seconds,0,0,0
99th, 4 hours 1 minutes 48 seconds,0,0,0
100th, 4 hours 2 minutes 35 seconds,0,0,0
101st, 4 hours 3 minutes 22 seconds,1,0,1
102nd, 4 hours 4 minutes 8 seconds,0,0,0
103rd, 4 hours 4 minutes 56 seconds,1,0,1
104th, 4 hours 5 minutes 42 seconds,1,0,1
105th, 4 hours 6 minutes 28 seconds,0,0,0
106th, 4 hours 7 minutes 15 seconds,0,0,0
107th, 4 hours 8 minutes 5 seconds,0,0,0
108th, 4 hours 8 minutes 57 seconds,1,0,1
109th, 4 hours 9 minutes 47 seconds,0,0,0
110th, 4 hours 10 minutes 36 seconds,2,0,2
111th, 4 hours 11 minutes 26 seconds,0,0,0
112th, 4 hours 12 minutes 17 seconds,1,0,1
113th, 4 hours 13 minutes 6 seconds,0,0,0
114th, 4 hours 13 minutes 57 seconds,0,0,0
115th, 4 hours 14 minutes 50 seconds,1,0,1
116th, 4 hours 15 minutes 44 seconds,0,0,0
117th, 4 hours 16 minutes 39 seconds,2,0,2
118th, 4 hours 17 minutes 32 seconds,0,0,0
119th, 4 hours 18 minutes 25 seconds,0,0,0
120th, 4 hours 19 minutes 18 seconds,0,0,0
121st, 4 hours 20 minutes 12 seconds,0,0,0
122nd, 4 hours 21 minutes 4 seconds,0,0,0
123rd, 4 hours 21 minutes 57 seconds,0,0,0
124th, 4 hours 22 minutes 48 seconds,0,0,0
125th, 4 hours 23 minutes 5 seconds,1,0,1
