Generation,Time,All,Acceptable,Unacceptable
1st, 20 seconds,0,0,0
2nd, 37 seconds,0,0,0
3rd, 1 minutes 9 seconds,1,1,0
4th, 1 minutes 36 seconds,1,1,0
5th, 2 minutes 1 seconds,3,1,2
6th, 2 minutes 27 seconds,3,2,1
7th, 2 minutes 54 seconds,2,1,1
8th, 3 minutes 23 seconds,2,2,0
9th, 3 minutes 53 seconds,6,3,3
10th, 19 minutes 43 seconds,4,4,0
11th, 20 minutes 37 seconds,2,0,2
12th, 21 minutes 28 seconds,1,0,1
13th, 22 minutes 18 seconds,3,1,2
14th, 38 minutes 4 seconds,2,2,0
15th, 38 minutes 51 seconds,2,1,1
16th, 39 minutes 42 seconds,0,0,0
17th, 40 minutes 34 seconds,0,0,0
18th, 41 minutes 22 seconds,2,1,1
19th, 42 minutes 9 seconds,2,2,0
20th, 42 minutes 55 seconds,1,0,1
21st, 43 minutes 37 seconds,1,0,1
22nd, 44 minutes 21 seconds,3,1,2
23rd, 45 minutes 3 seconds,1,0,1
24th, 45 minutes 44 seconds,0,0,0
25th, 46 minutes 25 seconds,0,0,0
26th, 47 minutes 8 seconds,0,0,0
27th, 47 minutes 49 seconds,0,0,0
28th, 48 minutes 30 seconds,1,0,1
29th, 49 minutes 10 seconds,0,0,0
30th, 49 minutes 50 seconds,4,1,3
31st, 50 minutes 31 seconds,0,0,0
32nd, 51 minutes 11 seconds,1,0,1
33rd, 51 minutes 54 seconds,0,0,0
34th, 1 hours 7 minutes 37 seconds,0,0,0
35th, 1 hours 8 minutes 19 seconds,1,1,0
36th, 1 hours 9 minutes 4 seconds,0,0,0
37th, 1 hours 9 minutes 48 seconds,1,0,1
38th, 1 hours 10 minutes 32 seconds,0,0,0
39th, 1 hours 11 minutes 14 seconds,0,0,0
40th, 1 hours 11 minutes 59 seconds,0,0,0
41st, 1 hours 12 minutes 44 seconds,1,0,1
42nd, 1 hours 13 minutes 29 seconds,1,0,1
43rd, 1 hours 14 minutes 16 seconds,0,0,0
44th, 1 hours 15 minutes 4 seconds,1,0,1
45th, 1 hours 15 minutes 48 seconds,0,0,0
46th, 1 hours 16 minutes 35 seconds,2,0,2
47th, 1 hours 17 minutes 20 seconds,2,1,1
48th, 1 hours 18 minutes 8 seconds,2,0,2
49th, 1 hours 33 minutes 56 seconds,1,1,0
50th, 1 hours 34 minutes 45 seconds,0,0,0
51st, 1 hours 35 minutes 32 seconds,2,0,2
52nd, 1 hours 36 minutes 19 seconds,1,0,1
53rd, 1 hours 37 minutes 4 seconds,0,0,0
54th, 1 hours 37 minutes 50 seconds,1,0,1
55th, 1 hours 38 minutes 37 seconds,1,0,1
56th, 1 hours 54 minutes 26 seconds,3,0,3
57th, 1 hours 55 minutes 16 seconds,0,0,0
58th, 1 hours 56 minutes 6 seconds,4,0,4
59th, 1 hours 56 minutes 57 seconds,2,0,2
60th, 1 hours 57 minutes 49 seconds,0,0,0
61st, 1 hours 58 minutes 37 seconds,0,0,0
62nd, 1 hours 59 minutes 26 seconds,0,0,0
63rd, 2 hours 14 seconds,3,0,3
64th, 2 hours 1 minutes 6 seconds,2,0,2
65th, 2 hours 2 minutes 1 seconds,1,0,1
66th, 2 hours 2 minutes 55 seconds,2,0,2
67th, 2 hours 3 minutes 49 seconds,0,0,0
68th, 2 hours 4 minutes 45 seconds,0,0,0
69th, 2 hours 5 minutes 41 seconds,1,0,1
70th, 2 hours 6 minutes 36 seconds,1,0,1
71st, 2 hours 7 minutes 34 seconds,0,0,0
72nd, 2 hours 8 minutes 35 seconds,1,0,1
73rd, 2 hours 9 minutes 37 seconds,0,0,0
74th, 2 hours 10 minutes 37 seconds,0,0,0
75th, 2 hours 11 minutes 30 seconds,0,0,0
76th, 2 hours 12 minutes 24 seconds,0,0,0
77th, 2 hours 28 minutes 21 seconds,0,0,0
78th, 2 hours 29 minutes 15 seconds,1,0,1
79th, 2 hours 30 minutes 11 seconds,0,0,0
80th, 2 hours 31 minutes 9 seconds,0,0,0
81st, 2 hours 32 minutes 4 seconds,1,0,1
82nd, 2 hours 32 minutes 58 seconds,0,0,0
83rd, 2 hours 33 minutes 51 seconds,2,0,2
84th, 2 hours 49 minutes 51 seconds,1,0,1
85th, 2 hours 50 minutes 52 seconds,3,0,3
86th, 2 hours 51 minutes 52 seconds,1,0,1
87th, 2 hours 52 minutes 56 seconds,1,0,1
88th, 3 hours 8 minutes 59 seconds,0,0,0
89th, 3 hours 25 minutes 1 seconds,1,0,1
90th, 3 hours 26 minutes 0 seconds,0,0,0
91st, 3 hours 27 minutes 2 seconds,2,0,2
92nd, 3 hours 28 minutes 5 seconds,1,0,1
93rd, 3 hours 28 minutes 33 seconds,1,0,1
