Generation,Time,All,Acceptable,Unacceptable
1st, 12 seconds,0,0,0
2nd, 22 seconds,1,1,0
3rd, 42 seconds,2,1,1
4th, 59 seconds,0,0,0
5th, 1 minutes 19 seconds,1,1,0
6th, 1 minutes 39 seconds,2,2,0
7th, 17 minutes 1 seconds,2,0,2
8th, 17 minutes 24 seconds,2,2,0
9th, 17 minutes 46 seconds,1,1,0
10th, 18 minutes 10 seconds,1,0,1
11th, 18 minutes 35 seconds,1,0,1
12th, 19 minutes 0 seconds,0,0,0
13th, 34 minutes 27 seconds,2,1,1
14th, 34 minutes 54 seconds,0,0,0
15th, 35 minutes 21 seconds,1,1,0
16th, 1 hours 5 minutes 50 seconds,1,0,1
17th, 1 hours 21 minutes 20 seconds,0,0,0
18th, 1 hours 21 minutes 45 seconds,2,0,2
19th, 1 hours 22 minutes 12 seconds,4,2,2
20th, 1 hours 22 minutes 39 seconds,1,0,1
21st, 1 hours 23 minutes 7 seconds,4,1,3
22nd, 1 hours 23 minutes 35 seconds,3,1,2
23rd, 1 hours 39 minutes 4 seconds,3,0,3
24th, 1 hours 39 minutes 32 seconds,0,0,0
25th, 1 hours 39 minutes 59 seconds,2,0,2
26th, 1 hours 40 minutes 26 seconds,0,0,0
27th, 1 hours 40 minutes 53 seconds,0,0,0
28th, 1 hours 41 minutes 20 seconds,0,0,0
29th, 1 hours 41 minutes 47 seconds,1,0,1
30th, 1 hours 42 minutes 16 seconds,2,0,2
31st, 1 hours 42 minutes 44 seconds,1,0,1
32nd, 2 hours 13 minutes 21 seconds,0,0,0
33rd, 2 hours 13 minutes 55 seconds,1,1,0
34th, 2 hours 14 minutes 31 seconds,2,2,0
35th, 2 hours 15 minutes 7 seconds,0,0,0
36th, 2 hours 15 minutes 45 seconds,1,0,1
37th, 2 hours 16 minutes 22 seconds,0,0,0
38th, 2 hours 17 minutes 0 seconds,2,1,1
39th, 2 hours 17 minutes 38 seconds,0,0,0
40th, 2 hours 18 minutes 17 seconds,2,0,2
41st, 2 hours 18 minutes 55 seconds,0,0,0
42nd, 2 hours 19 minutes 32 seconds,2,1,1
43rd, 2 hours 20 minutes 11 seconds,1,0,1
44th, 2 hours 20 minutes 48 seconds,1,0,1
45th, 2 hours 21 minutes 29 seconds,0,0,0
46th, 2 hours 22 minutes 5 seconds,2,0,2
47th, 2 hours 22 minutes 42 seconds,2,0,2
48th, 2 hours 23 minutes 22 seconds,1,0,1
49th, 2 hours 23 minutes 59 seconds,2,1,1
50th, 2 hours 24 minutes 36 seconds,0,0,0
51st, 2 hours 25 minutes 15 seconds,2,0,2
52nd, 2 hours 25 minutes 55 seconds,1,0,1
53rd, 2 hours 26 minutes 33 seconds,3,0,3
54th, 2 hours 27 minutes 11 seconds,0,0,0
55th, 2 hours 27 minutes 53 seconds,2,0,2
56th, 2 hours 28 minutes 36 seconds,0,0,0
57th, 2 hours 29 minutes 19 seconds,0,0,0
58th, 2 hours 30 minutes 2 seconds,1,0,1
59th, 2 hours 30 minutes 44 seconds,0,0,0
60th, 2 hours 31 minutes 27 seconds,2,1,1
61st, 2 hours 32 minutes 11 seconds,1,0,1
62nd, 2 hours 32 minutes 55 seconds,1,0,1
63rd, 2 hours 33 minutes 40 seconds,0,0,0
64th, 2 hours 34 minutes 27 seconds,1,0,1
65th, 2 hours 35 minutes 13 seconds,0,0,0
66th, 2 hours 35 minutes 59 seconds,0,0,0
67th, 2 hours 36 minutes 47 seconds,2,0,2
68th, 2 hours 37 minutes 33 seconds,0,0,0
69th, 2 hours 38 minutes 20 seconds,1,0,1
70th, 2 hours 39 minutes 9 seconds,1,0,1
71st, 2 hours 39 minutes 58 seconds,0,0,0
72nd, 2 hours 40 minutes 49 seconds,0,0,0
73rd, 2 hours 41 minutes 36 seconds,2,0,2
74th, 2 hours 42 minutes 24 seconds,0,0,0
75th, 2 hours 43 minutes 15 seconds,1,0,1
76th, 2 hours 44 minutes 5 seconds,0,0,0
77th, 2 hours 44 minutes 57 seconds,0,0,0
78th, 2 hours 45 minutes 48 seconds,0,0,0
79th, 2 hours 46 minutes 40 seconds,0,0,0
80th, 2 hours 47 minutes 31 seconds,0,0,0
81st, 2 hours 48 minutes 21 seconds,2,0,2
82nd, 3 hours 4 minutes 15 seconds,0,0,0
83rd, 3 hours 5 minutes 9 seconds,1,0,1
84th, 3 hours 6 minutes 3 seconds,0,0,0
85th, 3 hours 6 minutes 55 seconds,1,0,1
86th, 3 hours 7 minutes 48 seconds,0,0,0
87th, 3 hours 8 minutes 41 seconds,0,0,0
88th, 3 hours 9 minutes 34 seconds,0,0,0
89th, 3 hours 10 minutes 26 seconds,1,0,1
90th, 3 hours 11 minutes 23 seconds,1,0,1
91st, 3 hours 12 minutes 18 seconds,1,0,1
