Time,Accumulated All,Accumulated Acceptable,Accumulated Unacceptable
3847,328,152,176
3858,329,153,176
3886,330,154,176
3888,331,154,177
3917,331,154,177
3934,332,154,178
3948,333,155,178
3950,334,155,179
3978,334,155,179
3982,335,155,180
4010,335,155,180
4028,336,156,180
4057,336,156,180
4074,337,156,181
4099,338,157,181
4120,339,157,182
4144,339,157,182
4166,340,157,183
4188,341,157,184
4214,342,157,185
4225,343,158,185
4232,343,158,185
4258,345,158,187
4274,345,158,187
4291,348,160,188
4304,350,161,189
4319,350,161,189
4323,353,161,192
4351,354,161,193
4353,354,161,193
4364,355,161,194
4384,356,162,194
4409,357,162,195
4416,359,163,196
4450,359,163,196
4456,359,163,196
4483,360,164,196
4504,361,164,197
4518,361,164,197
4533,361,164,197
4548,361,164,197
4553,361,164,197
4561,361,164,197
4588,361,164,197
4592,361,164,197
4595,363,164,199
4624,363,164,199
4637,363,164,199
4640,365,165,200
4660,365,165,200
4670,365,165,200
4688,367,165,202
4697,367,165,202
4702,368,166,202
4734,368,166,202
4760,368,166,202
4772,368,166,202
4779,369,166,203
4799,369,166,203
4811,370,166,204
4840,370,166,204
4844,374,166,208
4878,374,166,208
4880,374,166,208
4905,376,166,210
4910,377,167,210
4932,381,169,212
4941,381,169,212
4959,382,169,213
4974,382,169,213
4987,386,170,216
5015,389,171,218
5255,389,171,218
5285,390,171,219
5296,392,171,221
5316,394,172,222
5341,395,172,223
5386,397,172,225
5433,397,172,225
5477,397,172,225
5521,398,172,226
5523,398,172,226
5636,399,173,226
5670,399,173,226
5685,399,173,226
5705,399,173,226
5709,399,173,226
5732,401,173,228
5748,401,173,228
5779,402,173,229
5786,402,173,229
5822,402,173,229
5824,402,173,229
5863,403,173,230
5866,403,173,230
5870,404,173,231
5904,404,173,231
5909,404,173,231
5911,404,173,231
5917,405,173,232
5942,405,173,232
5943,405,173,232
5944,408,173,235
5955,408,173,235
5972,408,173,235
5977,409,173,236
5982,409,173,236
5998,409,173,236
5999,411,173,238
6012,412,173,239
6025,414,173,241
6026,414,173,241
6045,414,173,241
6047,415,173,242
6053,415,173,242
6067,415,173,242
6080,415,173,242
6088,415,173,242
6107,416,173,243
6108,416,173,243
6117,421,174,247
6133,422,174,248
6136,424,174,250
6148,424,174,250
6152,426,174,252
6164,427,174,253
6175,427,174,253
6186,427,174,253
6188,427,174,253
6221,427,174,253
6225,427,174,253
6227,430,174,256
6248,430,174,256
6264,430,174,256
6265,430,174,256
6280,430,174,256
6309,430,174,256
6313,430,174,256
6344,430,174,256
6355,433,174,259
6377,434,174,260
6401,434,174,260
6410,435,174,261
6442,436,174,262
6448,436,174,262
6452,436,174,262
6474,436,174,262
6493,436,174,262
6538,436,174,262
6639,436,174,262
6674,437,174,263
6709,438,174,264
6743,438,174,264
6777,439,175,264
6811,440,175,265
6829,442,175,267
6846,442,175,267
6866,445,175,270
6876,446,175,271
6884,447,175,272
6916,447,175,272
6919,448,175,273
6924,449,175,274
6955,450,175,275
6966,454,175,279
6972,454,175,279
6991,454,175,279
7017,456,175,281
7019,458,176,282
7028,459,176,283
7064,459,176,283
7065,459,176,283
7069,459,176,283
7102,459,176,283
7115,460,176,284
7117,460,176,284
7139,460,176,284
7163,461,176,285
7164,463,176,287
7166,463,176,287
7175,463,176,287
7200,464,176,288
7201,464,176,288
7211,464,176,288
7213,466,176,290
7214,469,176,293
7237,469,176,293
7241,469,176,293
7247,469,176,293
7264,469,176,293
7266,471,176,295
7273,474,176,298
7279,475,176,299
7287,476,176,300
7312,480,177,303
7313,480,177,303
7316,481,178,303
7321,482,178,304
7323,482,178,304
7350,482,178,304
7356,484,178,306
7361,484,178,306
7362,484,178,306
7375,486,178,308
7395,486,178,308
7398,488,178,310
7405,488,178,310
7410,488,178,310
7429,488,178,310
7435,491,178,313
7437,491,178,313
7459,491,178,313
7474,491,178,313
7484,491,178,313
7485,491,178,313
7511,491,178,313
7515,492,178,314
7531,492,178,314
7541,493,178,315
7554,493,178,315
7560,495,178,317
7578,495,178,317
7594,496,178,318
7596,497,178,319
7613,497,178,319
7627,498,178,320
7633,498,178,320
7654,498,178,320
7664,498,178,320
7673,498,178,320
7709,499,179,320
7712,499,179,320
7715,500,179,321
7742,500,179,321
7749,500,179,321
7766,503,179,324
7775,503,179,324
7777,503,179,324
7790,504,179,325
7808,504,179,325
7816,505,179,326
7832,505,179,326
7837,505,179,326
7840,506,179,327
7867,507,179,328
7873,507,179,328
7874,507,179,328
7890,507,179,328
7915,507,179,328
7919,507,179,328
7922,507,179,328
7944,507,179,328
7949,507,179,328
7955,508,179,329
7970,508,179,329
7979,510,179,331
7996,510,179,331
8001,510,179,331
8024,510,179,331
8035,511,180,331
8036,511,180,331
8071,513,182,331
8075,514,182,332
8076,514,182,332
8107,514,182,332
8118,514,182,332
8126,514,182,332
8145,515,182,333
8159,515,182,333
8178,517,182,335
8182,517,182,335
8200,517,182,335
8220,519,183,336
8232,520,183,337
8242,521,183,338
8258,521,183,338
8286,522,183,339
8287,522,183,339
8297,524,183,341
8328,525,183,342
8335,525,183,342
8341,526,183,343
8372,528,184,344
8411,529,184,345
8416,529,184,345
8448,530,184,346
8458,530,184,346
8489,530,184,346
8500,531,184,347
8525,533,184,349
8543,533,184,349
8562,535,184,351
8574,537,184,353
8589,537,184,353
8602,538,184,354
8620,539,184,355
8633,540,184,356
8639,542,185,357
8676,542,185,357
8680,542,185,357
8715,544,185,359
8726,544,185,359
8755,545,185,360
8793,548,185,363
8831,548,185,363
8873,550,185,365
8901,550,185,365
8913,550,185,365
8916,550,185,365
8944,550,185,365
8955,551,185,366
8959,551,185,366
8976,551,185,366
9002,552,185,367
9011,552,185,367
9044,552,185,367
9069,552,185,367
9087,554,186,368
9124,555,186,369
9131,556,186,370
9175,557,186,371
9178,557,186,371
9189,557,186,371
9208,557,186,371
9220,557,186,371
9226,558,186,372
9231,560,186,374
9257,560,186,374
9264,561,186,375
9267,562,186,376
9274,563,186,377
9294,565,186,379
9301,567,186,381
9303,567,186,381
9313,568,186,382
9342,569,186,383
9352,569,186,383
9359,569,186,383
9393,570,186,384
9407,572,186,386
9434,572,186,386
9448,574,186,388
9453,574,186,388
9475,574,186,388
9481,575,186,389
9500,576,186,390
9511,576,186,390
9515,576,186,390
9541,578,187,391
9549,579,187,392
9556,579,187,392
9573,579,187,392
9598,579,187,392
9606,580,187,393
9640,580,187,393
9649,580,187,393
9673,580,187,393
9675,582,187,395
9696,584,187,397
9708,585,187,398
9722,585,187,398
9741,585,187,398
9744,585,187,398
9771,585,187,398
9775,586,187,399
9795,587,187,400
9822,587,187,400
9845,587,187,400
9871,587,187,400
9897,587,187,400
9920,587,187,400
9948,587,187,400
9970,587,187,400
10000,587,187,400
10020,587,187,400
10051,587,187,400
10066,588,187,401
10101,590,187,403
10115,590,187,403
10163,590,187,403
10191,591,187,404
10211,591,187,404
10249,591,187,404
10251,591,187,404
10252,594,187,407
10281,595,187,408
10312,596,187,409
10319,601,187,414
10376,602,187,415
10608,602,187,415
10642,603,187,416
10677,604,187,417
10709,607,189,418
10712,608,190,418
10742,609,190,419
10747,611,190,421
10774,612,191,421
10783,614,192,422
10807,615,192,423
10809,615,192,423
10819,617,193,424
10840,617,193,424
10841,617,193,424
10854,620,193,427
10873,620,193,427
10889,620,193,427
10905,620,193,427
10937,620,193,427
10966,620,193,427
10997,620,193,427
11030,620,193,427
11055,620,193,427
11063,620,193,427
11106,625,194,431
11109,626,194,432
11141,627,194,433
11160,627,194,433
11163,627,194,433
11177,628,194,434
11199,629,194,435
11204,629,194,435
11210,629,194,435
11213,630,194,436
11215,631,194,437
11245,631,194,437
11251,632,195,437
11257,632,195,437
11259,632,195,437
11261,634,195,439
11268,634,195,439
11289,635,195,440
11290,636,195,441
11295,636,195,441
11309,636,195,441
11316,637,195,442
11321,637,195,442
11326,637,195,442
11332,638,195,443
11336,638,195,443
11337,639,195,444
11339,639,195,444
11359,639,195,444
11374,639,195,444
11385,639,195,444
11408,642,195,447
11409,642,195,447
11426,643,195,448
11433,643,195,448
11460,643,195,448
11461,644,195,449
11482,644,195,449
11483,645,195,450
11510,645,195,450
11515,645,195,450
11538,646,195,451
11563,646,195,451
11570,646,195,451
11592,647,195,452
11615,648,195,453
11628,648,195,453
11647,648,195,453
11667,648,195,453
11683,648,195,453
11705,649,195,454
11720,649,195,454
11737,651,195,456
11773,651,195,456
11791,651,195,456
11807,652,195,457
11830,652,195,457
11843,653,196,457
11844,653,196,457
11880,653,196,457
11885,654,196,458
11900,655,196,459
11914,657,196,461
11940,657,196,461
11947,657,196,461
11957,658,196,462
11982,659,196,463
11992,659,196,463
11997,659,196,463
12012,660,196,464
12016,661,196,465
12044,661,196,465
12052,662,197,465
12071,662,197,465
12087,664,198,466
12122,666,199,467
12126,668,199,469
12181,672,199,473
12238,674,199,475
12262,675,199,476
12289,677,199,478
12296,679,199,480
12299,681,199,482
12301,682,199,483
12338,682,199,483
12355,683,199,484
12357,686,199,487
12360,686,199,487
12377,686,199,487
12416,688,199,489
12417,688,199,489
12421,690,199,491
12422,692,199,493
12432,692,199,493
12455,696,201,495
12476,696,201,495
12485,698,201,497
12497,699,201,498
12513,700,201,499
12534,701,201,500
12536,702,201,501
12551,702,201,501
12574,703,201,502
12593,704,201,503
12612,706,201,505
12616,708,201,507
12652,709,201,508
12653,711,201,510
12662,711,201,510
12681,711,201,510
12694,711,201,510
12696,712,201,511
12713,714,201,513
12720,715,201,514
12735,716,201,515
12776,717,201,516
12778,720,201,519
12779,721,201,520
12817,722,201,521
12836,722,201,521
12844,722,201,521
12859,722,201,521
12900,722,201,521
12908,723,201,522
12931,723,201,522
12943,723,201,522
12967,723,201,522
12973,724,201,523
12986,725,201,524
12997,725,201,524
13000,725,201,524
13029,725,201,524
13034,725,201,524
13037,725,201,524
13050,725,201,524
13057,727,202,525
13068,727,202,525
13073,727,202,525
13094,728,202,526
13103,729,202,527
13108,730,202,528
13116,730,202,528
13129,731,202,529
13138,731,202,529
13164,731,202,529
13165,731,202,529
13169,733,202,531
13171,733,202,531
13200,734,202,532
13205,734,202,532
13224,734,202,532
13238,735,202,533
13239,735,202,533
13273,737,202,535
13281,737,202,535
13309,737,202,535
13310,738,202,536
13338,738,202,536
13344,740,202,538
13347,742,203,539
13374,742,203,539
13378,742,203,539
13384,743,203,540
13393,743,203,540
13421,743,203,540
13455,743,203,540
13517,743,203,540
13578,743,203,540
13639,743,203,540
13702,743,203,540
13769,743,203,540
13796,744,203,541
13836,744,203,541
13851,745,203,542
13902,745,203,542
13954,745,203,542
13962,745,203,542
14026,745,203,542
14059,745,203,542
14096,745,203,542
14102,747,203,544
14133,749,203,546
14145,750,203,547
14158,750,203,547
14190,752,203,549
14197,752,203,549
14235,753,203,550
14259,753,203,550
14281,753,203,550
14325,755,203,552
14360,757,203,554
14371,758,203,555
14389,758,203,555
14398,758,203,555
14417,760,203,557
14437,762,205,557
14455,763,205,558
14462,763,205,558
14508,763,205,558
14521,764,205,559
14555,764,205,559
14588,766,205,561
14602,767,205,562
14648,767,205,562
14657,767,205,562
14696,768,205,563
14729,768,205,563
14742,769,205,564
14788,769,205,564
14799,769,205,564
14809,770,205,565
14835,770,205,565
14866,770,205,565
14868,771,205,566
14885,771,205,566
14890,771,205,566
14921,772,205,567
14926,772,205,567
14937,773,205,568
14943,773,205,568
14962,773,205,568
14980,773,205,568
14987,773,205,568
14997,773,205,568
15020,774,205,569
15034,775,205,570
15036,777,205,572
15039,777,205,572
15086,777,205,572
15094,777,205,572
15096,778,205,573
15122,778,205,573
15137,779,205,574
15155,782,205,577
15172,782,205,577
15186,782,205,577
15189,783,205,578
15214,783,205,578
15215,783,205,578
15237,783,205,578
15245,783,205,578
15251,783,205,578
15257,783,205,578
15275,783,205,578
15290,784,205,579
15321,784,205,579
15327,784,205,579
15332,784,205,579
15344,784,205,579
15376,786,205,581
15389,787,205,582
15393,787,205,582
15394,787,205,582
15399,789,205,584
15412,790,205,585
15415,792,205,587
15452,792,205,587
15455,794,205,589
15472,794,205,589
15494,795,206,589
15505,795,206,589
15519,795,206,589
15532,796,206,590
15551,797,206,591
15558,797,206,591
15571,797,206,591
15588,797,206,591
15612,797,206,591
15627,797,206,591
15649,797,206,591
15662,797,206,591
15664,797,206,591
15687,797,206,591
15703,797,206,591
15717,797,206,591
15723,797,206,591
15727,798,206,592
15768,798,206,592
15779,798,206,592
15785,799,206,593
15798,799,206,593
15854,801,206,595
15866,801,206,595
15927,803,206,597
15937,803,206,597
16003,805,206,599
16013,806,206,600
16079,806,206,600
16080,806,206,600
16111,808,206,602
16147,808,206,602
16215,809,206,603
16253,809,206,603
16289,810,206,604
16300,810,206,604
16340,811,206,605
16360,812,206,606
16379,813,206,607
16429,813,206,607
16511,815,206,609
16552,815,206,609
16591,815,206,609
16631,817,206,611
16672,817,206,611
16712,817,206,611
16754,817,206,611
16796,817,206,611
16840,819,206,613
16882,819,206,613
16926,819,206,613
16970,819,206,613
17014,822,206,616
17058,822,206,616
17103,823,206,617
17104,823,206,617
17148,823,206,617
17195,824,206,618
17322,825,206,619
17361,825,206,619
17398,826,206,620
17401,826,206,620
17441,827,206,621
17469,827,206,621
17543,827,206,621
17615,827,206,621
17688,827,206,621
17763,827,206,621
17836,827,206,621
17907,827,206,621
17979,827,206,621
18053,827,206,621
18122,827,206,621
18142,827,206,621
18154,827,206,621
18187,828,206,622
18234,828,206,622
18282,828,206,622
18307,828,206,622
18464,828,206,622
18618,828,206,622
18780,830,206,624
18940,831,206,625
19087,831,206,625
19100,831,206,625
19155,831,206,625
19226,831,206,625
19229,832,206,626
19233,833,206,627
19268,833,206,627
19277,833,206,627
19298,833,206,627
19317,834,206,628
19356,834,206,628
19370,834,206,628
19396,835,206,629
19411,835,206,629
19435,835,206,629
19440,835,206,629
19565,835,206,629
20412,835,206,629
20638,835,206,629
20814,835,206,629
20918,836,206,630
20959,836,206,630
20977,836,206,630
21001,836,206,630
21043,836,206,630
21085,836,206,630
21128,836,206,630
21142,836,206,630
21317,836,206,630
21386,836,206,630
21463,836,206,630
21487,836,206,630
21539,836,206,630
21615,836,206,630
21658,836,206,630
21692,836,206,630
21766,836,206,630
21844,837,206,631
21922,837,206,631
21998,837,206,631
22073,837,206,631
22074,839,206,633
22115,839,206,633
22151,839,206,633
22160,839,206,633
22204,839,206,633
22229,839,206,633
22248,839,206,633
22292,839,206,633
22303,839,206,633
22337,839,206,633
22381,840,206,634
22426,840,206,634
22473,840,206,634
22518,840,206,634
22566,841,206,635
22614,843,206,637
22728,843,206,637
22907,843,206,637
23075,843,206,637
23202,843,206,637
23242,843,206,637
23249,843,206,637
23279,843,206,637
23410,843,206,637
23585,843,206,637
24197,843,206,637
24258,843,206,637
24339,843,206,637
24666,843,206,637
24836,843,206,637
25318,843,206,637
25325,843,206,637
25373,844,206,638
25398,844,206,638
25420,846,206,640
25469,846,206,640
25477,846,206,640
25517,847,206,641
25565,848,206,642
25909,848,206,642
26087,848,206,642
26260,848,206,642
26437,848,206,642
26459,848,206,642
26514,848,206,642
26537,848,206,642
26615,848,206,642
26618,849,206,643
26696,849,206,643
26779,850,206,644
26793,850,206,644
26858,850,206,644
26937,850,206,644
26969,850,206,644
27157,850,206,644
27333,851,206,645
27463,852,206,646
27509,852,206,646
27514,853,206,647
27566,853,206,647
27616,853,206,647
27667,853,206,647
27688,853,206,647
27875,853,206,647
27920,854,206,648
28620,854,206,648
28902,854,206,648
28972,854,206,648
29002,854,206,648
29153,854,206,648
29335,854,206,648
29516,854,206,648
29570,854,206,648
29700,854,206,648
29896,854,206,648
30003,854,206,648
30089,854,206,648
30099,854,206,648
30162,854,206,648
30198,854,206,648
30214,854,206,648
30266,854,206,648
30279,854,206,648
30290,854,206,648
30317,854,206,648
30369,854,206,648
30475,855,206,649
30661,855,206,649
30850,855,206,649
30962,856,206,650
31015,857,206,651
31049,857,206,651
31068,857,206,651
31123,858,206,652
31178,858,206,652
31249,858,206,652
31288,859,206,653
31377,859,206,653
32132,859,206,653
32189,860,206,654
32243,861,206,655
32293,861,206,655
32298,861,206,655
32345,861,206,655
32355,861,206,655
32389,861,206,655
32415,861,206,655
32474,861,206,655
32484,862,206,656
32532,862,206,656
32548,862,206,656
32576,864,206,658
32592,864,206,658
32651,864,206,658
32668,864,206,658
32711,865,206,659
32753,865,206,659
32758,866,206,660
32773,867,206,661
32833,867,206,661
32845,867,206,661
32894,867,206,661
32935,867,206,661
32953,867,206,661
32956,867,206,661
33019,867,206,661
33024,868,206,662
33080,868,206,662
33115,869,206,663
33140,869,206,663
33152,869,206,663
33202,869,206,663
33203,869,206,663
33265,869,206,663
33289,869,206,663
33326,869,206,663
33354,869,206,663
33378,869,206,663
33391,869,206,663
33454,869,206,663
33466,869,206,663
33515,870,206,664
33538,870,206,664
33553,870,206,664
33579,870,206,664
33641,870,206,664
33645,870,206,664
33710,870,206,664
33732,870,206,664
33733,870,206,664
33775,870,206,664
33823,870,206,664
33837,870,206,664
33902,870,206,664
33910,870,206,664
33931,870,206,664
33969,870,206,664
34001,870,206,664
34036,870,206,664
34092,870,206,664
34105,870,206,664
34139,870,206,664
34169,871,206,665
34184,871,206,665
34233,871,206,665
34276,871,206,665
34299,871,206,665
34340,871,206,665
34365,871,206,665
34367,871,206,665
34432,871,206,665
34461,871,206,665
34498,871,206,665
34549,871,206,665
34554,871,206,665
34564,871,206,665
34631,871,206,665
34649,871,206,665
34696,871,206,665
34742,871,206,665
34762,871,206,665
34763,873,206,667
34832,873,206,667
34836,873,206,667
34898,873,206,667
34932,873,206,667
34965,873,206,667
34973,873,206,667
35026,873,206,667
35033,873,206,667
35102,874,206,668
35120,874,206,668
35169,874,206,668
35196,874,206,668
35212,874,206,668
35242,874,206,668
35304,874,206,668
35317,875,206,669
35389,875,206,669
35391,875,206,669
35478,875,206,669
35569,875,206,669
35661,875,206,669
35751,875,206,669
35840,875,206,669
35931,875,206,669
36021,875,206,669
36110,875,206,669
36202,875,206,669
36289,875,206,669
36362,876,206,670
36431,876,206,670
36501,876,206,670
36571,876,206,670
36638,877,206,671
36711,878,206,672
36785,878,206,672
36854,879,206,673
36923,880,206,674
36991,881,206,675
37062,881,206,675
37134,883,206,677
37209,883,206,677
37280,883,206,677
37298,883,206,677
37354,883,206,677
37415,883,206,677
37424,883,206,677
37428,884,206,678
37503,884,206,678
37542,885,206,679
37575,885,206,679
37612,885,206,679
37651,885,206,679
37680,885,206,679
37729,885,206,679
37807,885,206,679
37821,885,206,679
37830,885,206,679
37887,885,206,679
37949,885,206,679
37965,885,206,679
38036,885,206,679
38047,885,206,679
38084,885,206,679
38125,885,206,679
38203,885,206,679
38218,885,206,679
38254,885,206,679
38283,885,206,679
38354,885,206,679
38361,885,206,679
38445,886,206,680
38468,886,206,680
38486,886,206,680
38618,887,206,681
38683,887,206,681
38752,887,206,681
38902,887,206,681
39126,887,206,681
39425,887,206,681
39505,887,206,681
39584,887,206,681
39661,889,206,683
39736,889,206,683
39789,890,206,684
39817,891,206,685
39897,891,206,685
39928,891,206,685
39977,891,206,685
40060,893,206,687
40068,893,206,687
40146,893,206,687
40206,893,206,687
40231,893,206,687
40258,893,206,687
40312,893,206,687
40341,893,206,687
40392,893,206,687
40471,894,206,688
40477,894,206,688
40555,894,206,688
40607,894,206,688
40639,895,206,689
40723,895,206,689
40739,895,206,689
40813,896,206,690
40869,896,206,690
40899,896,206,690
40986,896,206,690
40996,896,206,690
41073,896,206,690
41127,896,206,690
41156,896,206,690
41237,896,206,690
41259,896,206,690
41324,896,206,690
41379,896,206,690
41391,896,206,690
41411,896,206,690
41494,897,206,691
41524,898,206,692
41582,898,206,692
41591,898,206,692
41654,898,206,692
41663,898,206,692
41751,898,206,692
41790,898,206,692
41807,898,206,692
41839,898,206,692
41923,899,206,693
41929,899,206,693
42009,900,206,694
42033,900,206,694
42069,900,206,694
42096,903,206,697
42185,904,206,698
42205,904,206,698
42251,904,206,698
42274,904,206,698
42351,905,206,699
42364,905,206,699
42456,905,206,699
42476,905,206,699
42496,905,206,699
42547,905,206,699
42640,905,206,699
42645,905,206,699
42699,905,206,699
42731,905,206,699
42791,905,206,699
42825,906,206,700
42917,906,206,700
42927,906,206,700
43007,906,206,700
43101,906,206,700
43159,906,206,700
43193,909,206,703
43290,909,206,703
43380,909,206,703
43384,909,206,703
43475,910,206,704
43566,910,206,704
43592,910,206,704
43661,910,206,704
43758,910,206,704
43829,910,206,704
43838,910,206,704
43853,910,206,704
43945,910,206,704
43982,910,206,704
44053,911,206,705
44061,912,206,706
44124,912,206,706
44158,912,206,706
44260,912,206,706
44267,912,206,706
44300,912,206,706
44372,912,206,706
44410,912,206,706
44478,912,206,706
44529,912,206,706
44558,913,206,707
44584,913,206,707
44692,913,206,707
44700,913,206,707
44763,914,206,708
44799,914,206,708
44850,914,206,708
44912,914,206,708
45001,914,206,708
45002,914,206,708
45022,914,206,708
45132,914,206,708
45151,914,206,708
45222,914,206,708
45245,914,206,708
45294,914,206,708
45351,914,206,708
45439,914,206,708
45445,914,206,708
45457,914,206,708
45560,914,206,708
45585,914,206,708
45667,914,206,708
45672,914,206,708
45736,914,206,708
45774,914,206,708
45874,915,206,709
45916,915,206,709
46014,915,206,709
46051,915,206,709
46156,915,206,709
46161,915,206,709
46370,915,206,709
46390,915,206,709
46615,915,206,709
46783,915,206,709
46858,915,206,709
46988,915,206,709
47090,915,206,709
47093,915,206,709
47206,915,206,709
47207,915,206,709
47312,915,206,709
47347,915,206,709
47352,915,206,709
47489,915,206,709
47498,915,206,709
47546,915,206,709
47628,915,206,709
47638,915,206,709
47771,915,206,709
47777,915,206,709
47784,915,206,709
47918,915,206,709
47935,915,206,709
48014,916,206,710
48066,916,206,710
48082,916,206,710
48213,916,206,710
48235,916,206,710
48242,916,206,710
48359,916,206,710
48380,916,206,710
48472,916,206,710
48501,916,206,710
48513,916,206,710
48629,916,206,710
48666,916,206,710
48705,916,206,710
48768,916,206,710
48820,916,206,710
48903,917,206,711
48947,917,206,711
48966,917,206,711
49022,917,206,711
49118,917,206,711
49150,917,206,711
49184,917,206,711
49266,917,206,711
49280,917,206,711
49414,917,206,711
49417,917,206,711
49551,917,206,711
49654,917,206,711
49686,917,206,711
49807,917,206,711
49911,917,206,711
49934,917,206,711
50064,917,206,711
50151,917,206,711
50192,917,206,711
50318,917,206,711
50321,917,206,711
50386,917,206,711
50477,917,206,711
50625,917,206,711
50627,917,206,711
50768,917,206,711
50876,917,206,711
50909,917,206,711
51056,917,206,711
