Generation,Time,All,Acceptable,Unacceptable
1st, 20 seconds,0,0,0
2nd, 37 seconds,0,0,0
3rd, 1 minutes 5 seconds,1,0,1
4th, 1 minutes 29 seconds,0,0,0
5th, 1 minutes 57 seconds,2,1,1
6th, 2 minutes 28 seconds,1,0,1
7th, 3 minutes 0 seconds,1,0,1
8th, 3 minutes 29 seconds,1,0,1
9th, 3 minutes 59 seconds,2,2,0
10th, 4 minutes 31 seconds,1,1,0
11th, 5 minutes 2 seconds,1,0,1
12th, 5 minutes 37 seconds,2,1,1
13th, 6 minutes 10 seconds,1,1,0
14th, 6 minutes 46 seconds,0,0,0
15th, 7 minutes 22 seconds,1,0,1
16th, 7 minutes 58 seconds,0,0,0
17th, 8 minutes 33 seconds,2,0,2
18th, 9 minutes 9 seconds,1,0,1
19th, 9 minutes 45 seconds,1,0,1
20th, 10 minutes 21 seconds,0,0,0
21st, 10 minutes 58 seconds,2,0,2
22nd, 11 minutes 35 seconds,1,0,1
23rd, 12 minutes 12 seconds,1,0,1
24th, 12 minutes 50 seconds,1,0,1
25th, 13 minutes 28 seconds,2,0,2
26th, 14 minutes 5 seconds,1,0,1
27th, 14 minutes 44 seconds,1,0,1
28th, 15 minutes 24 seconds,0,0,0
29th, 16 minutes 3 seconds,0,0,0
30th, 16 minutes 40 seconds,0,0,0
31st, 32 minutes 21 seconds,0,0,0
32nd, 48 minutes 0 seconds,0,0,0
33rd, 48 minutes 39 seconds,0,0,0
34th, 1 hours 19 minutes 20 seconds,0,0,0
35th, 1 hours 19 minutes 59 seconds,0,0,0
36th, 1 hours 20 minutes 40 seconds,0,0,0
37th, 1 hours 21 minutes 20 seconds,0,0,0
38th, 1 hours 37 minutes 2 seconds,0,0,0
39th, 1 hours 37 minutes 46 seconds,0,0,0
40th, 1 hours 38 minutes 31 seconds,0,0,0
41st, 1 hours 39 minutes 15 seconds,0,0,0
42nd, 1 hours 39 minutes 58 seconds,0,0,0
43rd, 1 hours 40 minutes 45 seconds,0,0,0
44th, 1 hours 41 minutes 28 seconds,0,0,0
45th, 1 hours 42 minutes 13 seconds,1,0,1
46th, 1 hours 42 minutes 55 seconds,0,0,0
47th, 1 hours 43 minutes 41 seconds,0,0,0
48th, 1 hours 44 minutes 25 seconds,0,0,0
49th, 1 hours 45 minutes 9 seconds,0,0,0
50th, 1 hours 45 minutes 55 seconds,3,0,3
51st, 1 hours 46 minutes 41 seconds,0,0,0
52nd, 1 hours 47 minutes 28 seconds,0,0,0
53rd, 1 hours 48 minutes 13 seconds,0,0,0
54th, 1 hours 48 minutes 58 seconds,0,0,0
55th, 2 hours 4 minutes 44 seconds,0,0,0
56th, 2 hours 5 minutes 31 seconds,0,0,0
57th, 2 hours 6 minutes 18 seconds,0,0,0
58th, 2 hours 7 minutes 7 seconds,1,0,1
59th, 2 hours 22 minutes 54 seconds,2,0,2
60th, 2 hours 23 minutes 40 seconds,1,0,1
61st, 2 hours 33 minutes 28 seconds,0,0,0
62nd, 2 hours 34 minutes 17 seconds,0,0,0
63rd, 2 hours 35 minutes 3 seconds,0,0,0
64th, 2 hours 50 minutes 51 seconds,0,0,0
65th, 3 hours 6 minutes 39 seconds,1,0,1
66th, 3 hours 7 minutes 25 seconds,0,0,0
67th, 3 hours 8 minutes 10 seconds,1,0,1
68th, 3 hours 8 minutes 56 seconds,0,0,0
69th, 3 hours 9 minutes 45 seconds,0,0,0
70th, 3 hours 10 minutes 33 seconds,0,0,0
71st, 3 hours 11 minutes 22 seconds,0,0,0
72nd, 3 hours 27 minutes 12 seconds,0,0,0
73rd, 3 hours 42 minutes 54 seconds,0,0,0
74th, 4 hours 13 minutes 34 seconds,0,0,0
75th, 4 hours 14 minutes 11 seconds,0,0,0
76th, 4 hours 30 minutes 53 seconds,0,0,0
77th, 4 hours 45 minutes 3 seconds,1,0,1
78th, 5 hours 2 minutes 34 seconds,0,0,0
79th, 5 hours 5 minutes 7 seconds,0,0,0
80th, 5 hours 7 minutes 44 seconds,0,0,0
81st, 5 hours 10 minutes 18 seconds,0,0,0
82nd, 5 hours 13 minutes 0 seconds,2,0,2
83rd, 5 hours 15 minutes 40 seconds,1,0,1
84th, 5 hours 18 minutes 20 seconds,0,0,0
85th, 5 hours 21 minutes 8 seconds,0,0,0
86th, 5 hours 23 minutes 31 seconds,0,0,0
87th, 5 hours 26 minutes 5 seconds,0,0,0
88th, 5 hours 43 minutes 58 seconds,0,0,0
89th, 5 hours 46 minutes 54 seconds,0,0,0
90th, 5 hours 49 minutes 37 seconds,0,0,0
91st, 5 hours 52 minutes 22 seconds,0,0,0
92nd, 5 hours 55 minutes 17 seconds,0,0,0
93rd, 5 hours 58 minutes 7 seconds,0,0,0
94th, 6 hours 58 seconds,0,0,0
95th, 6 hours 18 minutes 48 seconds,0,0,0
96th, 6 hours 21 minutes 47 seconds,0,0,0
97th, 6 hours 24 minutes 35 seconds,0,0,0
98th, 6 hours 27 minutes 22 seconds,0,0,0
99th, 6 hours 30 minutes 10 seconds,0,0,0
100th, 6 hours 33 minutes 5 seconds,0,0,0
101st, 6 hours 51 minutes 6 seconds,0,0,0
102nd, 6 hours 53 minutes 56 seconds,0,0,0
103rd, 7 hours 11 minutes 49 seconds,0,0,0
104th, 7 hours 14 minutes 47 seconds,0,0,0
105th, 7 hours 17 minutes 40 seconds,0,0,0
106th, 7 hours 20 minutes 37 seconds,0,0,0
107th, 7 hours 23 minutes 38 seconds,1,0,1
108th, 7 hours 26 minutes 33 seconds,0,0,0
109th, 7 hours 29 minutes 29 seconds,0,0,0
110th, 7 hours 32 minutes 37 seconds,0,0,0
111th, 7 hours 35 minutes 33 seconds,1,0,1
112th, 7 hours 38 minutes 29 seconds,0,0,0
113th, 7 hours 41 minutes 28 seconds,0,0,0
114th, 7 hours 44 minutes 35 seconds,0,0,0
115th, 8 hours 2 minutes 52 seconds,0,0,0
116th, 8 hours 5 minutes 53 seconds,0,0,0
117th, 8 hours 8 minutes 55 seconds,0,0,0
118th, 8 hours 11 minutes 56 seconds,0,0,0
119th, 8 hours 15 minutes 0 seconds,0,0,0
120th, 8 hours 18 minutes 16 seconds,0,0,0
121st, 8 hours 21 minutes 29 seconds,0,0,0
122nd, 8 hours 24 minutes 39 seconds,0,0,0
123rd, 8 hours 27 minutes 55 seconds,1,0,1
124th, 8 hours 31 minutes 1 seconds,0,0,0
125th, 8 hours 34 minutes 10 seconds,0,0,0
126th, 8 hours 37 minutes 29 seconds,0,0,0
127th, 8 hours 40 minutes 49 seconds,0,0,0
128th, 8 hours 59 minutes 5 seconds,0,0,0
129th, 9 hours 2 minutes 28 seconds,0,0,0
130th, 9 hours 5 minutes 53 seconds,0,0,0
131st, 9 hours 9 minutes 13 seconds,0,0,0
132nd, 9 hours 12 minutes 32 seconds,0,0,0
133rd, 9 hours 15 minutes 54 seconds,0,0,0
134th, 9 hours 18 minutes 58 seconds,0,0,0
135th, 9 hours 22 minutes 13 seconds,0,0,0
136th, 9 hours 25 minutes 31 seconds,0,0,0
137th, 9 hours 28 minutes 59 seconds,0,0,0
138th, 9 hours 32 minutes 20 seconds,0,0,0
139th, 9 hours 35 minutes 49 seconds,0,0,0
140th, 9 hours 39 minutes 22 seconds,0,0,0
141st, 9 hours 42 minutes 53 seconds,0,0,0
142nd, 9 hours 46 minutes 36 seconds,0,0,0
143rd, 10 hours 20 minutes 9 seconds,0,0,0
144th, 10 hours 23 minutes 44 seconds,0,0,0
145th, 10 hours 26 minutes 52 seconds,0,0,0
146th, 10 hours 30 minutes 30 seconds,0,0,0
147th, 10 hours 33 minutes 56 seconds,0,0,0
148th, 10 hours 37 minutes 34 seconds,0,0,0
149th, 10 hours 41 minutes 8 seconds,0,0,0
150th, 10 hours 44 minutes 43 seconds,0,0,0
151st, 10 hours 48 minutes 22 seconds,0,0,0
152nd, 10 hours 52 minutes 6 seconds,0,0,0
153rd, 11 hours 10 minutes 58 seconds,0,0,0
154th, 11 hours 29 minutes 39 seconds,0,0,0
155th, 11 hours 33 minutes 11 seconds,0,0,0
156th, 11 hours 36 minutes 47 seconds,0,0,0
157th, 11 hours 40 minutes 33 seconds,0,0,0
158th, 11 hours 44 minutes 11 seconds,0,0,0
159th, 11 hours 47 minutes 56 seconds,0,0,0
160th, 11 hours 51 minutes 39 seconds,0,0,0
161st, 11 hours 55 minutes 27 seconds,0,0,0
162nd, 11 hours 59 minutes 19 seconds,0,0,0
163rd, 12 hours 3 minutes 0 seconds,0,0,0
164th, 12 hours 6 minutes 32 seconds,0,0,0
165th, 12 hours 10 minutes 29 seconds,0,0,0
166th, 12 hours 14 minutes 21 seconds,1,0,1
167th, 12 hours 18 minutes 20 seconds,0,0,0
168th, 12 hours 22 minutes 9 seconds,0,0,0
169th, 12 hours 26 minutes 3 seconds,1,0,1
170th, 12 hours 30 minutes 2 seconds,0,0,0
171st, 12 hours 33 minutes 42 seconds,0,0,0
172nd, 12 hours 37 minutes 25 seconds,0,0,0
173rd, 12 hours 41 minutes 12 seconds,0,0,0
174th, 12 hours 45 minutes 16 seconds,0,0,0
175th, 12 hours 49 minutes 16 seconds,0,0,0
176th, 12 hours 53 minutes 10 seconds,0,0,0
177th, 12 hours 56 minutes 55 seconds,0,0,0
178th, 13 hours 58 seconds,0,0,0
179th, 13 hours 4 minutes 50 seconds,0,0,0
180th, 13 hours 8 minutes 32 seconds,0,0,0
