Generation,Time,All,Acceptable,Unacceptable
1st, 1 hours 6 minutes 7 seconds,1,1,0
2nd, 1 hours 39 minutes 13 seconds,0,0,0
3rd, 6 hours 45 minutes 31 seconds,0,0,0
4th, 11 hours 9 minutes 49 seconds,2,1,1
5th, 11 hours 52 minutes 8 seconds,0,0,0
6th, 11 hours 52 minutes 23 seconds,0,0,0
7th, 12 hours 25 minutes 41 seconds,0,0,0
8th, 13 hours 31 minutes 58 seconds,0,0,0
9th, 14 hours 5 minutes 16 seconds,0,0,0
10th, 14 hours 5 minutes 34 seconds,1,0,1
11th, 14 hours 38 minutes 55 seconds,0,0,0
12th, 14 hours 39 minutes 15 seconds,0,0,0
13th, 15 hours 12 minutes 36 seconds,0,0,0
14th, 15 hours 12 minutes 59 seconds,0,0,0
15th, 16 hours 52 minutes 23 seconds,1,0,1
16th, 17 hours 25 minutes 49 seconds,0,0,0
17th, 17 hours 26 minutes 17 seconds,0,0,0
18th, 18 hours 32 minutes 44 seconds,0,0,0
19th, 18 hours 33 minutes 11 seconds,0,0,0
20th, 19 hours 39 minutes 37 seconds,0,0,0
21st, 20 hours 13 minutes 5 seconds,0,0,0
22nd, 20 hours 13 minutes 33 seconds,0,0,0
23rd, 20 hours 47 minutes 0 seconds,0,0,0
24th, 23 hours 32 minutes 28 seconds,0,0,0
25th, 23 hours 32 minutes 57 seconds,1,0,1
26th, 23 hours 33 minutes 26 seconds,0,0,0
27th, 23 hours 33 minutes 53 seconds,0,0,0
28th, 25 hours 13 minutes 23 seconds,0,0,0
