Generation,Time,All,Acceptable,Unacceptable
1st, 8 seconds,0,0,0
2nd, 17 seconds,0,0,0
3rd, 36 seconds,0,0,0
4th, 57 seconds,0,0,0
5th, 1 minutes 14 seconds,0,0,0
6th, 1 minutes 34 seconds,0,0,0
7th, 34 minutes 57 seconds,0,0,0
8th, 1 hours 8 minutes 19 seconds,0,0,0
9th, 1 hours 8 minutes 41 seconds,0,0,0
10th, 1 hours 42 minutes 2 seconds,0,0,0
11th, 2 hours 48 minutes 26 seconds,0,0,0
12th, 2 hours 48 minutes 48 seconds,1,0,1
13th, 3 hours 22 minutes 15 seconds,0,0,0
14th, 3 hours 22 minutes 42 seconds,0,0,0
15th, 3 hours 56 minutes 10 seconds,0,0,0
16th, 5 hours 2 minutes 36 seconds,0,0,0
17th, 5 hours 36 minutes 5 seconds,0,0,0
18th, 6 hours 9 minutes 33 seconds,2,0,2
19th, 6 hours 43 minutes 0 seconds,0,0,0
20th, 7 hours 49 minutes 30 seconds,0,0,0
21st, 7 hours 49 minutes 58 seconds,0,0,0
22nd, 7 hours 50 minutes 29 seconds,0,0,0
23rd, 8 hours 23 minutes 59 seconds,0,0,0
24th, 8 hours 57 minutes 29 seconds,0,0,0
25th, 9 hours 30 minutes 57 seconds,0,0,0
26th, 9 hours 31 minutes 27 seconds,0,0,0
27th, 10 hours 4 minutes 56 seconds,1,0,1
28th, 10 hours 5 minutes 26 seconds,0,0,0
29th, 10 hours 38 minutes 56 seconds,1,0,1
30th, 10 hours 39 minutes 28 seconds,1,0,1
31st, 11 hours 12 minutes 59 seconds,0,0,0
32nd, 11 hours 13 minutes 30 seconds,0,0,0
33rd, 11 hours 14 minutes 1 seconds,0,0,0
34th, 11 hours 14 minutes 33 seconds,1,0,1
35th, 11 hours 15 minutes 4 seconds,0,0,0
36th, 11 hours 48 minutes 39 seconds,0,0,0
37th, 12 hours 22 minutes 14 seconds,0,0,0
38th, 12 hours 22 minutes 48 seconds,0,0,0
39th, 12 hours 56 minutes 22 seconds,0,0,0
40th, 13 hours 29 minutes 58 seconds,1,0,1
41st, 13 hours 30 minutes 31 seconds,0,0,0
42nd, 15 hours 43 minutes 7 seconds,1,0,1
43rd, 15 hours 43 minutes 42 seconds,0,0,0
44th, 16 hours 17 minutes 18 seconds,1,0,1
45th, 17 hours 23 minutes 53 seconds,1,0,1
46th, 17 hours 57 minutes 26 seconds,2,0,2
47th, 20 hours 9 minutes 58 seconds,0,0,0
48th, 20 hours 10 minutes 30 seconds,0,0,0
49th, 20 hours 11 minutes 5 seconds,0,0,0
50th, 20 hours 44 minutes 38 seconds,0,0,0
51st, 21 hours 51 minutes 10 seconds,0,0,0
52nd, 22 hours 24 minutes 44 seconds,1,0,1
53rd, 23 hours 31 minutes 16 seconds,0,0,0
54th, 23 hours 31 minutes 48 seconds,0,0,0
55th, 24 hours 5 minutes 21 seconds,0,0,0
