Generation,Time,All,Acceptable,Unacceptable
1st, 7 seconds,1,1,0
2nd, 33 minutes 16 seconds,0,0,0
3rd, 3 hours 54 minutes 34 seconds,0,0,0
4th, 3 hours 54 minutes 53 seconds,0,0,0
5th, 4 hours 28 minutes 11 seconds,0,0,0
6th, 5 hours 43 minutes 31 seconds,0,0,0
7th, 5 hours 43 minutes 50 seconds,0,0,0
8th, 5 hours 44 minutes 10 seconds,1,0,1
9th, 7 hours 26 minutes 32 seconds,0,0,0
10th, 7 hours 26 minutes 52 seconds,0,0,0
11th, 7 hours 27 minutes 15 seconds,1,0,1
12th, 7 hours 27 minutes 37 seconds,0,0,0
13th, 7 hours 28 minutes 0 seconds,0,0,0
14th, 8 hours 4 minutes 23 seconds,1,0,1
15th, 9 hours 10 minutes 48 seconds,1,1,0
16th, 9 hours 44 minutes 12 seconds,0,0,0
17th, 9 hours 44 minutes 37 seconds,0,0,0
18th, 11 hours 24 minutes 5 seconds,0,0,0
19th, 11 hours 57 minutes 31 seconds,1,0,1
20th, 11 hours 57 minutes 59 seconds,0,0,0
21st, 12 hours 31 minutes 26 seconds,1,0,1
22nd, 12 hours 31 minutes 52 seconds,1,0,1
23rd, 12 hours 32 minutes 22 seconds,0,0,0
24th, 13 hours 5 minutes 52 seconds,0,0,0
25th, 13 hours 6 minutes 23 seconds,0,0,0
26th, 13 hours 6 minutes 53 seconds,0,0,0
27th, 13 hours 7 minutes 23 seconds,0,0,0
28th, 13 hours 7 minutes 52 seconds,0,0,0
29th, 13 hours 8 minutes 20 seconds,0,0,0
30th, 14 hours 47 minutes 49 seconds,0,0,0
31st, 15 hours 54 minutes 18 seconds,0,0,0
32nd, 17 hours 49 seconds,0,0,0
33rd, 17 hours 34 minutes 19 seconds,0,0,0
34th, 17 hours 34 minutes 50 seconds,0,0,0
35th, 18 hours 41 minutes 20 seconds,0,0,0
36th, 19 hours 14 minutes 52 seconds,0,0,0
37th, 19 hours 48 minutes 24 seconds,1,0,1
38th, 19 hours 48 minutes 55 seconds,0,0,0
39th, 20 hours 22 minutes 28 seconds,1,0,1
40th, 20 hours 23 minutes 2 seconds,1,0,1
41st, 22 hours 2 minutes 38 seconds,0,0,0
42nd, 22 hours 36 minutes 10 seconds,0,0,0
43rd, 22 hours 36 minutes 42 seconds,0,0,0
44th, 23 hours 10 minutes 15 seconds,0,0,0
45th, 23 hours 43 minutes 46 seconds,0,0,0
46th, 23 hours 44 minutes 19 seconds,1,0,1
47th, 23 hours 44 minutes 52 seconds,0,0,0
48th, 25 hours 24 minutes 25 seconds,1,0,1
