Generation,Time,All,Acceptable,Unacceptable
1st, 33 minutes 7 seconds,0,0,0
2nd, 33 minutes 14 seconds,0,0,0
3rd, 1 hours 6 minutes 33 seconds,0,0,0
4th, 1 hours 6 minutes 53 seconds,0,0,0
5th, 1 hours 7 minutes 11 seconds,0,0,0
6th, 1 hours 40 minutes 29 seconds,0,0,0
7th, 1 hours 40 minutes 47 seconds,0,0,0
8th, 3 hours 26 minutes 7 seconds,0,0,0
9th, 4 hours 8 minutes 28 seconds,1,0,1
10th, 4 hours 44 minutes 51 seconds,0,0,0
11th, 5 hours 18 minutes 11 seconds,0,0,0
12th, 5 hours 51 minutes 34 seconds,0,0,0
13th, 6 hours 24 minutes 59 seconds,0,0,0
14th, 6 hours 25 minutes 26 seconds,0,0,0
15th, 6 hours 25 minutes 52 seconds,0,0,0
16th, 6 hours 26 minutes 18 seconds,0,0,0
17th, 7 hours 32 minutes 45 seconds,1,0,1
18th, 8 hours 6 minutes 11 seconds,0,0,0
19th, 8 hours 6 minutes 40 seconds,0,0,0
20th, 8 hours 7 minutes 8 seconds,0,0,0
21st, 8 hours 40 minutes 36 seconds,0,0,0
22nd, 8 hours 41 minutes 3 seconds,0,0,0
23rd, 8 hours 41 minutes 32 seconds,0,0,0
24th, 8 hours 42 minutes 2 seconds,0,0,0
25th, 9 hours 18 minutes 35 seconds,1,0,1
26th, 10 hours 58 minutes 5 seconds,0,0,0
27th, 10 hours 58 minutes 38 seconds,0,0,0
28th, 11 hours 32 minutes 10 seconds,0,0,0
29th, 11 hours 32 minutes 41 seconds,0,0,0
30th, 12 hours 48 minutes 14 seconds,0,0,0
31st, 13 hours 21 minutes 44 seconds,0,0,0
32nd, 13 hours 55 minutes 12 seconds,0,0,0
33rd, 13 hours 55 minutes 45 seconds,0,0,0
34th, 13 hours 56 minutes 17 seconds,0,0,0
35th, 13 hours 56 minutes 49 seconds,1,0,1
36th, 13 hours 57 minutes 20 seconds,0,0,0
37th, 14 hours 30 minutes 54 seconds,0,0,0
38th, 14 hours 31 minutes 27 seconds,0,0,0
39th, 14 hours 31 minutes 59 seconds,0,0,0
40th, 14 hours 32 minutes 31 seconds,0,0,0
41st, 14 hours 33 minutes 1 seconds,0,0,0
42nd, 14 hours 33 minutes 34 seconds,0,0,0
43rd, 14 hours 34 minutes 6 seconds,0,0,0
44th, 14 hours 34 minutes 38 seconds,1,0,1
45th, 16 hours 14 minutes 12 seconds,0,0,0
46th, 16 hours 50 minutes 45 seconds,0,0,0
47th, 18 hours 30 minutes 18 seconds,0,0,0
48th, 19 hours 36 minutes 52 seconds,0,0,0
49th, 20 hours 19 minutes 28 seconds,1,0,1
50th, 20 hours 20 minutes 3 seconds,0,0,0
51st, 20 hours 20 minutes 35 seconds,0,0,0
52nd, 21 hours 27 minutes 9 seconds,0,0,0
53rd, 22 hours 36 minutes 41 seconds,0,0,0
54th, 23 hours 13 minutes 13 seconds,0,0,0
55th, 24 hours 37 minutes 46 seconds,1,0,1
