Time,Accumulated All,Accumulated Acceptable,Accumulated Unacceptable
46354,58,8,50
46484,58,8,50
46582,58,8,50
46828,59,8,51
47152,59,8,51
47163,59,8,51
47170,59,8,51
47183,59,8,51
47213,59,8,51
47243,59,8,51
47272,59,8,51
47300,59,8,51
48104,59,8,51
48228,60,9,51
48363,61,9,52
48598,62,9,53
48631,62,9,53
48718,62,9,53
50112,62,9,53
50145,62,9,53
50177,62,9,53
50209,63,9,54
50240,63,9,54
50374,63,9,54
50407,63,9,54
50478,63,9,54
50508,63,9,54
50716,63,9,54
50734,64,9,55
50816,64,9,55
51163,64,9,55
51197,64,9,55
52254,64,9,55
52287,64,9,55
52319,64,9,55
52351,64,9,55
52381,64,9,55
52414,64,9,55
52446,64,9,55
52478,65,9,56
52520,65,9,56
52735,65,9,56
52755,65,9,56
53135,65,9,56
53210,65,9,56
53242,65,9,56
53269,65,9,56
54266,65,9,56
54299,65,9,56
54532,66,9,57
54756,66,9,57
54779,66,9,57
55147,66,9,57
55179,66,9,57
55434,66,9,57
55467,66,9,57
55498,66,9,57
55530,66,9,57
55563,66,9,57
56312,66,9,57
56544,66,9,57
56578,66,9,57
56587,67,9,58
56622,67,9,58
56784,67,9,58
56856,67,9,58
56892,67,9,58
57188,67,9,58
57258,67,9,58
58323,67,9,58
58360,68,9,59
58391,68,9,59
58452,68,9,59
58638,69,9,60
58773,69,9,60
58791,69,9,60
58819,71,9,62
58905,71,9,62
59199,72,9,63
59229,72,9,63
59259,72,9,63
60403,72,9,63
60435,72,9,63
60469,72,9,63
60645,72,9,63
60743,73,9,64
60920,73,9,64
60955,73,9,64
61249,73,9,64
61271,73,9,64
61301,74,9,65
61331,74,9,65
61364,74,9,65
62316,74,9,65
62482,74,9,65
62633,75,9,66
62749,75,9,66
62777,75,9,66
63259,75,9,66
63290,75,9,66
63310,75,9,66
63376,75,9,66
64067,75,9,66
64095,75,9,66
64124,75,9,66
64328,75,9,66
64360,76,9,67
64392,76,9,67
64646,78,9,69
64950,79,9,70
64985,79,9,70
65503,80,9,71
66135,80,9,71
66618,80,9,71
66764,80,9,71
66791,80,9,71
67280,80,9,71
67369,80,9,71
67517,80,9,71
67550,80,9,71
67583,80,9,71
68144,81,9,72
68175,81,9,72
68457,81,9,72
68979,81,9,72
69292,81,9,72
69382,81,9,72
69595,81,9,72
69628,82,9,73
70185,82,9,73
70364,82,9,73
70612,82,9,73
70777,82,9,73
71175,82,9,73
71210,82,9,73
71304,83,9,74
71335,83,9,74
71395,84,9,75
71426,84,9,75
72007,84,9,75
72379,84,9,75
72452,85,9,76
72598,85,9,76
72630,85,9,76
72665,85,9,76
72785,85,9,76
72813,85,9,76
73168,86,9,77
73203,86,9,77
73235,86,9,77
73236,86,9,77
73348,87,9,78
73382,88,9,79
73440,88,9,79
73472,89,9,80
74396,89,9,80
74464,90,9,81
74678,90,9,81
74820,90,9,81
76002,91,9,82
76036,91,9,82
76069,91,9,82
77229,91,9,82
77231,91,9,82
77267,92,9,83
77466,92,9,83
78135,94,9,85
78388,94,9,85
78420,94,9,85
78457,94,9,85
78670,94,9,85
79283,95,9,86
79319,95,9,86
79358,95,9,86
80244,96,9,87
80431,96,9,87
80464,98,9,89
80472,98,9,89
80507,98,9,89
80684,99,9,90
81331,99,9,90
81370,99,9,90
81401,99,9,90
81402,99,9,90
81460,100,9,91
82124,100,9,91
82258,100,9,91
82294,100,9,91
82522,100,9,91
82554,100,9,91
83415,100,9,91
83559,100,9,91
83591,100,9,91
83593,100,9,91
83624,100,9,91
84569,100,9,91
84604,100,9,91
84676,100,9,91
84708,100,9,91
84748,100,9,91
84777,101,9,92
84806,101,9,92
84833,101,9,92
85324,102,9,93
85426,102,9,93
85459,103,9,94
85492,103,9,94
85995,103,9,94
86030,103,9,94
86288,104,9,95
86616,104,9,95
86721,104,9,95
87339,105,9,96
88044,105,9,96
88157,105,9,96
88304,105,9,96
88666,106,9,97
90436,106,9,97
90803,106,9,97
91465,107,9,98
