Generation,Time,All,Acceptable,Unacceptable
1st, 7 seconds,0,0,0
2nd, 15 seconds,0,0,0
3rd, 36 seconds,0,0,0
4th, 55 seconds,0,0,0
5th, 1 minutes 14 seconds,0,0,0
6th, 34 minutes 32 seconds,2,0,2
7th, 1 hours 40 minutes 51 seconds,0,0,0
8th, 2 hours 14 minutes 11 seconds,1,0,1
9th, 2 hours 47 minutes 33 seconds,1,0,1
10th, 3 hours 20 minutes 56 seconds,1,0,1
11th, 3 hours 21 minutes 20 seconds,0,0,0
12th, 3 hours 54 minutes 45 seconds,0,0,0
13th, 3 hours 55 minutes 11 seconds,2,0,2
14th, 4 hours 28 minutes 39 seconds,1,0,1
15th, 5 hours 2 minutes 7 seconds,2,0,2
16th, 6 hours 8 minutes 36 seconds,0,0,0
17th, 6 hours 9 minutes 3 seconds,0,0,0
18th, 7 hours 15 minutes 35 seconds,0,0,0
19th, 7 hours 49 minutes 6 seconds,1,0,1
20th, 9 hours 28 minutes 37 seconds,0,0,0
21st, 9 hours 29 minutes 10 seconds,0,0,0
22nd, 9 hours 29 minutes 39 seconds,1,0,1
23rd, 9 hours 30 minutes 10 seconds,0,0,0
24th, 9 hours 30 minutes 42 seconds,1,0,1
25th, 9 hours 31 minutes 13 seconds,1,0,1
26th, 10 hours 37 minutes 45 seconds,0,0,0
27th, 12 hours 50 minutes 16 seconds,0,0,0
28th, 13 hours 23 minutes 48 seconds,1,1,0
29th, 13 hours 57 minutes 20 seconds,0,0,0
30th, 14 hours 30 minutes 54 seconds,0,0,0
31st, 15 hours 4 minutes 26 seconds,0,0,0
32nd, 15 hours 4 minutes 59 seconds,0,0,0
33rd, 15 hours 38 minutes 32 seconds,0,0,0
34th, 16 hours 12 minutes 3 seconds,0,0,0
35th, 17 hours 18 minutes 36 seconds,0,0,0
36th, 17 hours 52 minutes 8 seconds,0,0,0
37th, 17 hours 52 minutes 40 seconds,1,0,1
38th, 17 hours 53 minutes 12 seconds,0,0,0
39th, 19 hours 32 minutes 44 seconds,0,0,0
40th, 20 hours 6 minutes 19 seconds,0,0,0
41st, 20 hours 39 minutes 56 seconds,0,0,0
42nd, 21 hours 46 minutes 28 seconds,0,0,0
43rd, 21 hours 47 minutes 0 seconds,0,0,0
44th, 22 hours 20 minutes 31 seconds,0,0,0
45th, 22 hours 21 minutes 4 seconds,2,0,2
46th, 23 hours 12 minutes 39 seconds,0,0,0
47th, 23 hours 13 minutes 11 seconds,0,0,0
48th, 23 hours 13 minutes 44 seconds,0,0,0
49th, 24 hours 29 minutes 17 seconds,0,0,0
