Generation,Time,All,Acceptable,Unacceptable
1st, 33 minutes 8 seconds,1,1,0
2nd, 33 minutes 17 seconds,0,0,0
3rd, 1 hours 6 minutes 39 seconds,0,0,0
4th, 1 hours 6 minutes 57 seconds,0,0,0
5th, 2 hours 22 minutes 16 seconds,0,0,0
6th, 2 hours 55 minutes 33 seconds,0,0,0
7th, 3 hours 28 minutes 53 seconds,0,0,0
8th, 3 hours 29 minutes 14 seconds,0,0,0
9th, 3 hours 29 minutes 37 seconds,0,0,0
10th, 4 hours 3 minutes 0 seconds,0,0,0
11th, 4 hours 36 minutes 26 seconds,0,0,0
12th, 6 hours 51 minutes 49 seconds,0,0,0
13th, 6 hours 52 minutes 15 seconds,0,0,0
14th, 6 hours 52 minutes 42 seconds,0,0,0
15th, 6 hours 53 minutes 9 seconds,0,0,0
16th, 8 hours 11 minutes 37 seconds,0,0,0
17th, 8 hours 45 minutes 6 seconds,0,0,0
18th, 9 hours 21 minutes 37 seconds,0,0,0
19th, 10 hours 4 minutes 6 seconds,0,0,0
20th, 11 hours 19 minutes 34 seconds,0,0,0
21st, 12 hours 29 minutes 7 seconds,0,0,0
22nd, 12 hours 29 minutes 39 seconds,1,0,1
23rd, 13 hours 6 minutes 10 seconds,0,0,0
24th, 14 hours 12 minutes 43 seconds,0,0,0
25th, 14 hours 13 minutes 17 seconds,0,0,0
26th, 14 hours 46 minutes 50 seconds,0,0,0
27th, 14 hours 47 minutes 22 seconds,0,0,0
28th, 15 hours 23 minutes 54 seconds,0,0,0
29th, 15 hours 24 minutes 27 seconds,0,0,0
30th, 15 hours 24 minutes 58 seconds,0,0,0
31st, 15 hours 25 minutes 30 seconds,0,0,0
32nd, 15 hours 26 minutes 3 seconds,0,0,0
33rd, 15 hours 47 minutes 36 seconds,0,0,0
34th, 15 hours 48 minutes 12 seconds,0,0,0
35th, 16 hours 21 minutes 45 seconds,0,0,0
36th, 16 hours 55 minutes 20 seconds,0,0,0
37th, 16 hours 55 minutes 55 seconds,0,0,0
38th, 18 hours 2 minutes 30 seconds,1,0,1
39th, 18 hours 3 minutes 5 seconds,0,0,0
40th, 19 hours 9 minutes 39 seconds,0,0,0
41st, 19 hours 46 minutes 15 seconds,0,0,0
42nd, 19 hours 46 minutes 50 seconds,0,0,0
43rd, 20 hours 20 minutes 36 seconds,0,0,0
44th, 21 hours 27 minutes 11 seconds,0,0,0
45th, 21 hours 27 minutes 47 seconds,1,0,1
46th, 22 hours 1 minutes 23 seconds,1,0,1
47th, 22 hours 1 minutes 59 seconds,0,0,0
48th, 22 hours 35 minutes 31 seconds,0,0,0
49th, 23 hours 42 minutes 4 seconds,1,0,1
50th, 24 hours 15 minutes 39 seconds,1,0,1
