Generation,Time,All,Acceptable,Unacceptable
1st, 33 minutes 7 seconds,1,1,0
2nd, 33 minutes 15 seconds,0,0,0
3rd, 1 hours 6 minutes 35 seconds,0,0,0
4th, 1 hours 6 minutes 54 seconds,0,0,0
5th, 1 hours 7 minutes 13 seconds,0,0,0
6th, 1 hours 7 minutes 31 seconds,2,0,2
7th, 1 hours 40 minutes 50 seconds,0,0,0
8th, 1 hours 41 minutes 9 seconds,0,0,0
9th, 1 hours 41 minutes 29 seconds,0,0,0
10th, 1 hours 41 minutes 49 seconds,0,0,0
11th, 1 hours 42 minutes 12 seconds,0,0,0
12th, 1 hours 42 minutes 34 seconds,0,0,0
13th, 3 hours 21 minutes 57 seconds,0,0,0
14th, 4 hours 4 minutes 23 seconds,0,0,0
15th, 5 hours 10 minutes 49 seconds,0,0,0
16th, 5 hours 44 minutes 15 seconds,0,0,0
17th, 6 hours 50 minutes 43 seconds,0,0,0
18th, 7 hours 24 minutes 12 seconds,0,0,0
19th, 7 hours 57 minutes 40 seconds,2,0,2
20th, 8 hours 31 minutes 7 seconds,0,0,0
21st, 9 hours 13 minutes 36 seconds,0,0,0
22nd, 10 hours 53 minutes 3 seconds,0,0,0
23rd, 12 hours 32 minutes 33 seconds,1,0,1
24th, 13 hours 6 minutes 3 seconds,0,0,0
25th, 14 hours 45 minutes 35 seconds,0,0,0
26th, 15 hours 19 minutes 7 seconds,0,0,0
27th, 15 hours 19 minutes 39 seconds,0,0,0
28th, 15 hours 53 minutes 8 seconds,0,0,0
29th, 16 hours 26 minutes 39 seconds,1,0,1
30th, 16 hours 27 minutes 9 seconds,0,0,0
31st, 16 hours 27 minutes 39 seconds,0,0,0
32nd, 17 hours 1 minutes 11 seconds,0,0,0
33rd, 17 hours 1 minutes 41 seconds,1,0,1
34th, 17 hours 2 minutes 11 seconds,0,0,0
35th, 17 hours 2 minutes 44 seconds,0,0,0
36th, 17 hours 36 minutes 16 seconds,0,0,0
37th, 18 hours 42 minutes 49 seconds,0,0,0
38th, 19 hours 16 minutes 22 seconds,0,0,0
39th, 19 hours 49 minutes 55 seconds,1,0,1
40th, 19 hours 50 minutes 26 seconds,0,0,0
41st, 20 hours 24 minutes 0 seconds,0,0,0
42nd, 20 hours 24 minutes 32 seconds,1,0,1
43rd, 21 hours 31 minutes 6 seconds,0,0,0
44th, 22 hours 37 minutes 40 seconds,1,0,1
45th, 23 hours 53 minutes 15 seconds,0,0,0
46th, 23 hours 53 minutes 50 seconds,0,0,0
47th, 24 hours 27 minutes 24 seconds,0,0,0
