Generation,Time,All,Acceptable,Unacceptable
1st, 33 minutes 7 seconds,0,0,0
2nd, 1 hours 6 minutes 15 seconds,0,0,0
3rd, 4 hours 27 minutes 35 seconds,0,0,0
4th, 4 hours 33 minutes 55 seconds,0,0,0
5th, 5 hours 7 minutes 12 seconds,0,0,0
6th, 5 hours 40 minutes 30 seconds,0,0,0
7th, 6 hours 52 minutes 50 seconds,0,0,0
8th, 6 hours 53 minutes 9 seconds,0,0,0
9th, 7 hours 59 minutes 31 seconds,0,0,0
10th, 8 hours 32 minutes 53 seconds,0,0,0
11th, 9 hours 6 minutes 19 seconds,0,0,0
12th, 9 hours 6 minutes 44 seconds,0,0,0
13th, 10 hours 13 minutes 11 seconds,1,0,1
14th, 10 hours 46 minutes 37 seconds,0,0,0
15th, 11 hours 20 minutes 5 seconds,0,0,0
16th, 11 hours 20 minutes 31 seconds,0,0,0
17th, 12 hours 27 minutes 0 seconds,0,0,0
18th, 13 hours 28 seconds,1,0,1
19th, 14 hours 6 minutes 56 seconds,0,0,0
20th, 15 hours 46 minutes 24 seconds,0,0,0
21st, 16 hours 19 minutes 51 seconds,0,0,0
22nd, 16 hours 20 minutes 19 seconds,2,0,2
23rd, 17 hours 47 minutes 47 seconds,0,0,0
24th, 17 hours 48 minutes 15 seconds,0,0,0
25th, 17 hours 48 minutes 44 seconds,0,0,0
26th, 18 hours 22 minutes 15 seconds,0,0,0
27th, 18 hours 55 minutes 44 seconds,1,0,1
28th, 18 hours 56 minutes 15 seconds,0,0,0
29th, 19 hours 29 minutes 45 seconds,0,0,0
30th, 21 hours 42 minutes 15 seconds,2,0,2
31st, 22 hours 48 minutes 44 seconds,0,0,0
32nd, 25 hours 7 minutes 16 seconds,0,0,0
