Generation,Time,All,Acceptable,Unacceptable
1st, 8 seconds,1,1,0
2nd, 17 seconds,0,0,0
3rd, 6 minutes 32 seconds,1,1,0
4th, 6 minutes 45 seconds,0,0,0
5th, 10 minutes 0 seconds,0,0,0
6th, 13 minutes 18 seconds,0,0,0
7th, 13 minutes 37 seconds,1,0,1
8th, 13 minutes 53 seconds,1,0,1
9th, 14 minutes 11 seconds,1,0,1
10th, 14 minutes 31 seconds,2,0,2
11th, 17 minutes 49 seconds,0,0,0
12th, 27 minutes 5 seconds,0,0,0
13th, 39 minutes 23 seconds,0,0,0
14th, 45 minutes 40 seconds,0,0,0
15th, 51 minutes 58 seconds,1,0,1
16th, 58 minutes 17 seconds,0,0,0
17th, 58 minutes 34 seconds,1,1,0
18th, 1 hours 4 minutes 53 seconds,0,0,0
19th, 1 hours 5 minutes 12 seconds,1,0,1
20th, 1 hours 17 minutes 31 seconds,0,0,0
21st, 1 hours 20 minutes 50 seconds,1,1,0
22nd, 1 hours 24 minutes 7 seconds,2,1,1
23rd, 1 hours 27 minutes 26 seconds,0,0,0
24th, 1 hours 36 minutes 43 seconds,1,1,0
25th, 1 hours 43 minutes 0 seconds,1,0,1
26th, 1 hours 43 minutes 18 seconds,1,0,1
27th, 1 hours 52 minutes 38 seconds,1,1,0
28th, 1 hours 58 minutes 54 seconds,0,0,0
29th, 2 hours 2 minutes 12 seconds,1,1,0
30th, 2 hours 5 minutes 30 seconds,1,1,0
31st, 2 hours 14 minutes 49 seconds,0,0,0
32nd, 2 hours 36 minutes 9 seconds,0,0,0
33rd, 2 hours 48 minutes 28 seconds,0,0,0
34th, 3 hours 46 seconds,2,0,2
35th, 3 hours 10 minutes 4 seconds,2,1,1
36th, 3 hours 25 minutes 22 seconds,1,0,1
37th, 3 hours 46 minutes 42 seconds,2,0,2
38th, 4 hours 2 minutes 0 seconds,1,1,0
39th, 4 hours 17 minutes 20 seconds,1,0,1
40th, 4 hours 23 minutes 37 seconds,0,0,0
