Generation,Time,All,Acceptable,Unacceptable
1st, 7 seconds,0,0,0
2nd, 16 seconds,0,0,0
3rd, 32 seconds,0,0,0
4th, 42 seconds,0,0,0
5th, 55 seconds,0,0,0
6th, 1 minutes 14 seconds,0,0,0
7th, 13 minutes 28 seconds,0,0,0
8th, 19 minutes 47 seconds,0,0,0
9th, 26 minutes 4 seconds,0,0,0
10th, 29 minutes 20 seconds,0,0,0
11th, 35 minutes 37 seconds,0,0,0
12th, 41 minutes 55 seconds,0,0,0
13th, 54 minutes 12 seconds,0,0,0
14th, 1 hours 27 seconds,0,0,0
15th, 1 hours 15 minutes 44 seconds,0,0,0
16th, 1 hours 37 minutes 2 seconds,1,1,0
17th, 1 hours 40 minutes 19 seconds,1,0,1
18th, 1 hours 46 minutes 36 seconds,0,0,0
19th, 1 hours 55 minutes 53 seconds,0,0,0
20th, 2 hours 5 minutes 10 seconds,2,1,1
21st, 2 hours 14 minutes 29 seconds,5,2,3
22nd, 2 hours 29 minutes 49 seconds,0,0,0
23rd, 2 hours 30 minutes 5 seconds,1,0,1
24th, 2 hours 30 minutes 23 seconds,0,0,0
25th, 2 hours 30 minutes 39 seconds,0,0,0
26th, 2 hours 33 minutes 56 seconds,1,0,1
27th, 2 hours 40 minutes 12 seconds,0,0,0
28th, 2 hours 58 minutes 29 seconds,0,0,0
29th, 3 hours 1 minutes 46 seconds,1,0,1
30th, 3 hours 2 minutes 6 seconds,0,0,0
31st, 3 hours 8 minutes 23 seconds,0,0,0
32nd, 3 hours 20 minutes 40 seconds,0,0,0
33rd, 3 hours 35 minutes 58 seconds,1,0,1
34th, 3 hours 36 minutes 16 seconds,0,0,0
35th, 3 hours 39 minutes 32 seconds,0,0,0
36th, 3 hours 42 minutes 48 seconds,0,0,0
37th, 3 hours 43 minutes 6 seconds,0,0,0
38th, 3 hours 43 minutes 23 seconds,1,1,0
39th, 3 hours 43 minutes 41 seconds,0,0,0
40th, 3 hours 43 minutes 59 seconds,0,0,0
41st, 3 hours 50 minutes 18 seconds,0,0,0
42nd, 3 hours 50 minutes 36 seconds,0,0,0
43rd, 3 hours 50 minutes 55 seconds,1,1,0
44th, 3 hours 51 minutes 14 seconds,0,0,0
45th, 3 hours 51 minutes 35 seconds,0,0,0
46th, 3 hours 54 minutes 55 seconds,0,0,0
47th, 3 hours 58 minutes 14 seconds,0,0,0
48th, 3 hours 58 minutes 32 seconds,1,0,1
49th, 4 hours 1 minutes 55 seconds,0,0,0
50th, 4 hours 8 minutes 15 seconds,0,0,0
51st, 4 hours 20 minutes 37 seconds,0,0,0
52nd, 4 hours 23 minutes 57 seconds,0,0,0
53rd, 4 hours 27 minutes 18 seconds,0,0,0
54th, 4 hours 27 minutes 38 seconds,1,1,0
55th, 4 hours 28 minutes 0 seconds,2,2,0
56th, 4 hours 28 minutes 19 seconds,6,6,0
57th, 4 hours 34 minutes 38 seconds,1,1,0
58th, 4 hours 40 minutes 58 seconds,0,0,0
59th, 4 hours 41 minutes 19 seconds,0,0,0
60th, 5 hours 14 minutes 37 seconds,0,0,0
61st, 5 hours 14 minutes 58 seconds,0,0,0
62nd, 5 hours 15 minutes 17 seconds,0,0,0
63rd, 5 hours 15 minutes 35 seconds,1,1,0
64th, 5 hours 15 minutes 54 seconds,2,1,1
65th, 5 hours 16 minutes 15 seconds,1,1,0
66th, 5 hours 16 minutes 36 seconds,0,0,0
67th, 5 hours 16 minutes 57 seconds,1,0,1
68th, 5 hours 17 minutes 20 seconds,0,0,0
69th, 5 hours 17 minutes 41 seconds,0,0,0
70th, 5 hours 21 minutes 4 seconds,1,0,1
71st, 5 hours 21 minutes 24 seconds,0,0,0
72nd, 5 hours 21 minutes 45 seconds,1,0,1
73rd, 5 hours 28 minutes 7 seconds,0,0,0
74th, 5 hours 28 minutes 27 seconds,0,0,0
75th, 5 hours 31 minutes 47 seconds,0,0,0
76th, 5 hours 32 minutes 7 seconds,0,0,0
77th, 5 hours 38 minutes 27 seconds,1,0,1
78th, 5 hours 38 minutes 47 seconds,1,0,1
79th, 5 hours 39 minutes 7 seconds,0,0,0
80th, 5 hours 42 minutes 28 seconds,0,0,0
81st, 6 hours 12 minutes 47 seconds,1,1,0
82nd, 6 hours 16 minutes 7 seconds,0,0,0
83rd, 6 hours 16 minutes 27 seconds,0,0,0
84th, 6 hours 34 minutes 49 seconds,0,0,0
85th, 6 hours 47 minutes 9 seconds,0,0,0
