Generation,Time,All,Acceptable,Unacceptable
1st, 8 seconds,0,0,0
2nd, 17 seconds,0,0,0
3rd, 3 minutes 34 seconds,0,0,0
4th, 6 minutes 49 seconds,0,0,0
5th, 55 minutes 4 seconds,0,0,0
6th, 1 hours 1 minutes 19 seconds,0,0,0
7th, 1 hours 13 minutes 38 seconds,0,0,0
8th, 1 hours 31 minutes 57 seconds,0,0,0
9th, 1 hours 41 minutes 11 seconds,0,0,0
10th, 1 hours 53 minutes 30 seconds,1,1,0
11th, 2 hours 5 minutes 48 seconds,0,0,0
12th, 2 hours 18 minutes 6 seconds,1,1,0
13th, 2 hours 27 minutes 22 seconds,0,0,0
14th, 2 hours 36 minutes 40 seconds,0,0,0
15th, 2 hours 57 minutes 59 seconds,0,0,0
16th, 3 hours 4 minutes 17 seconds,2,1,1
17th, 3 hours 10 minutes 34 seconds,0,0,0
18th, 3 hours 25 minutes 52 seconds,1,1,0
19th, 3 hours 35 minutes 12 seconds,1,1,0
20th, 3 hours 41 minutes 30 seconds,0,0,0
21st, 3 hours 44 minutes 45 seconds,1,1,0
22nd, 3 hours 51 minutes 0 seconds,0,0,0
23rd, 3 hours 51 minutes 19 seconds,0,0,0
24th, 4 hours 9 minutes 36 seconds,0,0,0
25th, 4 hours 24 minutes 51 seconds,0,0,0
26th, 4 hours 55 minutes 7 seconds,0,0,0
27th, 4 hours 58 minutes 23 seconds,0,0,0
28th, 5 hours 10 minutes 43 seconds,1,1,0
29th, 5 hours 19 minutes 57 seconds,0,0,0
30th, 5 hours 26 minutes 13 seconds,1,0,1
31st, 5 hours 26 minutes 28 seconds,2,1,1
32nd, 5 hours 29 minutes 45 seconds,2,0,2
33rd, 5 hours 42 minutes 4 seconds,0,0,0
34th, 5 hours 48 minutes 19 seconds,0,0,0
35th, 5 hours 48 minutes 33 seconds,1,0,1
36th, 5 hours 54 minutes 49 seconds,0,0,0
37th, 6 hours 10 minutes 5 seconds,0,0,0
38th, 6 hours 16 minutes 20 seconds,0,0,0
39th, 6 hours 22 minutes 38 seconds,2,0,2
40th, 6 hours 22 minutes 55 seconds,0,0,0
41st, 6 hours 32 minutes 11 seconds,1,0,1
42nd, 6 hours 50 minutes 27 seconds,0,0,0
43rd, 7 hours 8 minutes 46 seconds,0,0,0
44th, 7 hours 24 minutes 4 seconds,0,0,0
45th, 7 hours 36 minutes 24 seconds,0,0,0
46th, 7 hours 45 minutes 39 seconds,0,0,0
47th, 7 hours 51 minutes 56 seconds,0,0,0
48th, 7 hours 58 minutes 16 seconds,1,1,0
49th, 8 hours 7 minutes 37 seconds,2,0,2
50th, 8 hours 13 minutes 55 seconds,0,0,0
51st, 8 hours 20 minutes 13 seconds,0,0,0
52nd, 8 hours 26 minutes 29 seconds,1,0,1
53rd, 8 hours 41 minutes 48 seconds,0,0,0
54th, 9 hours 24 minutes 2 seconds,0,0,0
55th, 9 hours 54 minutes 19 seconds,0,0,0
56th, 10 hours 36 minutes 38 seconds,0,0,0
57th, 10 hours 57 minutes 54 seconds,0,0,0
58th, 11 hours 25 minutes 11 seconds,0,0,0
59th, 11 hours 49 minutes 30 seconds,0,0,0
60th, 12 hours 4 minutes 47 seconds,0,0,0
61st, 12 hours 29 minutes 3 seconds,0,0,0
62nd, 12 hours 47 minutes 18 seconds,0,0,0
63rd, 13 hours 5 minutes 37 seconds,1,0,1
64th, 13 hours 29 minutes 56 seconds,0,0,0
65th, 13 hours 39 minutes 11 seconds,0,0,0
66th, 14 hours 9 minutes 29 seconds,1,0,1
67th, 14 hours 30 minutes 45 seconds,0,0,0
68th, 14 hours 52 minutes 2 seconds,0,0,0
69th, 15 hours 10 minutes 19 seconds,1,1,0
70th, 15 hours 37 minutes 38 seconds,0,0,0
71st, 16 hours 4 minutes 57 seconds,0,0,0
72nd, 16 hours 29 minutes 18 seconds,2,0,2
73rd, 16 hours 44 minutes 35 seconds,0,0,0
74th, 16 hours 59 minutes 54 seconds,0,0,0
75th, 17 hours 24 minutes 15 seconds,1,0,1
76th, 17 hours 48 minutes 33 seconds,0,0,0
77th, 18 hours 24 minutes 54 seconds,5,3,2
78th, 18 hours 37 minutes 14 seconds,5,5,0
79th, 18 hours 52 minutes 36 seconds,3,2,1
80th, 19 hours 4 minutes 55 seconds,3,2,1
81st, 19 hours 20 minutes 12 seconds,0,0,0
82nd, 19 hours 38 minutes 33 seconds,3,1,2
83rd, 19 hours 44 minutes 51 seconds,4,2,2
84th, 19 hours 54 minutes 13 seconds,3,2,1
85th, 20 hours 6 minutes 32 seconds,0,0,0
86th, 20 hours 12 minutes 50 seconds,0,0,0
87th, 20 hours 31 minutes 9 seconds,0,0,0
88th, 20 hours 43 minutes 26 seconds,0,0,0
89th, 20 hours 55 minutes 46 seconds,0,0,0
90th, 21 hours 14 minutes 5 seconds,2,2,0
91st, 21 hours 44 minutes 24 seconds,1,1,0
92nd, 22 hours 20 minutes 44 seconds,0,0,0
93rd, 22 hours 30 minutes 4 seconds,0,0,0
94th, 22 hours 33 minutes 24 seconds,1,0,1
95th, 22 hours 48 minutes 42 seconds,0,0,0
96th, 23 hours 7 minutes 3 seconds,0,0,0
97th, 23 hours 13 minutes 23 seconds,0,0,0
98th, 23 hours 31 minutes 46 seconds,4,3,1
99th, 23 hours 47 minutes 5 seconds,2,0,2
100th, 24 hours 5 minutes 24 seconds,1,0,1
