Generation,Time,All,Acceptable,Unacceptable
1st, 16 seconds,1,1,0
2nd, 6 minutes 29 seconds,1,1,0
3rd, 39 minutes 56 seconds,0,0,0
4th, 40 minutes 15 seconds,0,0,0
5th, 40 minutes 38 seconds,0,0,0
6th, 41 minutes 0 seconds,1,1,0
7th, 41 minutes 23 seconds,0,0,0
8th, 41 minutes 49 seconds,0,0,0
9th, 1 hours 18 minutes 15 seconds,0,0,0
10th, 1 hours 18 minutes 44 seconds,0,0,0
11th, 1 hours 19 minutes 16 seconds,0,0,0
12th, 1 hours 19 minutes 44 seconds,0,0,0
13th, 1 hours 26 minutes 15 seconds,0,0,0
14th, 1 hours 29 minutes 57 seconds,0,0,0
15th, 1 hours 30 minutes 30 seconds,0,0,0
16th, 1 hours 30 minutes 57 seconds,0,0,0
17th, 1 hours 31 minutes 23 seconds,0,0,0
18th, 1 hours 31 minutes 48 seconds,0,0,0
19th, 1 hours 38 minutes 18 seconds,0,0,0
20th, 1 hours 44 minutes 45 seconds,0,0,0
21st, 1 hours 45 minutes 11 seconds,0,0,0
22nd, 1 hours 45 minutes 36 seconds,0,0,0
23rd, 1 hours 49 minutes 4 seconds,2,0,2
24th, 1 hours 49 minutes 29 seconds,1,0,1
25th, 1 hours 49 minutes 53 seconds,0,0,0
26th, 1 hours 50 minutes 17 seconds,3,0,3
27th, 1 hours 50 minutes 38 seconds,0,0,0
28th, 1 hours 50 minutes 58 seconds,0,0,0
29th, 1 hours 51 minutes 22 seconds,0,0,0
30th, 1 hours 51 minutes 45 seconds,0,0,0
31st, 2 hours 1 minutes 11 seconds,1,0,1
32nd, 2 hours 4 minutes 39 seconds,2,1,1
33rd, 2 hours 5 minutes 5 seconds,0,0,0
34th, 2 hours 5 minutes 37 seconds,0,0,0
35th, 2 hours 9 minutes 7 seconds,0,0,0
36th, 2 hours 12 minutes 34 seconds,1,1,0
37th, 2 hours 16 minutes 3 seconds,0,0,0
38th, 2 hours 19 minutes 34 seconds,0,0,0
39th, 2 hours 53 minutes 4 seconds,1,1,0
40th, 3 hours 2 minutes 34 seconds,1,0,1
41st, 3 hours 3 minutes 6 seconds,0,0,0
42nd, 3 hours 12 minutes 38 seconds,0,0,0
43rd, 3 hours 25 minutes 14 seconds,2,2,0
44th, 3 hours 43 minutes 49 seconds,1,1,0
45th, 3 hours 56 minutes 14 seconds,1,0,1
46th, 4 hours 8 minutes 41 seconds,0,0,0
47th, 4 hours 15 minutes 10 seconds,2,2,0
48th, 4 hours 27 minutes 36 seconds,0,0,0
49th, 4 hours 49 minutes 4 seconds,0,0,0
50th, 5 hours 34 minutes 29 seconds,2,0,2
51st, 5 hours 49 minutes 57 seconds,0,0,0
52nd, 6 hours 2 minutes 24 seconds,0,0,0
53rd, 6 hours 5 minutes 51 seconds,0,0,0
