Generation,Time,All,Acceptable,Unacceptable
1st, 2 minutes 30 seconds,0,0,0
2nd, 3 minutes 47 seconds,0,0,0
3rd, 8 minutes 52 seconds,0,0,0
4th, 18 minutes 28 seconds,0,0,0
5th, 28 minutes 2 seconds,0,0,0
6th, 37 minutes 26 seconds,0,0,0
7th, 48 minutes 36 seconds,0,0,0
8th, 1 hours 2 minutes 1 seconds,0,0,0
9th, 1 hours 21 minutes 1 seconds,1,0,1
10th, 1 hours 35 minutes 43 seconds,0,0,0
11th, 1 hours 51 minutes 31 seconds,1,0,1
12th, 2 hours 9 minutes 36 seconds,0,0,0
13th, 2 hours 31 minutes 17 seconds,1,1,0
14th, 2 hours 49 minutes 1 seconds,0,0,0
15th, 3 hours 10 minutes 31 seconds,0,0,0
16th, 3 hours 27 minutes 58 seconds,0,0,0
17th, 3 hours 51 minutes 18 seconds,2,0,2
18th, 4 hours 23 minutes 6 seconds,1,0,1
19th, 4 hours 43 minutes 33 seconds,0,0,0
20th, 5 hours 4 minutes 35 seconds,0,0,0
21st, 5 hours 24 minutes 23 seconds,0,0,0
22nd, 5 hours 41 minutes 56 seconds,0,0,0
23rd, 6 hours 5 minutes 5 seconds,1,0,1
24th, 6 hours 32 minutes 23 seconds,1,0,1
25th, 7 hours 11 minutes 15 seconds,0,0,0
26th, 7 hours 36 minutes 57 seconds,0,0,0
27th, 8 hours 1 minutes 13 seconds,1,0,1
28th, 8 hours 26 minutes 36 seconds,1,0,1
29th, 8 hours 45 minutes 46 seconds,1,0,1
30th, 9 hours 1 minutes 15 seconds,1,0,1
31st, 9 hours 23 minutes 18 seconds,0,0,0
32nd, 9 hours 42 minutes 19 seconds,1,0,1
33rd, 10 hours 5 minutes 17 seconds,0,0,0
34th, 10 hours 28 minutes 3 seconds,0,0,0
35th, 10 hours 52 minutes 39 seconds,2,0,2
36th, 11 hours 17 minutes 16 seconds,0,0,0
37th, 11 hours 41 minutes 3 seconds,0,0,0
38th, 12 hours 3 minutes 39 seconds,0,0,0
39th, 12 hours 26 minutes 28 seconds,0,0,0
40th, 12 hours 50 minutes 21 seconds,0,0,0
41st, 13 hours 8 minutes 25 seconds,1,0,1
42nd, 13 hours 34 minutes 29 seconds,1,0,1
43rd, 13 hours 56 minutes 44 seconds,0,0,0
44th, 14 hours 19 minutes 1 seconds,1,0,1
45th, 14 hours 39 minutes 56 seconds,0,0,0
46th, 15 hours 3 minutes 51 seconds,6,0,6
47th, 15 hours 27 minutes 31 seconds,2,0,2
48th, 15 hours 50 minutes 11 seconds,1,0,1
49th, 16 hours 12 minutes 17 seconds,0,0,0
50th, 16 hours 51 minutes 45 seconds,1,0,1
51st, 17 hours 16 minutes 18 seconds,1,0,1
52nd, 17 hours 40 minutes 51 seconds,0,0,0
53rd, 18 hours 8 minutes 41 seconds,2,0,2
54th, 18 hours 33 minutes 36 seconds,2,0,2
55th, 19 hours 2 minutes 33 seconds,2,0,2
56th, 19 hours 30 minutes 3 seconds,2,0,2
57th, 19 hours 57 minutes 40 seconds,0,0,0
58th, 20 hours 23 minutes 32 seconds,1,0,1
59th, 20 hours 50 minutes 16 seconds,2,0,2
60th, 21 hours 19 minutes 24 seconds,1,0,1
61st, 21 hours 45 minutes 6 seconds,1,0,1
62nd, 22 hours 7 minutes 51 seconds,2,0,2
63rd, 22 hours 33 minutes 8 seconds,2,0,2
64th, 22 hours 59 minutes 28 seconds,0,0,0
65th, 23 hours 24 minutes 52 seconds,4,0,4
66th, 23 hours 44 minutes 48 seconds,4,0,4
67th, 24 hours 5 minutes 2 seconds,2,0,2
