Generation,Time,All,Acceptable,Unacceptable
1st, 2 minutes 51 seconds,0,0,0
2nd, 4 minutes 49 seconds,0,0,0
3rd, 9 minutes 53 seconds,0,0,0
4th, 20 minutes 18 seconds,0,0,0
5th, 30 minutes 45 seconds,0,0,0
6th, 39 minutes 31 seconds,0,0,0
7th, 46 minutes 16 seconds,0,0,0
8th, 53 minutes 1 seconds,0,0,0
9th, 1 hours 15 seconds,0,0,0
10th, 1 hours 9 minutes 7 seconds,1,0,1
11th, 1 hours 22 minutes 5 seconds,0,0,0
12th, 1 hours 38 minutes 50 seconds,0,0,0
13th, 2 hours 4 minutes 5 seconds,0,0,0
14th, 2 hours 21 minutes 4 seconds,0,0,0
15th, 2 hours 38 minutes 4 seconds,1,0,1
16th, 2 hours 58 minutes 29 seconds,3,0,3
17th, 3 hours 19 minutes 23 seconds,0,0,0
18th, 3 hours 38 minutes 58 seconds,2,0,2
19th, 3 hours 58 minutes 10 seconds,2,0,2
20th, 4 hours 16 minutes 11 seconds,4,0,4
21st, 4 hours 35 minutes 23 seconds,1,0,1
22nd, 5 hours 2 minutes 48 seconds,2,0,2
23rd, 5 hours 19 minutes 13 seconds,5,0,5
24th, 5 hours 33 minutes 33 seconds,2,0,2
25th, 5 hours 59 minutes 34 seconds,2,0,2
26th, 6 hours 14 minutes 54 seconds,3,0,3
27th, 6 hours 33 minutes 9 seconds,6,0,6
28th, 6 hours 49 minutes 34 seconds,6,0,6
29th, 7 hours 5 minutes 38 seconds,2,0,2
30th, 7 hours 22 minutes 52 seconds,7,0,7
31st, 7 hours 37 minutes 53 seconds,4,0,4
32nd, 7 hours 55 minutes 41 seconds,4,0,4
33rd, 8 hours 14 minutes 20 seconds,5,0,5
34th, 8 hours 32 minutes 33 seconds,5,0,5
35th, 8 hours 53 minutes 29 seconds,1,0,1
36th, 9 hours 15 minutes 30 seconds,1,0,1
37th, 9 hours 33 minutes 52 seconds,4,0,4
38th, 9 hours 57 minutes 3 seconds,1,0,1
39th, 10 hours 20 minutes 2 seconds,5,0,5
40th, 10 hours 44 minutes 2 seconds,3,0,3
41st, 11 hours 9 minutes 25 seconds,2,0,2
42nd, 11 hours 36 minutes 55 seconds,4,0,4
43rd, 11 hours 59 minutes 38 seconds,2,0,2
44th, 12 hours 22 minutes 41 seconds,0,0,0
45th, 12 hours 46 minutes 24 seconds,4,0,4
46th, 13 hours 4 minutes 32 seconds,1,0,1
47th, 13 hours 25 minutes 16 seconds,2,0,2
48th, 13 hours 33 minutes 50 seconds,3,0,3
