Generation,Time,All,Acceptable,Unacceptable
1st, 3 minutes 47 seconds,1,1,0
2nd, 5 minutes 44 seconds,0,0,0
3rd, 10 minutes 42 seconds,0,0,0
4th, 20 minutes 21 seconds,1,0,1
5th, 37 minutes 36 seconds,0,0,0
6th, 49 minutes 6 seconds,0,0,0
7th, 57 minutes 13 seconds,0,0,0
8th, 1 hours 10 minutes 51 seconds,0,0,0
9th, 1 hours 22 minutes 17 seconds,0,0,0
10th, 1 hours 36 minutes 42 seconds,0,0,0
11th, 1 hours 49 minutes 20 seconds,0,0,0
12th, 2 hours 3 minutes 56 seconds,0,0,0
13th, 2 hours 21 minutes 18 seconds,0,0,0
14th, 2 hours 37 minutes 55 seconds,1,0,1
15th, 2 hours 52 minutes 28 seconds,0,0,0
16th, 3 hours 7 minutes 2 seconds,1,0,1
17th, 3 hours 23 minutes 51 seconds,1,0,1
18th, 3 hours 47 minutes 23 seconds,0,0,0
19th, 4 hours 5 minutes 18 seconds,0,0,0
20th, 4 hours 33 minutes 10 seconds,0,0,0
21st, 4 hours 58 minutes 56 seconds,1,0,1
22nd, 5 hours 20 minutes 51 seconds,1,0,1
23rd, 5 hours 42 minutes 58 seconds,0,0,0
24th, 6 hours 7 minutes 43 seconds,2,0,2
25th, 6 hours 29 minutes 23 seconds,0,0,0
26th, 6 hours 55 minutes 54 seconds,0,0,0
27th, 7 hours 15 minutes 32 seconds,1,0,1
28th, 7 hours 34 minutes 35 seconds,0,0,0
29th, 7 hours 54 minutes 59 seconds,1,0,1
30th, 8 hours 19 minutes 34 seconds,0,0,0
31st, 8 hours 43 minutes 43 seconds,0,0,0
32nd, 9 hours 11 minutes 32 seconds,1,0,1
33rd, 9 hours 38 minutes 12 seconds,3,0,3
34th, 9 hours 59 minutes 11 seconds,0,0,0
35th, 10 hours 19 minutes 6 seconds,0,0,0
36th, 10 hours 39 minutes 2 seconds,0,0,0
37th, 11 hours 3 minutes 29 seconds,1,0,1
38th, 11 hours 26 minutes 13 seconds,1,0,1
39th, 11 hours 51 minutes 1 seconds,0,0,0
40th, 12 hours 12 minutes 43 seconds,1,0,1
41st, 12 hours 37 minutes 41 seconds,2,0,2
42nd, 13 hours 4 minutes 28 seconds,3,0,3
43rd, 13 hours 29 minutes 12 seconds,0,0,0
44th, 13 hours 52 minutes 14 seconds,0,0,0
45th, 14 hours 14 minutes 26 seconds,0,0,0
46th, 14 hours 32 minutes 43 seconds,0,0,0
47th, 14 hours 55 minutes 31 seconds,6,0,6
48th, 15 hours 19 minutes 1 seconds,3,0,3
49th, 15 hours 44 minutes 3 seconds,2,0,2
50th, 16 hours 7 minutes 3 seconds,5,0,5
51st, 16 hours 31 minutes 20 seconds,4,0,4
52nd, 16 hours 53 minutes 58 seconds,2,0,2
53rd, 17 hours 18 minutes 50 seconds,1,0,1
54th, 18 hours 34 seconds,1,0,1
55th, 18 hours 24 minutes 35 seconds,4,0,4
56th, 18 hours 56 minutes 50 seconds,2,0,2
57th, 19 hours 16 minutes 59 seconds,2,0,2
58th, 19 hours 38 minutes 18 seconds,4,0,4
59th, 20 hours 1 minutes 21 seconds,2,0,2
60th, 20 hours 23 minutes 36 seconds,3,0,3
61st, 20 hours 48 minutes 4 seconds,8,0,8
62nd, 21 hours 10 minutes 14 seconds,3,0,3
63rd, 21 hours 37 minutes 45 seconds,0,0,0
64th, 22 hours 5 minutes 26 seconds,1,0,1
65th, 22 hours 30 minutes 13 seconds,2,0,2
66th, 22 hours 52 minutes 12 seconds,3,0,3
67th, 23 hours 13 minutes 25 seconds,2,0,2
68th, 23 hours 41 minutes 6 seconds,4,0,4
69th, 24 hours 5 minutes 42 seconds,3,0,3
