Generation,Time,All,Acceptable,Unacceptable
1st, 1 minutes 12 seconds,0,0,0
2nd, 3 minutes 57 seconds,0,0,0
3rd, 18 minutes 46 seconds,0,0,0
4th, 45 minutes 25 seconds,0,0,0
5th, 55 minutes 58 seconds,0,0,0
6th, 1 hours 7 minutes 8 seconds,0,0,0
7th, 1 hours 16 minutes 36 seconds,0,0,0
8th, 1 hours 23 minutes 21 seconds,0,0,0
9th, 1 hours 43 minutes 42 seconds,0,0,0
10th, 1 hours 54 minutes 57 seconds,0,0,0
11th, 2 hours 4 minutes 1 seconds,0,0,0
12th, 2 hours 14 minutes 57 seconds,1,0,1
13th, 2 hours 29 minutes 43 seconds,0,0,0
14th, 2 hours 42 minutes 35 seconds,0,0,0
15th, 3 hours 35 seconds,0,0,0
16th, 3 hours 21 minutes 20 seconds,0,0,0
17th, 3 hours 40 minutes 23 seconds,0,0,0
18th, 3 hours 58 minutes 12 seconds,0,0,0
19th, 4 hours 17 minutes 42 seconds,1,0,1
20th, 4 hours 35 minutes 6 seconds,3,0,3
21st, 4 hours 53 minutes 30 seconds,1,0,1
22nd, 5 hours 11 minutes 39 seconds,1,0,1
23rd, 5 hours 32 minutes 18 seconds,3,0,3
24th, 5 hours 56 minutes 24 seconds,3,0,3
25th, 6 hours 22 minutes 34 seconds,0,0,0
26th, 6 hours 47 minutes 9 seconds,1,0,1
27th, 7 hours 10 minutes 13 seconds,2,0,2
28th, 7 hours 33 minutes 49 seconds,2,0,2
29th, 7 hours 59 minutes 18 seconds,2,0,2
30th, 8 hours 24 minutes 6 seconds,1,0,1
31st, 8 hours 48 minutes 14 seconds,2,0,2
32nd, 9 hours 14 minutes 9 seconds,1,0,1
33rd, 9 hours 39 minutes 40 seconds,0,0,0
34th, 10 hours 4 minutes 4 seconds,0,0,0
35th, 10 hours 26 minutes 23 seconds,0,0,0
36th, 10 hours 53 minutes 12 seconds,1,0,1
37th, 11 hours 15 minutes 12 seconds,0,0,0
38th, 11 hours 46 minutes 23 seconds,0,0,0
39th, 12 hours 12 minutes 42 seconds,0,0,0
40th, 12 hours 33 minutes 56 seconds,0,0,0
41st, 12 hours 56 minutes 4 seconds,1,0,1
42nd, 13 hours 18 minutes 31 seconds,1,0,1
43rd, 13 hours 40 minutes 24 seconds,1,1,0
44th, 14 hours 3 minutes 49 seconds,0,0,0
45th, 14 hours 26 minutes 22 seconds,0,0,0
46th, 14 hours 44 minutes 8 seconds,1,0,1
47th, 15 hours 3 minutes 34 seconds,0,0,0
48th, 15 hours 22 minutes 46 seconds,0,0,0
49th, 15 hours 40 minutes 14 seconds,0,0,0
50th, 16 hours 4 minutes 24 seconds,0,0,0
51st, 16 hours 21 minutes 9 seconds,0,0,0
52nd, 16 hours 41 minutes 11 seconds,0,0,0
53rd, 17 hours 54 seconds,0,0,0
54th, 17 hours 23 minutes 27 seconds,1,0,1
55th, 17 hours 48 minutes 44 seconds,0,0,0
56th, 18 hours 9 minutes 48 seconds,0,0,0
57th, 18 hours 34 minutes 50 seconds,0,0,0
58th, 18 hours 59 minutes 27 seconds,1,0,1
59th, 19 hours 25 minutes 12 seconds,2,0,2
60th, 19 hours 49 minutes 35 seconds,2,0,2
61st, 20 hours 14 minutes 40 seconds,0,0,0
62nd, 20 hours 41 minutes 6 seconds,1,0,1
63rd, 21 hours 5 minutes 43 seconds,2,0,2
64th, 21 hours 34 minutes 36 seconds,2,0,2
65th, 22 hours 4 minutes 56 seconds,5,0,5
66th, 22 hours 32 minutes 36 seconds,0,0,0
67th, 22 hours 58 minutes 28 seconds,1,0,1
68th, 23 hours 26 minutes 10 seconds,0,0,0
69th, 23 hours 49 minutes 54 seconds,1,0,1
70th, 24 hours 13 minutes 59 seconds,1,0,1
