Generation,Time,All,Acceptable,Unacceptable
1st, 2 minutes 2 seconds,1,1,0
2nd, 4 minutes 8 seconds,0,0,0
3rd, 9 minutes 37 seconds,0,0,0
4th, 46 minutes 27 seconds,0,0,0
5th, 56 minutes 28 seconds,0,0,0
6th, 1 hours 4 minutes 9 seconds,0,0,0
7th, 1 hours 16 minutes 46 seconds,0,0,0
8th, 1 hours 27 minutes 42 seconds,0,0,0
9th, 1 hours 43 minutes 13 seconds,0,0,0
10th, 1 hours 58 minutes 51 seconds,1,0,1
11th, 2 hours 13 minutes 54 seconds,0,0,0
12th, 2 hours 28 minutes 54 seconds,0,0,0
13th, 2 hours 43 minutes 41 seconds,1,0,1
14th, 2 hours 58 minutes 28 seconds,0,0,0
15th, 3 hours 13 minutes 8 seconds,0,0,0
16th, 3 hours 30 minutes 3 seconds,0,0,0
17th, 3 hours 48 minutes 39 seconds,0,0,0
18th, 4 hours 6 minutes 6 seconds,1,0,1
19th, 4 hours 24 minutes 39 seconds,0,0,0
20th, 4 hours 38 minutes 4 seconds,2,0,2
21st, 4 hours 55 minutes 49 seconds,0,0,0
22nd, 5 hours 16 minutes 41 seconds,3,0,3
23rd, 5 hours 43 minutes 41 seconds,1,0,1
24th, 6 hours 10 minutes 11 seconds,1,0,1
25th, 6 hours 31 minutes 12 seconds,0,0,0
26th, 6 hours 50 minutes 40 seconds,4,0,4
27th, 7 hours 7 minutes 47 seconds,1,0,1
28th, 7 hours 23 minutes 3 seconds,0,0,0
29th, 7 hours 34 minutes 36 seconds,0,0,0
30th, 7 hours 58 minutes 35 seconds,4,0,4
31st, 8 hours 10 minutes 23 seconds,0,0,0
32nd, 8 hours 24 minutes 54 seconds,4,0,4
33rd, 8 hours 39 minutes 45 seconds,1,0,1
34th, 8 hours 56 minutes 6 seconds,0,0,0
35th, 9 hours 12 minutes 53 seconds,2,0,2
36th, 9 hours 28 minutes 0 seconds,5,0,5
37th, 9 hours 44 minutes 8 seconds,2,0,2
38th, 9 hours 59 minutes 59 seconds,1,0,1
39th, 10 hours 14 minutes 56 seconds,1,0,1
40th, 10 hours 33 minutes 25 seconds,1,0,1
41st, 10 hours 52 minutes 11 seconds,0,0,0
42nd, 11 hours 16 minutes 20 seconds,0,0,0
43rd, 11 hours 35 minutes 31 seconds,1,0,1
44th, 11 hours 55 minutes 32 seconds,1,0,1
45th, 12 hours 17 minutes 42 seconds,0,0,0
46th, 12 hours 50 minutes 50 seconds,0,0,0
47th, 13 hours 10 minutes 59 seconds,2,0,2
48th, 13 hours 34 minutes 58 seconds,0,0,0
49th, 13 hours 56 minutes 48 seconds,0,0,0
50th, 14 hours 18 minutes 46 seconds,0,0,0
51st, 14 hours 40 minutes 32 seconds,0,0,0
52nd, 15 hours 4 minutes 31 seconds,0,0,0
53rd, 15 hours 25 minutes 49 seconds,3,0,3
54th, 15 hours 45 minutes 4 seconds,0,0,0
55th, 16 hours 7 minutes 31 seconds,1,0,1
56th, 16 hours 31 minutes 32 seconds,0,0,0
57th, 16 hours 51 minutes 17 seconds,0,0,0
58th, 17 hours 15 minutes 58 seconds,1,0,1
59th, 17 hours 37 minutes 17 seconds,1,0,1
60th, 18 hours 2 minutes 37 seconds,6,0,6
61st, 18 hours 33 minutes 51 seconds,4,0,4
62nd, 18 hours 55 minutes 35 seconds,0,0,0
63rd, 19 hours 19 minutes 52 seconds,2,0,2
64th, 19 hours 40 minutes 52 seconds,2,0,2
65th, 20 hours 2 minutes 28 seconds,1,0,1
66th, 20 hours 26 minutes 57 seconds,2,0,2
67th, 20 hours 53 minutes 11 seconds,3,0,3
68th, 21 hours 17 minutes 22 seconds,4,0,4
69th, 21 hours 41 minutes 40 seconds,0,0,0
70th, 22 hours 6 minutes 20 seconds,6,0,6
71st, 22 hours 29 minutes 16 seconds,3,0,3
72nd, 22 hours 53 minutes 48 seconds,1,0,1
73rd, 23 hours 27 minutes 50 seconds,4,0,4
74th, 23 hours 59 minutes 10 seconds,1,0,1
75th, 24 hours 24 minutes 11 seconds,1,0,1
