Generation,Time,All,Acceptable,Unacceptable
1st, 1 seconds,1,1,0
2nd, 3 seconds,0,0,0
3rd, 18 minutes 6 seconds,0,0,0
4th, 18 minutes 9 seconds,0,0,0
5th, 18 minutes 11 seconds,0,0,0
6th, 33 minutes 14 seconds,0,0,0
7th, 33 minutes 18 seconds,0,0,0
8th, 33 minutes 20 seconds,1,0,1
9th, 33 minutes 23 seconds,0,0,0
10th, 35 minutes 8 seconds,0,0,0
11th, 35 minutes 10 seconds,0,0,0
12th, 35 minutes 12 seconds,0,0,0
13th, 35 minutes 15 seconds,0,0,0
14th, 35 minutes 18 seconds,0,0,0
15th, 35 minutes 22 seconds,0,0,0
16th, 35 minutes 27 seconds,0,0,0
17th, 35 minutes 33 seconds,0,0,0
18th, 47 minutes 37 seconds,0,0,0
19th, 59 minutes 42 seconds,0,0,0
20th, 1 hours 23 minutes 46 seconds,0,0,0
21st, 1 hours 23 minutes 51 seconds,0,0,0
22nd, 1 hours 35 minutes 55 seconds,0,0,0
23rd, 1 hours 36 minutes 1 seconds,0,0,0
24th, 2 hours 5 seconds,0,0,0
25th, 2 hours 11 seconds,0,0,0
26th, 2 hours 17 seconds,0,0,0
27th, 2 hours 24 seconds,0,0,0
28th, 2 hours 30 seconds,0,0,0
29th, 2 hours 36 seconds,0,0,0
30th, 2 hours 43 seconds,0,0,0
31st, 2 hours 48 seconds,0,0,0
32nd, 2 hours 55 seconds,0,0,0
33rd, 2 hours 1 minutes 1 seconds,0,0,0
34th, 2 hours 1 minutes 8 seconds,0,0,0
35th, 2 hours 28 minutes 15 seconds,1,0,1
36th, 2 hours 28 minutes 22 seconds,0,0,0
37th, 2 hours 28 minutes 30 seconds,0,0,0
38th, 2 hours 28 minutes 37 seconds,0,0,0
39th, 2 hours 28 minutes 44 seconds,0,0,0
40th, 2 hours 28 minutes 51 seconds,0,0,0
41st, 2 hours 28 minutes 57 seconds,0,0,0
42nd, 2 hours 29 minutes 3 seconds,1,0,1
43rd, 2 hours 29 minutes 10 seconds,0,0,0
44th, 2 hours 29 minutes 18 seconds,0,0,0
45th, 2 hours 29 minutes 25 seconds,0,0,0
46th, 2 hours 29 minutes 33 seconds,0,0,0
47th, 2 hours 29 minutes 40 seconds,0,0,0
48th, 2 hours 29 minutes 47 seconds,0,0,0
49th, 2 hours 29 minutes 54 seconds,0,0,0
50th, 2 hours 30 minutes 2 seconds,0,0,0
51st, 2 hours 30 minutes 10 seconds,0,0,0
52nd, 2 hours 30 minutes 18 seconds,0,0,0
53rd, 2 hours 30 minutes 26 seconds,1,0,1
54th, 2 hours 30 minutes 34 seconds,0,0,0
55th, 2 hours 30 minutes 42 seconds,0,0,0
56th, 2 hours 30 minutes 50 seconds,0,0,0
57th, 2 hours 30 minutes 58 seconds,0,0,0
58th, 2 hours 31 minutes 6 seconds,0,0,0
59th, 2 hours 31 minutes 14 seconds,0,0,0
60th, 2 hours 31 minutes 22 seconds,0,0,0
61st, 2 hours 31 minutes 30 seconds,0,0,0
62nd, 2 hours 31 minutes 38 seconds,0,0,0
63rd, 2 hours 31 minutes 46 seconds,0,0,0
64th, 2 hours 31 minutes 55 seconds,0,0,0
65th, 2 hours 32 minutes 3 seconds,0,0,0
66th, 2 hours 32 minutes 12 seconds,0,0,0
67th, 2 hours 32 minutes 21 seconds,0,0,0
68th, 2 hours 32 minutes 30 seconds,0,0,0
69th, 2 hours 32 minutes 38 seconds,0,0,0
70th, 2 hours 32 minutes 47 seconds,0,0,0
71st, 2 hours 32 minutes 55 seconds,0,0,0
72nd, 2 hours 33 minutes 5 seconds,0,0,0
73rd, 2 hours 33 minutes 13 seconds,0,0,0
74th, 2 hours 33 minutes 23 seconds,0,0,0
75th, 2 hours 33 minutes 32 seconds,0,0,0
76th, 2 hours 33 minutes 41 seconds,0,0,0
77th, 2 hours 33 minutes 49 seconds,0,0,0
78th, 2 hours 33 minutes 58 seconds,0,0,0
79th, 2 hours 34 minutes 7 seconds,0,0,0
80th, 2 hours 34 minutes 16 seconds,0,0,0
81st, 2 hours 34 minutes 25 seconds,0,0,0
82nd, 2 hours 34 minutes 34 seconds,0,0,0
83rd, 2 hours 34 minutes 43 seconds,0,0,0
84th, 2 hours 34 minutes 52 seconds,0,0,0
85th, 2 hours 35 minutes 2 seconds,0,0,0
86th, 2 hours 35 minutes 10 seconds,0,0,0
87th, 2 hours 35 minutes 20 seconds,0,0,0
88th, 2 hours 35 minutes 30 seconds,0,0,0
89th, 2 hours 35 minutes 40 seconds,0,0,0
90th, 2 hours 35 minutes 50 seconds,0,0,0
91st, 2 hours 35 minutes 58 seconds,0,0,0
92nd, 2 hours 36 minutes 7 seconds,0,0,0
93rd, 2 hours 36 minutes 17 seconds,0,0,0
94th, 2 hours 36 minutes 26 seconds,0,0,0
95th, 3 hours 21 minutes 34 seconds,0,0,0
96th, 3 hours 21 minutes 43 seconds,0,0,0
97th, 3 hours 21 minutes 53 seconds,0,0,0
98th, 3 hours 22 minutes 3 seconds,0,0,0
99th, 3 hours 22 minutes 13 seconds,0,0,0
100th, 3 hours 22 minutes 23 seconds,0,0,0
101st, 3 hours 22 minutes 32 seconds,0,0,0
102nd, 3 hours 22 minutes 40 seconds,0,0,0
103rd, 3 hours 22 minutes 49 seconds,0,0,0
104th, 3 hours 22 minutes 58 seconds,0,0,0
105th, 3 hours 23 minutes 7 seconds,0,0,0
106th, 3 hours 23 minutes 18 seconds,0,0,0
107th, 3 hours 23 minutes 28 seconds,0,0,0
108th, 3 hours 23 minutes 38 seconds,0,0,0
109th, 3 hours 23 minutes 48 seconds,0,0,0
110th, 3 hours 23 minutes 58 seconds,0,0,0
111th, 3 hours 24 minutes 8 seconds,0,0,0
112th, 3 hours 24 minutes 18 seconds,0,0,0
113th, 3 hours 24 minutes 28 seconds,0,0,0
114th, 3 hours 24 minutes 38 seconds,0,0,0
115th, 3 hours 24 minutes 48 seconds,0,0,0
116th, 3 hours 24 minutes 58 seconds,0,0,0
117th, 3 hours 25 minutes 9 seconds,0,0,0
118th, 3 hours 25 minutes 18 seconds,0,0,0
119th, 3 hours 25 minutes 28 seconds,0,0,0
120th, 3 hours 25 minutes 39 seconds,0,0,0
121st, 3 hours 25 minutes 50 seconds,0,0,0
122nd, 3 hours 26 minutes 1 seconds,0,0,0
123rd, 3 hours 26 minutes 12 seconds,0,0,0
124th, 3 hours 26 minutes 23 seconds,0,0,0
125th, 3 hours 26 minutes 34 seconds,0,0,0
126th, 3 hours 26 minutes 44 seconds,0,0,0
127th, 3 hours 26 minutes 55 seconds,0,0,0
128th, 3 hours 27 minutes 6 seconds,0,0,0
129th, 3 hours 27 minutes 17 seconds,0,0,0
130th, 3 hours 27 minutes 28 seconds,0,0,0
131st, 3 hours 27 minutes 39 seconds,0,0,0
132nd, 3 hours 27 minutes 50 seconds,0,0,0
133rd, 3 hours 28 minutes 1 seconds,0,0,0
134th, 3 hours 28 minutes 12 seconds,0,0,0
135th, 3 hours 28 minutes 24 seconds,0,0,0
136th, 3 hours 28 minutes 35 seconds,0,0,0
137th, 3 hours 28 minutes 46 seconds,0,0,0
138th, 3 hours 28 minutes 58 seconds,0,0,0
139th, 3 hours 29 minutes 10 seconds,0,0,0
140th, 3 hours 29 minutes 22 seconds,0,0,0
141st, 3 hours 29 minutes 33 seconds,0,0,0
142nd, 3 hours 29 minutes 45 seconds,0,0,0
143rd, 3 hours 29 minutes 56 seconds,0,0,0
144th, 3 hours 30 minutes 7 seconds,0,0,0
145th, 3 hours 30 minutes 19 seconds,0,0,0
146th, 3 hours 30 minutes 31 seconds,0,0,0
147th, 3 hours 30 minutes 43 seconds,0,0,0
148th, 3 hours 30 minutes 54 seconds,0,0,0
149th, 3 hours 31 minutes 6 seconds,0,0,0
150th, 3 hours 31 minutes 18 seconds,0,0,0
151st, 3 hours 31 minutes 30 seconds,0,0,0
152nd, 3 hours 31 minutes 41 seconds,0,0,0
153rd, 3 hours 31 minutes 54 seconds,0,0,0
154th, 3 hours 32 minutes 5 seconds,0,0,0
155th, 3 hours 32 minutes 17 seconds,0,0,0
156th, 3 hours 32 minutes 28 seconds,0,0,0
157th, 3 hours 32 minutes 41 seconds,0,0,0
158th, 3 hours 32 minutes 53 seconds,0,0,0
159th, 3 hours 33 minutes 6 seconds,0,0,0
160th, 3 hours 33 minutes 18 seconds,0,0,0
161st, 3 hours 33 minutes 30 seconds,0,0,0
162nd, 3 hours 33 minutes 43 seconds,0,0,0
163rd, 3 hours 33 minutes 54 seconds,0,0,0
164th, 3 hours 34 minutes 7 seconds,0,0,0
165th, 3 hours 34 minutes 18 seconds,0,0,0
166th, 3 hours 34 minutes 31 seconds,0,0,0
167th, 4 hours 19 minutes 34 seconds,0,0,0
168th, 4 hours 19 minutes 46 seconds,0,0,0
169th, 4 hours 34 minutes 54 seconds,0,0,0
170th, 4 hours 35 minutes 7 seconds,0,0,0
171st, 4 hours 50 minutes 14 seconds,0,0,0
172nd, 5 hours 5 minutes 22 seconds,0,0,0
173rd, 5 hours 5 minutes 35 seconds,0,0,0
174th, 5 hours 5 minutes 48 seconds,0,0,0
175th, 5 hours 20 minutes 57 seconds,0,0,0
176th, 5 hours 21 minutes 10 seconds,0,0,0
177th, 5 hours 36 minutes 16 seconds,0,0,0
178th, 5 hours 36 minutes 28 seconds,0,0,0
179th, 5 hours 36 minutes 40 seconds,0,0,0
180th, 5 hours 36 minutes 53 seconds,0,0,0
181st, 6 hours 7 minutes 1 seconds,0,0,0
182nd, 6 hours 22 minutes 8 seconds,0,0,0
183rd, 6 hours 37 minutes 16 seconds,0,0,0
184th, 7 hours 22 minutes 27 seconds,0,0,0
185th, 7 hours 37 minutes 38 seconds,0,0,0
186th, 8 hours 37 minutes 35 seconds,0,0,0
187th, 8 hours 37 minutes 47 seconds,0,0,0
188th, 8 hours 52 minutes 54 seconds,0,0,0
189th, 9 hours 8 minutes 1 seconds,0,0,0
190th, 9 hours 52 minutes 59 seconds,0,0,0
191st, 10 hours 23 minutes 2 seconds,0,0,0
192nd, 11 hours 22 minutes 57 seconds,0,0,0
193rd, 13 hours 10 minutes 39 seconds,0,0,0
194th, 13 hours 49 minutes 36 seconds,0,0,0
195th, 14 hours 22 minutes 36 seconds,0,0,0
196th, 14 hours 37 minutes 46 seconds,0,0,0
197th, 15 hours 22 minutes 44 seconds,0,0,0
198th, 17 hours 7 minutes 30 seconds,0,0,0
199th, 17 hours 52 minutes 40 seconds,0,0,0
