Generation,Time,All,Acceptable,Unacceptable
1st, 2 seconds,0,0,0
2nd, 4 seconds,0,0,0
3rd, 21 minutes 7 seconds,1,1,0
4th, 30 minutes 9 seconds,2,1,1
5th, 42 minutes 9 seconds,1,0,1
6th, 42 minutes 12 seconds,0,0,0
7th, 42 minutes 15 seconds,0,0,0
8th, 42 minutes 17 seconds,0,0,0
9th, 42 minutes 20 seconds,1,1,0
10th, 42 minutes 22 seconds,4,2,2
11th, 42 minutes 25 seconds,0,0,0
12th, 42 minutes 28 seconds,2,0,2
13th, 42 minutes 32 seconds,0,0,0
14th, 42 minutes 35 seconds,3,2,1
15th, 42 minutes 38 seconds,0,0,0
16th, 57 minutes 42 seconds,0,0,0
17th, 57 minutes 46 seconds,1,0,1
18th, 57 minutes 50 seconds,0,0,0
19th, 57 minutes 54 seconds,0,0,0
20th, 1 hours 21 minutes 58 seconds,0,0,0
21st, 1 hours 22 minutes 2 seconds,0,0,0
22nd, 1 hours 22 minutes 6 seconds,0,0,0
23rd, 1 hours 46 minutes 10 seconds,0,0,0
24th, 1 hours 46 minutes 15 seconds,1,0,1
25th, 1 hours 46 minutes 20 seconds,0,0,0
26th, 1 hours 46 minutes 26 seconds,1,0,1
27th, 1 hours 46 minutes 31 seconds,0,0,0
28th, 1 hours 46 minutes 35 seconds,1,0,1
29th, 1 hours 46 minutes 42 seconds,0,0,0
30th, 1 hours 46 minutes 47 seconds,0,0,0
31st, 2 hours 25 minutes 51 seconds,0,0,0
32nd, 2 hours 25 minutes 56 seconds,0,0,0
33rd, 2 hours 26 minutes 1 seconds,0,0,0
34th, 2 hours 26 minutes 6 seconds,0,0,0
35th, 2 hours 26 minutes 11 seconds,0,0,0
36th, 2 hours 26 minutes 15 seconds,1,0,1
37th, 2 hours 26 minutes 20 seconds,0,0,0
38th, 2 hours 40 minutes 11 seconds,0,0,0
39th, 3 hours 4 minutes 15 seconds,0,0,0
40th, 3 hours 4 minutes 21 seconds,0,0,0
41st, 3 hours 4 minutes 27 seconds,0,0,0
42nd, 3 hours 4 minutes 33 seconds,1,0,1
43rd, 3 hours 4 minutes 39 seconds,0,0,0
44th, 3 hours 4 minutes 45 seconds,1,0,1
45th, 3 hours 4 minutes 52 seconds,0,0,0
46th, 3 hours 4 minutes 58 seconds,1,0,1
47th, 3 hours 5 minutes 4 seconds,1,0,1
48th, 3 hours 29 minutes 10 seconds,0,0,0
49th, 3 hours 29 minutes 15 seconds,0,0,0
50th, 3 hours 29 minutes 23 seconds,0,0,0
51st, 3 hours 41 minutes 31 seconds,0,0,0
52nd, 3 hours 41 minutes 38 seconds,0,0,0
53rd, 3 hours 41 minutes 47 seconds,3,0,3
54th, 3 hours 41 minutes 55 seconds,0,0,0
55th, 3 hours 42 minutes 4 seconds,0,0,0
56th, 3 hours 42 minutes 12 seconds,0,0,0
57th, 3 hours 42 minutes 21 seconds,0,0,0
58th, 3 hours 42 minutes 28 seconds,0,0,0
59th, 3 hours 57 minutes 35 seconds,0,0,0
60th, 3 hours 57 minutes 43 seconds,1,0,1
61st, 3 hours 59 minutes 6 seconds,0,0,0
62nd, 3 hours 59 minutes 14 seconds,0,0,0
63rd, 3 hours 59 minutes 23 seconds,0,0,0
64th, 3 hours 59 minutes 30 seconds,1,0,1
