Generation,Time,All,Acceptable,Unacceptable
1st, 4 seconds,0,0,0
2nd, 7 seconds,0,0,0
3rd, 13 seconds,0,0,0
4th, 20 seconds,0,0,0
5th, 26 seconds,0,0,0
6th, 31 seconds,0,0,0
7th, 37 seconds,0,0,0
8th, 43 seconds,0,0,0
9th, 47 seconds,0,0,0
10th, 51 seconds,0,0,0
11th, 57 seconds,0,0,0
12th, 1 minutes 2 seconds,0,0,0
13th, 1 minutes 8 seconds,1,0,1
14th, 1 minutes 13 seconds,0,0,0
15th, 1 minutes 17 seconds,0,0,0
16th, 1 minutes 22 seconds,0,0,0
17th, 1 minutes 26 seconds,0,0,0
18th, 1 minutes 31 seconds,0,0,0
19th, 1 minutes 35 seconds,0,0,0
20th, 1 minutes 39 seconds,0,0,0
21st, 1 minutes 45 seconds,2,0,2
22nd, 1 minutes 50 seconds,0,0,0
23rd, 1 minutes 57 seconds,1,0,1
24th, 2 minutes 4 seconds,0,0,0
25th, 2 minutes 10 seconds,0,0,0
26th, 2 minutes 18 seconds,1,0,1
27th, 2 minutes 25 seconds,0,0,0
28th, 2 minutes 32 seconds,0,0,0
29th, 2 minutes 40 seconds,0,0,0
30th, 2 minutes 47 seconds,1,0,1
31st, 2 minutes 55 seconds,0,0,0
32nd, 3 minutes 2 seconds,0,0,0
33rd, 3 minutes 9 seconds,0,0,0
34th, 3 minutes 17 seconds,0,0,0
35th, 3 minutes 23 seconds,0,0,0
36th, 3 minutes 32 seconds,0,0,0
37th, 3 minutes 42 seconds,0,0,0
38th, 3 minutes 51 seconds,0,0,0
39th, 4 minutes 1 seconds,0,0,0
40th, 4 minutes 10 seconds,0,0,0
41st, 4 minutes 19 seconds,0,0,0
42nd, 4 minutes 30 seconds,0,0,0
43rd, 4 minutes 39 seconds,0,0,0
44th, 4 minutes 48 seconds,0,0,0
45th, 4 minutes 57 seconds,0,0,0
46th, 5 minutes 5 seconds,0,0,0
47th, 5 minutes 15 seconds,0,0,0
48th, 5 minutes 24 seconds,0,0,0
49th, 5 minutes 33 seconds,1,0,1
50th, 5 minutes 42 seconds,0,0,0
51st, 5 minutes 50 seconds,0,0,0
52nd, 6 minutes 0 seconds,0,0,0
53rd, 6 minutes 9 seconds,0,0,0
54th, 6 minutes 18 seconds,0,0,0
55th, 6 minutes 28 seconds,0,0,0
56th, 6 minutes 37 seconds,0,0,0
57th, 6 minutes 46 seconds,0,0,0
58th, 6 minutes 54 seconds,0,0,0
59th, 7 minutes 4 seconds,0,0,0
60th, 7 minutes 13 seconds,0,0,0
61st, 7 minutes 23 seconds,0,0,0
62nd, 7 minutes 34 seconds,1,0,1
63rd, 7 minutes 43 seconds,0,0,0
64th, 7 minutes 53 seconds,0,0,0
65th, 8 minutes 1 seconds,0,0,0
66th, 8 minutes 12 seconds,0,0,0
67th, 8 minutes 22 seconds,0,0,0
68th, 8 minutes 33 seconds,0,0,0
69th, 8 minutes 43 seconds,0,0,0
70th, 8 minutes 53 seconds,0,0,0
71st, 9 minutes 4 seconds,0,0,0
72nd, 9 minutes 14 seconds,0,0,0
73rd, 9 minutes 24 seconds,0,0,0
74th, 9 minutes 34 seconds,0,0,0
75th, 9 minutes 44 seconds,0,0,0
76th, 9 minutes 54 seconds,0,0,0
77th, 10 minutes 6 seconds,0,0,0
78th, 10 minutes 18 seconds,0,0,0
79th, 10 minutes 27 seconds,0,0,0
80th, 10 minutes 36 seconds,0,0,0
81st, 10 minutes 47 seconds,0,0,0
82nd, 10 minutes 57 seconds,1,0,1
83rd, 11 minutes 8 seconds,0,0,0
84th, 11 minutes 20 seconds,0,0,0
85th, 11 minutes 30 seconds,1,0,1
