Generation,Time,All,Acceptable,Unacceptable
1st, 5 seconds,1,0,1
2nd, 8 seconds,0,0,0
3rd, 16 seconds,1,0,1
4th, 22 seconds,3,0,3
5th, 28 seconds,3,0,3
6th, 33 seconds,2,0,2
7th, 37 seconds,1,0,1
8th, 41 seconds,5,0,5
9th, 45 seconds,2,0,2
10th, 49 seconds,3,0,3
11th, 54 seconds,9,0,9
12th, 1 minutes 0 seconds,5,0,5
13th, 1 minutes 6 seconds,2,0,2
14th, 1 minutes 12 seconds,3,0,3
15th, 1 minutes 17 seconds,5,0,5
16th, 1 minutes 23 seconds,1,0,1
17th, 1 minutes 30 seconds,6,0,6
18th, 1 minutes 36 seconds,5,0,5
19th, 1 minutes 44 seconds,1,0,1
20th, 1 minutes 51 seconds,0,0,0
21st, 1 minutes 58 seconds,1,0,1
22nd, 2 minutes 4 seconds,0,0,0
23rd, 2 minutes 12 seconds,0,0,0
24th, 2 minutes 18 seconds,0,0,0
25th, 2 minutes 25 seconds,0,0,0
26th, 2 minutes 33 seconds,0,0,0
27th, 2 minutes 40 seconds,0,0,0
28th, 2 minutes 49 seconds,0,0,0
29th, 3 minutes 0 seconds,0,0,0
30th, 3 minutes 9 seconds,0,0,0
31st, 3 minutes 18 seconds,0,0,0
32nd, 3 minutes 27 seconds,0,0,0
33rd, 3 minutes 39 seconds,0,0,0
34th, 3 minutes 50 seconds,0,0,0
35th, 4 minutes 1 seconds,1,0,1
36th, 4 minutes 10 seconds,0,0,0
37th, 4 minutes 20 seconds,0,0,0
38th, 4 minutes 29 seconds,0,0,0
39th, 4 minutes 41 seconds,0,0,0
40th, 4 minutes 53 seconds,1,0,1
41st, 5 minutes 8 seconds,0,0,0
42nd, 5 minutes 25 seconds,0,0,0
43rd, 5 minutes 46 seconds,0,0,0
44th, 6 minutes 1 seconds,1,0,1
45th, 6 minutes 14 seconds,0,0,0
46th, 6 minutes 26 seconds,0,0,0
47th, 6 minutes 39 seconds,0,0,0
48th, 6 minutes 51 seconds,0,0,0
49th, 7 minutes 7 seconds,1,0,1
50th, 7 minutes 24 seconds,1,0,1
51st, 7 minutes 40 seconds,0,0,0
52nd, 7 minutes 59 seconds,0,0,0
53rd, 8 minutes 15 seconds,0,0,0
54th, 8 minutes 35 seconds,0,0,0
55th, 8 minutes 55 seconds,1,0,1
56th, 9 minutes 17 seconds,0,0,0
57th, 9 minutes 42 seconds,1,0,1
58th, 10 minutes 15 seconds,0,0,0
59th, 10 minutes 46 seconds,0,0,0
60th, 11 minutes 14 seconds,0,0,0
61st, 11 minutes 52 seconds,0,0,0
62nd, 12 minutes 26 seconds,0,0,0
63rd, 13 minutes 1 seconds,0,0,0
64th, 13 minutes 48 seconds,0,0,0
65th, 14 minutes 29 seconds,0,0,0
66th, 14 minutes 54 seconds,0,0,0
67th, 15 minutes 23 seconds,0,0,0
68th, 15 minutes 53 seconds,0,0,0
69th, 16 minutes 29 seconds,0,0,0
70th, 17 minutes 5 seconds,0,0,0
71st, 17 minutes 46 seconds,0,0,0
72nd, 18 minutes 33 seconds,0,0,0
73rd, 19 minutes 15 seconds,0,0,0
74th, 20 minutes 9 seconds,0,0,0
75th, 21 minutes 13 seconds,0,0,0
76th, 22 minutes 7 seconds,0,0,0
77th, 22 minutes 56 seconds,0,0,0
78th, 23 minutes 40 seconds,0,0,0
79th, 24 minutes 36 seconds,0,0,0
80th, 25 minutes 26 seconds,0,0,0
81st, 26 minutes 25 seconds,1,0,1
82nd, 27 minutes 34 seconds,0,0,0
83rd, 28 minutes 24 seconds,0,0,0
84th, 29 minutes 14 seconds,0,0,0
85th, 30 minutes 4 seconds,0,0,0
86th, 30 minutes 54 seconds,1,0,1
87th, 31 minutes 42 seconds,0,0,0
88th, 32 minutes 34 seconds,1,0,1
89th, 33 minutes 32 seconds,0,0,0
90th, 34 minutes 7 seconds,0,0,0
91st, 34 minutes 59 seconds,0,0,0
92nd, 35 minutes 47 seconds,0,0,0
93rd, 36 minutes 25 seconds,0,0,0
94th, 37 minutes 5 seconds,1,0,1
95th, 37 minutes 57 seconds,0,0,0
96th, 38 minutes 50 seconds,0,0,0
97th, 39 minutes 50 seconds,1,0,1
98th, 41 minutes 2 seconds,0,0,0
