Generation,Time,All,Acceptable,Unacceptable
1st, 3 seconds,0,0,0
2nd, 6 seconds,0,0,0
3rd, 11 seconds,0,0,0
4th, 17 seconds,0,0,0
5th, 24 seconds,0,0,0
6th, 32 seconds,1,1,0
7th, 36 seconds,0,0,0
8th, 42 seconds,0,0,0
9th, 47 seconds,0,0,0
10th, 52 seconds,0,0,0
11th, 56 seconds,0,0,0
12th, 34 minutes 2 seconds,0,0,0
13th, 34 minutes 8 seconds,0,0,0
14th, 34 minutes 14 seconds,0,0,0
15th, 34 minutes 21 seconds,0,0,0
16th, 34 minutes 30 seconds,0,0,0
17th, 34 minutes 40 seconds,0,0,0
18th, 34 minutes 49 seconds,0,0,0
19th, 35 minutes 0 seconds,0,0,0
20th, 35 minutes 8 seconds,0,0,0
21st, 1 hours 8 minutes 18 seconds,0,0,0
22nd, 1 hours 8 minutes 28 seconds,0,0,0
23rd, 1 hours 8 minutes 38 seconds,0,0,0
24th, 1 hours 8 minutes 50 seconds,0,0,0
25th, 1 hours 9 minutes 3 seconds,0,0,0
26th, 1 hours 42 minutes 14 seconds,2,1,1
27th, 1 hours 42 minutes 24 seconds,0,0,0
28th, 1 hours 42 minutes 35 seconds,0,0,0
29th, 2 hours 48 minutes 45 seconds,0,0,0
30th, 2 hours 48 minutes 54 seconds,0,0,0
31st, 3 hours 22 minutes 5 seconds,0,0,0
32nd, 3 hours 22 minutes 17 seconds,0,0,0
33rd, 3 hours 55 minutes 27 seconds,0,0,0
34th, 3 hours 55 minutes 37 seconds,0,0,0
35th, 3 hours 55 minutes 47 seconds,0,0,0
36th, 3 hours 55 minutes 57 seconds,0,0,0
37th, 3 hours 56 minutes 6 seconds,0,0,0
38th, 3 hours 56 minutes 17 seconds,0,0,0
39th, 3 hours 56 minutes 26 seconds,0,0,0
40th, 3 hours 56 minutes 37 seconds,0,0,0
41st, 3 hours 56 minutes 45 seconds,0,0,0
42nd, 3 hours 56 minutes 54 seconds,0,0,0
43rd, 3 hours 57 minutes 3 seconds,0,0,0
44th, 4 hours 30 minutes 13 seconds,0,0,0
45th, 4 hours 30 minutes 25 seconds,0,0,0
46th, 4 hours 30 minutes 35 seconds,0,0,0
47th, 4 hours 30 minutes 45 seconds,0,0,0
48th, 5 hours 4 minutes 0 seconds,0,0,0
49th, 5 hours 4 minutes 16 seconds,0,0,0
50th, 5 hours 4 minutes 26 seconds,0,0,0
51st, 5 hours 4 minutes 36 seconds,0,0,0
52nd, 5 hours 4 minutes 48 seconds,0,0,0
53rd, 5 hours 4 minutes 58 seconds,0,0,0
54th, 5 hours 5 minutes 10 seconds,0,0,0
55th, 5 hours 38 minutes 22 seconds,0,0,0
56th, 5 hours 38 minutes 34 seconds,0,0,0
57th, 5 hours 38 minutes 46 seconds,0,0,0
58th, 5 hours 38 minutes 58 seconds,0,0,0
59th, 5 hours 39 minutes 10 seconds,0,0,0
60th, 5 hours 39 minutes 22 seconds,1,0,1
61st, 6 hours 12 minutes 33 seconds,0,0,0
62nd, 6 hours 45 minutes 45 seconds,0,0,0
63rd, 6 hours 45 minutes 55 seconds,0,0,0
64th, 6 hours 46 minutes 5 seconds,0,0,0
65th, 6 hours 46 minutes 17 seconds,0,0,0
66th, 6 hours 46 minutes 28 seconds,0,0,0
67th, 6 hours 46 minutes 41 seconds,0,0,0
