Generation,Time,All,Acceptable,Unacceptable
1st, 33 minutes 3 seconds,0,0,0
2nd, 33 minutes 6 seconds,0,0,0
3rd, 33 minutes 13 seconds,0,0,0
4th, 33 minutes 18 seconds,0,0,0
5th, 1 hours 39 minutes 23 seconds,0,0,0
6th, 1 hours 39 minutes 28 seconds,0,0,0
7th, 1 hours 39 minutes 33 seconds,0,0,0
8th, 2 hours 12 minutes 40 seconds,0,0,0
9th, 2 hours 12 minutes 46 seconds,0,0,0
10th, 2 hours 12 minutes 52 seconds,0,0,0
11th, 2 hours 12 minutes 57 seconds,0,0,0
12th, 2 hours 13 minutes 2 seconds,1,0,1
13th, 2 hours 49 minutes 6 seconds,0,0,0
14th, 2 hours 49 minutes 11 seconds,0,0,0
15th, 2 hours 49 minutes 15 seconds,0,0,0
16th, 2 hours 49 minutes 21 seconds,0,0,0
17th, 2 hours 49 minutes 28 seconds,0,0,0
18th, 2 hours 49 minutes 35 seconds,0,0,0
19th, 2 hours 49 minutes 41 seconds,0,0,0
20th, 2 hours 49 minutes 48 seconds,0,0,0
21st, 3 hours 31 minutes 55 seconds,0,0,0
22nd, 4 hours 5 minutes 1 seconds,0,0,0
23rd, 4 hours 5 minutes 7 seconds,0,0,0
24th, 4 hours 5 minutes 15 seconds,0,0,0
25th, 4 hours 5 minutes 23 seconds,0,0,0
26th, 4 hours 38 minutes 30 seconds,0,0,0
27th, 4 hours 38 minutes 38 seconds,0,0,0
28th, 4 hours 38 minutes 46 seconds,0,0,0
29th, 4 hours 38 minutes 56 seconds,0,0,0
30th, 4 hours 39 minutes 7 seconds,0,0,0
31st, 5 hours 45 minutes 17 seconds,0,0,0
32nd, 5 hours 45 minutes 27 seconds,0,0,0
33rd, 5 hours 45 minutes 37 seconds,0,0,0
34th, 5 hours 45 minutes 50 seconds,0,0,0
35th, 6 hours 19 minutes 1 seconds,0,0,0
36th, 6 hours 19 minutes 14 seconds,0,0,0
37th, 6 hours 52 minutes 26 seconds,0,0,0
38th, 6 hours 52 minutes 38 seconds,0,0,0
39th, 6 hours 52 minutes 52 seconds,0,0,0
40th, 6 hours 53 minutes 5 seconds,0,0,0
41st, 6 hours 53 minutes 17 seconds,1,0,1
42nd, 6 hours 53 minutes 31 seconds,0,0,0
43rd, 6 hours 53 minutes 44 seconds,0,0,0
44th, 7 hours 26 minutes 57 seconds,0,0,0
45th, 7 hours 27 minutes 8 seconds,0,0,0
46th, 7 hours 27 minutes 19 seconds,0,0,0
47th, 7 hours 27 minutes 30 seconds,0,0,0
48th, 7 hours 27 minutes 41 seconds,0,0,0
49th, 7 hours 27 minutes 53 seconds,0,0,0
50th, 7 hours 28 minutes 2 seconds,0,0,0
51st, 8 hours 1 minutes 14 seconds,0,0,0
52nd, 8 hours 1 minutes 25 seconds,0,0,0
53rd, 8 hours 1 minutes 38 seconds,0,0,0
54th, 8 hours 1 minutes 52 seconds,0,0,0
55th, 8 hours 2 minutes 4 seconds,0,0,0
56th, 8 hours 2 minutes 16 seconds,0,0,0
57th, 8 hours 2 minutes 28 seconds,0,0,0
58th, 8 hours 2 minutes 40 seconds,0,0,0
59th, 8 hours 2 minutes 52 seconds,0,0,0
60th, 8 hours 3 minutes 4 seconds,0,0,0
61st, 8 hours 3 minutes 16 seconds,0,0,0
62nd, 8 hours 36 minutes 29 seconds,0,0,0
63rd, 8 hours 36 minutes 43 seconds,0,0,0
64th, 8 hours 39 minutes 57 seconds,0,0,0
65th, 8 hours 40 minutes 11 seconds,0,0,0
66th, 9 hours 13 minutes 26 seconds,0,0,0
67th, 9 hours 13 minutes 41 seconds,0,0,0
68th, 9 hours 22 minutes 54 seconds,0,0,0
69th, 9 hours 23 minutes 9 seconds,0,0,0
70th, 9 hours 23 minutes 22 seconds,0,0,0
71st, 9 hours 23 minutes 35 seconds,0,0,0
72nd, 9 hours 23 minutes 50 seconds,0,0,0
73rd, 9 hours 24 minutes 5 seconds,0,0,0
74th, 9 hours 57 minutes 20 seconds,0,0,0
75th, 9 hours 57 minutes 35 seconds,0,0,0
