Generation,Time,All,Acceptable,Unacceptable
1st, 2 seconds,0,0,0
2nd, 6 seconds,0,0,0
3rd, 11 seconds,3,2,1
4th, 17 seconds,2,0,2
5th, 22 seconds,2,0,2
6th, 26 seconds,1,0,1
7th, 32 seconds,2,0,2
8th, 39 seconds,0,0,0
9th, 44 seconds,0,0,0
10th, 52 seconds,0,0,0
11th, 57 seconds,0,0,0
12th, 1 minutes 6 seconds,0,0,0
13th, 1 minutes 15 seconds,0,0,0
14th, 1 minutes 25 seconds,0,0,0
15th, 34 minutes 35 seconds,0,0,0
16th, 34 minutes 43 seconds,0,0,0
17th, 1 hours 7 minutes 53 seconds,0,0,0
18th, 1 hours 8 minutes 2 seconds,0,0,0
19th, 1 hours 41 minutes 13 seconds,0,0,0
20th, 1 hours 41 minutes 23 seconds,1,0,1
21st, 1 hours 41 minutes 34 seconds,0,0,0
22nd, 2 hours 14 minutes 46 seconds,0,0,0
23rd, 2 hours 47 minutes 57 seconds,1,0,1
24th, 2 hours 48 minutes 8 seconds,0,0,0
25th, 3 hours 21 minutes 20 seconds,0,0,0
26th, 3 hours 21 minutes 31 seconds,0,0,0
27th, 3 hours 54 minutes 42 seconds,0,0,0
28th, 4 hours 27 minutes 54 seconds,0,0,0
29th, 4 hours 28 minutes 6 seconds,0,0,0
30th, 5 hours 1 minutes 18 seconds,0,0,0
31st, 5 hours 34 minutes 31 seconds,0,0,0
32nd, 5 hours 34 minutes 42 seconds,0,0,0
33rd, 5 hours 34 minutes 53 seconds,0,0,0
34th, 5 hours 35 minutes 5 seconds,0,0,0
35th, 6 hours 8 minutes 18 seconds,0,0,0
36th, 6 hours 8 minutes 30 seconds,0,0,0
37th, 6 hours 8 minutes 43 seconds,0,0,0
38th, 6 hours 8 minutes 54 seconds,0,0,0
39th, 6 hours 42 minutes 4 seconds,0,0,0
40th, 6 hours 42 minutes 17 seconds,0,0,0
41st, 6 hours 42 minutes 27 seconds,0,0,0
42nd, 7 hours 15 minutes 39 seconds,0,0,0
43rd, 7 hours 15 minutes 51 seconds,0,0,0
44th, 7 hours 16 minutes 2 seconds,0,0,0
45th, 7 hours 16 minutes 13 seconds,0,0,0
46th, 7 hours 16 minutes 24 seconds,0,0,0
47th, 7 hours 16 minutes 34 seconds,0,0,0
48th, 7 hours 16 minutes 44 seconds,0,0,0
49th, 7 hours 16 minutes 57 seconds,0,0,0
50th, 7 hours 17 minutes 7 seconds,0,0,0
51st, 7 hours 17 minutes 18 seconds,0,0,0
52nd, 7 hours 17 minutes 30 seconds,0,0,0
53rd, 7 hours 17 minutes 41 seconds,0,0,0
54th, 7 hours 50 minutes 50 seconds,0,0,0
55th, 7 hours 51 minutes 3 seconds,0,0,0
56th, 7 hours 51 minutes 16 seconds,0,0,0
57th, 7 hours 51 minutes 28 seconds,0,0,0
58th, 7 hours 51 minutes 41 seconds,0,0,0
59th, 7 hours 51 minutes 52 seconds,0,0,0
60th, 7 hours 52 minutes 4 seconds,0,0,0
61st, 7 hours 52 minutes 15 seconds,0,0,0
62nd, 8 hours 25 minutes 27 seconds,0,0,0
63rd, 8 hours 25 minutes 40 seconds,0,0,0
64th, 8 hours 25 minutes 52 seconds,0,0,0
65th, 8 hours 26 minutes 5 seconds,0,0,0
66th, 8 hours 26 minutes 18 seconds,0,0,0
67th, 8 hours 26 minutes 31 seconds,0,0,0
68th, 9 hours 32 minutes 44 seconds,1,0,1
69th, 9 hours 32 minutes 58 seconds,0,0,0
70th, 10 hours 6 minutes 10 seconds,0,0,0
71st, 10 hours 39 minutes 22 seconds,0,0,0
72nd, 11 hours 12 minutes 34 seconds,0,0,0
73rd, 11 hours 12 minutes 47 seconds,0,0,0
74th, 11 hours 45 minutes 59 seconds,0,0,0
75th, 11 hours 52 minutes 12 seconds,2,0,2
76th, 11 hours 52 minutes 27 seconds,0,0,0
77th, 12 hours 28 minutes 41 seconds,0,0,0
78th, 12 hours 28 minutes 55 seconds,0,0,0
