Generation,Time,All,Acceptable,Unacceptable
1st, 33 minutes 3 seconds,0,0,0
2nd, 33 minutes 7 seconds,0,0,0
3rd, 33 minutes 13 seconds,0,0,0
4th, 33 minutes 19 seconds,0,0,0
5th, 33 minutes 22 seconds,0,0,0
6th, 33 minutes 27 seconds,0,0,0
7th, 1 hours 6 minutes 34 seconds,0,0,0
8th, 1 hours 6 minutes 42 seconds,0,0,0
9th, 1 hours 6 minutes 50 seconds,0,0,0
10th, 1 hours 6 minutes 58 seconds,1,0,1
11th, 2 hours 13 minutes 7 seconds,0,0,0
12th, 2 hours 13 minutes 18 seconds,0,0,0
13th, 2 hours 46 minutes 27 seconds,0,0,0
14th, 3 hours 31 minutes 35 seconds,0,0,0
15th, 4 hours 4 minutes 44 seconds,0,0,0
16th, 4 hours 4 minutes 55 seconds,0,0,0
17th, 4 hours 38 minutes 6 seconds,0,0,0
18th, 4 hours 38 minutes 16 seconds,0,0,0
19th, 5 hours 14 minutes 28 seconds,0,0,0
20th, 5 hours 14 minutes 38 seconds,0,0,0
21st, 5 hours 47 minutes 50 seconds,0,0,0
22nd, 5 hours 48 minutes 2 seconds,0,0,0
23rd, 6 hours 21 minutes 13 seconds,1,0,1
24th, 6 hours 21 minutes 23 seconds,0,0,0
25th, 6 hours 54 minutes 31 seconds,0,0,0
26th, 6 hours 54 minutes 41 seconds,0,0,0
27th, 7 hours 27 minutes 50 seconds,0,0,0
28th, 7 hours 28 minutes 1 seconds,0,0,0
29th, 7 hours 28 minutes 10 seconds,0,0,0
30th, 7 hours 28 minutes 21 seconds,0,0,0
31st, 7 hours 28 minutes 31 seconds,0,0,0
32nd, 7 hours 28 minutes 42 seconds,0,0,0
33rd, 7 hours 28 minutes 53 seconds,0,0,0
34th, 7 hours 29 minutes 6 seconds,0,0,0
35th, 7 hours 29 minutes 18 seconds,0,0,0
36th, 7 hours 29 minutes 32 seconds,1,0,1
37th, 7 hours 29 minutes 44 seconds,0,0,0
38th, 7 hours 29 minutes 55 seconds,0,0,0
39th, 7 hours 30 minutes 9 seconds,0,0,0
40th, 7 hours 30 minutes 21 seconds,0,0,0
41st, 8 hours 36 minutes 34 seconds,0,0,0
42nd, 9 hours 9 minutes 46 seconds,0,0,0
43rd, 9 hours 9 minutes 58 seconds,0,0,0
44th, 9 hours 43 minutes 9 seconds,0,0,0
45th, 9 hours 43 minutes 20 seconds,0,0,0
46th, 9 hours 43 minutes 32 seconds,0,0,0
47th, 9 hours 43 minutes 44 seconds,0,0,0
48th, 9 hours 43 minutes 55 seconds,0,0,0
49th, 9 hours 44 minutes 8 seconds,0,0,0
50th, 9 hours 44 minutes 19 seconds,0,0,0
51st, 9 hours 44 minutes 32 seconds,1,0,1
52nd, 9 hours 44 minutes 45 seconds,0,0,0
53rd, 9 hours 44 minutes 57 seconds,0,0,0
54th, 9 hours 45 minutes 11 seconds,0,0,0
55th, 9 hours 45 minutes 23 seconds,0,0,0
56th, 9 hours 45 minutes 36 seconds,0,0,0
57th, 10 hours 18 minutes 49 seconds,0,0,0
58th, 10 hours 19 minutes 3 seconds,0,0,0
59th, 10 hours 52 minutes 15 seconds,0,0,0
60th, 10 hours 52 minutes 28 seconds,0,0,0
61st, 10 hours 52 minutes 39 seconds,0,0,0
62nd, 10 hours 52 minutes 52 seconds,0,0,0
63rd, 10 hours 53 minutes 5 seconds,0,0,0
64th, 10 hours 53 minutes 18 seconds,0,0,0
65th, 10 hours 53 minutes 32 seconds,0,0,0
66th, 10 hours 53 minutes 46 seconds,0,0,0
67th, 10 hours 54 minutes 0 seconds,0,0,0
68th, 10 hours 54 minutes 12 seconds,0,0,0
69th, 11 hours 27 minutes 24 seconds,0,0,0
70th, 11 hours 27 minutes 38 seconds,0,0,0
71st, 11 hours 27 minutes 52 seconds,0,0,0
72nd, 11 hours 28 minutes 5 seconds,0,0,0
73rd, 11 hours 28 minutes 18 seconds,0,0,0
74th, 12 hours 1 minutes 31 seconds,0,0,0
75th, 12 hours 1 minutes 44 seconds,0,0,0
76th, 12 hours 1 minutes 57 seconds,0,0,0
77th, 12 hours 35 minutes 12 seconds,0,0,0
78th, 12 hours 35 minutes 25 seconds,0,0,0
79th, 12 hours 35 minutes 38 seconds,0,0,0
80th, 12 hours 35 minutes 51 seconds,0,0,0
81st, 12 hours 36 minutes 4 seconds,0,0,0
82nd, 12 hours 36 minutes 18 seconds,1,0,1
83rd, 12 hours 36 minutes 31 seconds,0,0,0
84th, 12 hours 36 minutes 44 seconds,0,0,0
85th, 12 hours 36 minutes 55 seconds,0,0,0
86th, 12 hours 37 minutes 7 seconds,0,0,0
87th, 12 hours 37 minutes 20 seconds,0,0,0
88th, 12 hours 37 minutes 34 seconds,0,0,0
89th, 12 hours 37 minutes 46 seconds,0,0,0
