Generation,Time,All,Acceptable,Unacceptable
1st, 9 minutes 2 seconds,0,0,0
2nd, 31 minutes 0 seconds,1,0,1
3rd, 2 hours 21 minutes 10 seconds,0,0,0
4th, 3 hours 16 minutes 22 seconds,0,0,0
5th, 4 hours 10 minutes 17 seconds,0,0,0
6th, 5 hours 7 minutes 1 seconds,1,0,1
7th, 6 hours 6 minutes 34 seconds,0,0,0
8th, 7 hours 32 minutes 24 seconds,1,0,1
9th, 8 hours 57 minutes 11 seconds,2,0,2
10th, 10 hours 16 minutes 53 seconds,1,0,1
11th, 11 hours 37 minutes 19 seconds,1,0,1
12th, 12 hours 57 minutes 39 seconds,0,0,0
13th, 14 hours 29 minutes 53 seconds,1,0,1
14th, 15 hours 50 minutes 24 seconds,0,0,0
15th, 17 hours 25 minutes 46 seconds,0,0,0
16th, 18 hours 53 minutes 56 seconds,0,0,0
17th, 20 hours 37 minutes 7 seconds,0,0,0
18th, 22 hours 15 minutes 48 seconds,0,0,0
19th, 23 hours 55 minutes 6 seconds,2,0,2
20th, 25 hours 32 minutes 32 seconds,1,0,1
