Generation,Time,All,Acceptable,Unacceptable
1st, 7 minutes 43 seconds,1,1,0
2nd, 19 minutes 1 seconds,1,0,1
3rd, 1 hours 4 minutes 48 seconds,0,0,0
4th, 1 hours 51 minutes 39 seconds,0,0,0
5th, 2 hours 43 minutes 19 seconds,0,0,0
6th, 3 hours 32 minutes 0 seconds,0,0,0
7th, 4 hours 31 minutes 37 seconds,0,0,0
8th, 5 hours 39 minutes 13 seconds,0,0,0
9th, 6 hours 54 minutes 24 seconds,0,0,0
10th, 8 hours 2 minutes 47 seconds,0,0,0
11th, 9 hours 23 minutes 21 seconds,3,1,2
12th, 10 hours 46 minutes 14 seconds,1,0,1
13th, 12 hours 13 minutes 5 seconds,0,0,0
14th, 13 hours 59 minutes 15 seconds,0,0,0
15th, 15 hours 39 minutes 25 seconds,0,0,0
16th, 17 hours 22 minutes 5 seconds,1,0,1
17th, 19 hours 2 minutes 44 seconds,0,0,0
18th, 20 hours 39 minutes 14 seconds,0,0,0
19th, 22 hours 24 minutes 29 seconds,0,0,0
20th, 24 hours 23 minutes 21 seconds,1,0,1
