Generation,Time,All,Acceptable,Unacceptable
1st, 8 minutes 34 seconds,0,0,0
2nd, 24 minutes 20 seconds,1,0,1
3rd, 1 hours 23 minutes 26 seconds,2,0,2
4th, 2 hours 21 minutes 30 seconds,0,0,0
5th, 3 hours 16 minutes 55 seconds,2,0,2
6th, 4 hours 8 minutes 3 seconds,1,1,0
7th, 4 hours 59 minutes 56 seconds,0,0,0
8th, 5 hours 55 minutes 45 seconds,3,0,3
9th, 6 hours 53 minutes 45 seconds,4,0,4
10th, 8 hours 1 minutes 55 seconds,3,1,2
11th, 9 hours 10 minutes 22 seconds,2,0,2
12th, 10 hours 28 minutes 3 seconds,2,0,2
13th, 11 hours 47 minutes 54 seconds,4,0,4
14th, 13 hours 14 minutes 43 seconds,2,0,2
15th, 14 hours 43 minutes 51 seconds,3,0,3
16th, 16 hours 20 minutes 54 seconds,5,0,5
17th, 17 hours 56 minutes 35 seconds,3,0,3
18th, 19 hours 28 minutes 53 seconds,3,0,3
19th, 21 hours 6 seconds,0,0,0
20th, 22 hours 31 minutes 58 seconds,1,0,1
21st, 24 hours 8 minutes 26 seconds,1,0,1
