Generation,Time,All,Acceptable,Unacceptable
1st, 8 minutes 21 seconds,1,1,0
2nd, 25 minutes 44 seconds,0,0,0
3rd, 1 hours 41 minutes 1 seconds,0,0,0
4th, 2 hours 36 minutes 43 seconds,1,0,1
5th, 3 hours 32 minutes 27 seconds,0,0,0
6th, 4 hours 25 minutes 47 seconds,1,0,1
7th, 5 hours 36 minutes 17 seconds,0,0,0
8th, 6 hours 43 minutes 28 seconds,0,0,0
9th, 7 hours 58 minutes 4 seconds,1,0,1
10th, 9 hours 18 minutes 34 seconds,3,0,3
11th, 10 hours 38 minutes 1 seconds,0,0,0
12th, 12 hours 21 seconds,1,0,1
13th, 13 hours 31 minutes 0 seconds,2,1,1
14th, 15 hours 8 minutes 16 seconds,3,0,3
15th, 16 hours 48 minutes 57 seconds,1,0,1
16th, 18 hours 25 minutes 44 seconds,1,0,1
17th, 20 hours 13 minutes 49 seconds,2,0,2
18th, 21 hours 56 minutes 35 seconds,1,1,0
19th, 23 hours 31 minutes 46 seconds,1,0,1
20th, 25 hours 21 minutes 31 seconds,0,0,0
