Generation,Time,All,Acceptable,Unacceptable
1st, 7 minutes 21 seconds,1,1,0
2nd, 22 minutes 41 seconds,1,0,1
3rd, 1 hours 29 minutes 22 seconds,0,0,0
4th, 2 hours 11 minutes 15 seconds,1,0,1
5th, 3 hours 3 minutes 14 seconds,0,0,0
6th, 4 hours 7 minutes 10 seconds,0,0,0
7th, 5 hours 13 minutes 17 seconds,1,0,1
8th, 6 hours 33 minutes 26 seconds,0,0,0
9th, 8 hours 21 seconds,0,0,0
10th, 9 hours 20 minutes 7 seconds,2,0,2
11th, 10 hours 46 minutes 23 seconds,1,0,1
12th, 12 hours 11 minutes 11 seconds,0,0,0
13th, 13 hours 37 minutes 3 seconds,1,0,1
14th, 15 hours 9 minutes 20 seconds,1,0,1
15th, 16 hours 55 minutes 13 seconds,1,0,1
16th, 18 hours 40 minutes 16 seconds,0,0,0
17th, 20 hours 20 minutes 49 seconds,1,0,1
18th, 22 hours 1 minutes 21 seconds,2,1,1
19th, 23 hours 56 minutes 5 seconds,3,0,3
20th, 25 hours 42 minutes 16 seconds,2,0,2
