Generation,Time,All,Acceptable,Unacceptable
1st, 11 seconds,0,0,0
2nd, 25 seconds,0,0,0
3rd, 52 seconds,0,0,0
4th, 1 minutes 24 seconds,2,0,2
5th, 1 minutes 57 seconds,1,0,1
6th, 2 minutes 30 seconds,0,0,0
7th, 3 minutes 2 seconds,0,0,0
8th, 3 minutes 30 seconds,0,0,0
9th, 4 minutes 3 seconds,0,0,0
10th, 4 minutes 45 seconds,0,0,0
11th, 5 minutes 34 seconds,3,0,3
12th, 6 minutes 33 seconds,1,0,1
13th, 7 minutes 39 seconds,2,0,2
14th, 8 minutes 31 seconds,0,0,0
15th, 9 minutes 18 seconds,3,0,3
16th, 10 minutes 19 seconds,0,0,0
17th, 11 minutes 15 seconds,0,0,0
18th, 12 minutes 24 seconds,2,0,2
19th, 13 minutes 10 seconds,4,0,4
20th, 14 minutes 9 seconds,4,1,3
21st, 14 minutes 57 seconds,2,0,2
22nd, 15 minutes 46 seconds,0,0,0
23rd, 16 minutes 40 seconds,2,0,2
24th, 17 minutes 35 seconds,1,0,1
25th, 18 minutes 37 seconds,0,0,0
26th, 19 minutes 47 seconds,2,0,2
27th, 20 minutes 36 seconds,0,0,0
28th, 21 minutes 29 seconds,1,0,1
29th, 22 minutes 20 seconds,0,0,0
30th, 23 minutes 22 seconds,4,0,4
31st, 24 minutes 14 seconds,2,0,2
32nd, 25 minutes 19 seconds,2,0,2
33rd, 26 minutes 20 seconds,2,0,2
34th, 27 minutes 30 seconds,1,0,1
35th, 28 minutes 18 seconds,0,0,0
36th, 29 minutes 9 seconds,3,0,3
37th, 29 minutes 53 seconds,2,0,2
38th, 30 minutes 40 seconds,0,0,0
39th, 31 minutes 24 seconds,0,0,0
40th, 32 minutes 20 seconds,0,0,0
41st, 33 minutes 10 seconds,1,0,1
42nd, 34 minutes 9 seconds,0,0,0
43rd, 35 minutes 15 seconds,1,0,1
44th, 36 minutes 18 seconds,0,0,0
45th, 37 minutes 3 seconds,0,0,0
46th, 37 minutes 43 seconds,1,0,1
47th, 38 minutes 36 seconds,0,0,0
48th, 39 minutes 19 seconds,0,0,0
49th, 40 minutes 13 seconds,0,0,0
50th, 41 minutes 11 seconds,2,0,2
51st, 42 minutes 16 seconds,0,0,0
52nd, 43 minutes 15 seconds,1,0,1
53rd, 44 minutes 18 seconds,2,0,2
54th, 45 minutes 6 seconds,0,0,0
55th, 45 minutes 58 seconds,0,0,0
56th, 46 minutes 55 seconds,2,0,2
57th, 47 minutes 52 seconds,4,0,4
58th, 48 minutes 40 seconds,1,0,1
59th, 49 minutes 27 seconds,1,0,1
60th, 50 minutes 20 seconds,1,0,1
61st, 51 minutes 27 seconds,2,0,2
62nd, 52 minutes 28 seconds,2,0,2
63rd, 53 minutes 16 seconds,2,0,2
64th, 54 minutes 6 seconds,2,0,2
65th, 54 minutes 45 seconds,1,0,1
66th, 55 minutes 33 seconds,4,0,4
67th, 56 minutes 25 seconds,2,0,2
68th, 57 minutes 19 seconds,3,0,3
69th, 58 minutes 13 seconds,1,0,1
70th, 59 minutes 7 seconds,0,0,0
71st, 59 minutes 52 seconds,4,0,4
72nd, 1 hours 53 seconds,1,0,1
73rd, 1 hours 1 minutes 35 seconds,0,0,0
74th, 1 hours 2 minutes 15 seconds,3,0,3
75th, 1 hours 2 minutes 57 seconds,0,0,0
76th, 1 hours 3 minutes 41 seconds,2,0,2
77th, 1 hours 4 minutes 28 seconds,1,0,1
78th, 1 hours 5 minutes 11 seconds,1,0,1
79th, 1 hours 5 minutes 47 seconds,1,0,1
80th, 1 hours 6 minutes 32 seconds,0,0,0
81st, 1 hours 7 minutes 13 seconds,0,0,0
82nd, 1 hours 8 minutes 0 seconds,2,0,2
83rd, 1 hours 8 minutes 51 seconds,2,0,2
84th, 1 hours 9 minutes 35 seconds,0,0,0
85th, 1 hours 9 minutes 55 seconds,1,0,1
