Generation,Time,All,Acceptable,Unacceptable
1st, 17 seconds,0,0,0
2nd, 37 seconds,0,0,0
3rd, 1 minutes 16 seconds,3,1,2
4th, 2 minutes 3 seconds,1,1,0
5th, 2 minutes 38 seconds,2,1,1
6th, 3 minutes 21 seconds,2,0,2
7th, 4 minutes 16 seconds,4,1,3
8th, 4 minutes 54 seconds,3,0,3
9th, 5 minutes 36 seconds,0,0,0
10th, 6 minutes 15 seconds,2,0,2
11th, 6 minutes 54 seconds,1,0,1
12th, 7 minutes 41 seconds,1,0,1
13th, 8 minutes 26 seconds,1,0,1
14th, 9 minutes 26 seconds,3,0,3
15th, 10 minutes 34 seconds,2,0,2
16th, 11 minutes 34 seconds,4,0,4
17th, 12 minutes 27 seconds,2,1,1
18th, 13 minutes 25 seconds,3,0,3
19th, 14 minutes 22 seconds,2,0,2
20th, 15 minutes 20 seconds,0,0,0
21st, 16 minutes 28 seconds,5,0,5
22nd, 17 minutes 31 seconds,5,0,5
23rd, 18 minutes 40 seconds,3,0,3
24th, 19 minutes 45 seconds,0,0,0
25th, 20 minutes 56 seconds,0,0,0
26th, 21 minutes 59 seconds,3,0,3
27th, 23 minutes 0 seconds,2,0,2
28th, 24 minutes 12 seconds,3,0,3
29th, 25 minutes 10 seconds,2,0,2
30th, 26 minutes 11 seconds,0,0,0
31st, 27 minutes 2 seconds,3,0,3
32nd, 27 minutes 53 seconds,6,0,6
33rd, 28 minutes 58 seconds,0,0,0
34th, 29 minutes 53 seconds,2,0,2
35th, 30 minutes 52 seconds,2,0,2
36th, 32 minutes 3 seconds,2,0,2
37th, 33 minutes 5 seconds,1,0,1
38th, 33 minutes 55 seconds,1,0,1
39th, 34 minutes 43 seconds,1,0,1
40th, 35 minutes 34 seconds,1,0,1
41st, 36 minutes 23 seconds,0,0,0
42nd, 37 minutes 5 seconds,0,0,0
43rd, 37 minutes 58 seconds,0,0,0
44th, 38 minutes 58 seconds,0,0,0
45th, 39 minutes 54 seconds,3,0,3
46th, 40 minutes 42 seconds,0,0,0
47th, 41 minutes 34 seconds,1,0,1
48th, 42 minutes 49 seconds,0,0,0
49th, 43 minutes 49 seconds,1,0,1
50th, 44 minutes 30 seconds,0,0,0
51st, 45 minutes 19 seconds,0,0,0
52nd, 46 minutes 12 seconds,1,0,1
53rd, 47 minutes 5 seconds,0,0,0
54th, 47 minutes 52 seconds,4,0,4
55th, 48 minutes 30 seconds,1,0,1
56th, 49 minutes 20 seconds,4,0,4
57th, 50 minutes 18 seconds,0,0,0
58th, 51 minutes 20 seconds,2,0,2
59th, 52 minutes 21 seconds,3,0,3
60th, 52 minutes 34 seconds,2,0,2
