Generation,Time,All,Acceptable,Unacceptable
1st, 17 seconds,0,0,0
2nd, 28 seconds,0,0,0
3rd, 51 seconds,1,0,1
4th, 1 minutes 20 seconds,0,0,0
5th, 1 minutes 46 seconds,1,0,1
6th, 2 minutes 16 seconds,0,0,0
7th, 2 minutes 47 seconds,3,1,2
8th, 3 minutes 16 seconds,2,0,2
9th, 3 minutes 48 seconds,1,0,1
10th, 4 minutes 15 seconds,1,1,0
11th, 4 minutes 46 seconds,1,0,1
12th, 5 minutes 24 seconds,4,1,3
13th, 5 minutes 53 seconds,2,0,2
14th, 6 minutes 31 seconds,0,0,0
15th, 7 minutes 17 seconds,1,0,1
16th, 8 minutes 10 seconds,3,1,2
17th, 8 minutes 54 seconds,2,0,2
18th, 9 minutes 46 seconds,1,0,1
19th, 10 minutes 38 seconds,0,0,0
20th, 11 minutes 37 seconds,0,0,0
21st, 12 minutes 20 seconds,0,0,0
22nd, 13 minutes 4 seconds,2,0,2
23rd, 13 minutes 47 seconds,1,0,1
24th, 14 minutes 38 seconds,0,0,0
25th, 15 minutes 21 seconds,1,0,1
26th, 16 minutes 0 seconds,2,0,2
27th, 16 minutes 48 seconds,0,0,0
28th, 17 minutes 29 seconds,2,0,2
29th, 18 minutes 8 seconds,2,0,2
30th, 18 minutes 55 seconds,1,0,1
31st, 19 minutes 44 seconds,1,0,1
32nd, 20 minutes 28 seconds,1,0,1
33rd, 21 minutes 12 seconds,0,0,0
34th, 21 minutes 45 seconds,1,0,1
35th, 22 minutes 28 seconds,4,0,4
36th, 23 minutes 11 seconds,3,0,3
37th, 24 minutes 0 seconds,0,0,0
38th, 24 minutes 43 seconds,3,0,3
39th, 25 minutes 22 seconds,0,0,0
40th, 26 minutes 2 seconds,2,0,2
41st, 26 minutes 43 seconds,1,0,1
42nd, 27 minutes 32 seconds,1,0,1
43rd, 28 minutes 17 seconds,2,0,2
44th, 28 minutes 59 seconds,2,0,2
45th, 29 minutes 43 seconds,0,0,0
46th, 30 minutes 26 seconds,1,0,1
47th, 31 minutes 5 seconds,0,0,0
48th, 31 minutes 41 seconds,3,0,3
49th, 32 minutes 27 seconds,0,0,0
50th, 33 minutes 7 seconds,0,0,0
51st, 33 minutes 41 seconds,0,0,0
52nd, 34 minutes 25 seconds,1,0,1
53rd, 35 minutes 5 seconds,1,0,1
54th, 35 minutes 41 seconds,1,0,1
55th, 36 minutes 22 seconds,1,0,1
56th, 37 minutes 4 seconds,0,0,0
57th, 37 minutes 41 seconds,1,0,1
58th, 38 minutes 15 seconds,1,0,1
59th, 38 minutes 50 seconds,2,0,2
60th, 39 minutes 30 seconds,0,0,0
61st, 40 minutes 9 seconds,2,0,2
62nd, 40 minutes 41 seconds,0,0,0
63rd, 41 minutes 26 seconds,1,0,1
64th, 42 minutes 4 seconds,1,0,1
65th, 42 minutes 47 seconds,1,0,1
66th, 43 minutes 37 seconds,1,0,1
67th, 44 minutes 17 seconds,1,0,1
68th, 44 minutes 57 seconds,2,0,2
69th, 45 minutes 40 seconds,0,0,0
70th, 46 minutes 24 seconds,2,0,2
71st, 47 minutes 23 seconds,0,0,0
72nd, 48 minutes 11 seconds,2,0,2
73rd, 48 minutes 59 seconds,0,0,0
74th, 49 minutes 45 seconds,1,0,1
75th, 50 minutes 37 seconds,3,0,3
76th, 51 minutes 24 seconds,2,0,2
77th, 52 minutes 4 seconds,2,0,2
78th, 52 minutes 45 seconds,2,0,2
79th, 53 minutes 39 seconds,2,0,2
80th, 54 minutes 17 seconds,1,0,1
81st, 54 minutes 54 seconds,1,0,1
82nd, 55 minutes 23 seconds,0,0,0
83rd, 56 minutes 0 seconds,2,0,2
84th, 56 minutes 24 seconds,4,0,4
