Generation,Time,All,Acceptable,Unacceptable
1st, 10 seconds,0,0,0
2nd, 23 seconds,0,0,0
3rd, 45 seconds,1,1,0
4th, 1 minutes 16 seconds,2,0,2
5th, 1 minutes 45 seconds,1,1,0
6th, 2 minutes 15 seconds,2,0,2
7th, 2 minutes 46 seconds,2,0,2
8th, 3 minutes 17 seconds,0,0,0
9th, 4 minutes 2 seconds,1,0,1
10th, 4 minutes 49 seconds,0,0,0
11th, 5 minutes 30 seconds,1,0,1
12th, 6 minutes 15 seconds,3,2,1
13th, 7 minutes 1 seconds,1,0,1
14th, 7 minutes 50 seconds,0,0,0
15th, 8 minutes 40 seconds,0,0,0
16th, 9 minutes 14 seconds,1,0,1
17th, 9 minutes 52 seconds,0,0,0
18th, 10 minutes 27 seconds,2,0,2
19th, 11 minutes 6 seconds,1,1,0
20th, 11 minutes 50 seconds,1,0,1
21st, 12 minutes 43 seconds,1,0,1
22nd, 13 minutes 25 seconds,1,1,0
23rd, 14 minutes 15 seconds,0,0,0
24th, 15 minutes 0 seconds,1,0,1
25th, 15 minutes 56 seconds,1,0,1
26th, 16 minutes 35 seconds,0,0,0
27th, 17 minutes 13 seconds,2,0,2
28th, 17 minutes 55 seconds,2,0,2
29th, 18 minutes 34 seconds,0,0,0
30th, 19 minutes 10 seconds,2,0,2
31st, 19 minutes 54 seconds,2,0,2
32nd, 20 minutes 30 seconds,1,0,1
33rd, 21 minutes 7 seconds,0,0,0
34th, 21 minutes 47 seconds,3,0,3
35th, 22 minutes 28 seconds,2,0,2
36th, 23 minutes 14 seconds,2,0,2
37th, 24 minutes 8 seconds,0,0,0
38th, 24 minutes 49 seconds,1,0,1
39th, 25 minutes 23 seconds,0,0,0
40th, 25 minutes 57 seconds,2,0,2
41st, 26 minutes 27 seconds,0,0,0
42nd, 27 minutes 10 seconds,2,0,2
43rd, 27 minutes 53 seconds,2,0,2
44th, 28 minutes 30 seconds,0,0,0
45th, 29 minutes 16 seconds,3,0,3
46th, 29 minutes 58 seconds,1,0,1
47th, 30 minutes 42 seconds,0,0,0
48th, 31 minutes 28 seconds,2,0,2
49th, 32 minutes 9 seconds,0,0,0
50th, 32 minutes 58 seconds,1,0,1
51st, 33 minutes 27 seconds,1,0,1
52nd, 33 minutes 56 seconds,1,0,1
53rd, 34 minutes 29 seconds,1,0,1
54th, 34 minutes 55 seconds,1,0,1
55th, 35 minutes 24 seconds,0,0,0
56th, 35 minutes 53 seconds,1,0,1
57th, 36 minutes 20 seconds,1,0,1
58th, 36 minutes 51 seconds,0,0,0
59th, 37 minutes 23 seconds,1,0,1
60th, 37 minutes 55 seconds,0,0,0
61st, 38 minutes 22 seconds,1,0,1
62nd, 38 minutes 56 seconds,0,0,0
63rd, 39 minutes 33 seconds,2,0,2
64th, 40 minutes 9 seconds,1,0,1
65th, 40 minutes 56 seconds,2,0,2
66th, 41 minutes 39 seconds,0,0,0
67th, 42 minutes 6 seconds,2,0,2
68th, 42 minutes 33 seconds,0,0,0
69th, 42 minutes 59 seconds,0,0,0
70th, 43 minutes 28 seconds,2,0,2
71st, 44 minutes 2 seconds,1,0,1
72nd, 44 minutes 37 seconds,0,0,0
73rd, 45 minutes 10 seconds,2,0,2
74th, 45 minutes 46 seconds,2,0,2
75th, 46 minutes 24 seconds,3,0,3
76th, 46 minutes 59 seconds,1,0,1
77th, 47 minutes 41 seconds,2,0,2
78th, 48 minutes 22 seconds,2,0,2
79th, 48 minutes 56 seconds,1,0,1
80th, 49 minutes 38 seconds,2,0,2
81st, 50 minutes 16 seconds,0,0,0
82nd, 50 minutes 47 seconds,1,0,1
83rd, 51 minutes 16 seconds,2,0,2
84th, 51 minutes 50 seconds,0,0,0
85th, 52 minutes 28 seconds,3,0,3
86th, 53 minutes 10 seconds,0,0,0
87th, 53 minutes 41 seconds,1,0,1
88th, 54 minutes 17 seconds,0,0,0
89th, 54 minutes 58 seconds,1,0,1
90th, 55 minutes 33 seconds,1,0,1
91st, 56 minutes 14 seconds,0,0,0
92nd, 57 minutes 1 seconds,2,0,2
93rd, 57 minutes 58 seconds,1,0,1
94th, 58 minutes 11 seconds,2,0,2
