Generation,Time,All,Acceptable,Unacceptable
1st, 21 seconds,0,0,0
2nd, 40 seconds,0,0,0
3rd, 1 minutes 30 seconds,2,0,2
4th, 2 minutes 12 seconds,1,0,1
5th, 2 minutes 41 seconds,2,0,2
6th, 3 minutes 14 seconds,1,0,1
7th, 3 minutes 50 seconds,1,0,1
8th, 4 minutes 28 seconds,3,2,1
9th, 5 minutes 6 seconds,0,0,0
10th, 5 minutes 43 seconds,1,0,1
11th, 6 minutes 30 seconds,1,0,1
12th, 7 minutes 22 seconds,0,0,0
13th, 8 minutes 31 seconds,3,0,3
14th, 9 minutes 25 seconds,1,0,1
15th, 10 minutes 14 seconds,1,0,1
16th, 11 minutes 0 seconds,1,0,1
17th, 11 minutes 50 seconds,2,0,2
18th, 12 minutes 37 seconds,1,0,1
19th, 13 minutes 28 seconds,3,0,3
20th, 14 minutes 27 seconds,4,0,4
21st, 15 minutes 28 seconds,2,0,2
22nd, 16 minutes 30 seconds,0,0,0
23rd, 17 minutes 24 seconds,0,0,0
24th, 18 minutes 15 seconds,0,0,0
25th, 19 minutes 15 seconds,3,0,3
26th, 20 minutes 10 seconds,2,0,2
27th, 21 minutes 7 seconds,1,0,1
28th, 22 minutes 4 seconds,0,0,0
29th, 22 minutes 38 seconds,0,0,0
30th, 23 minutes 28 seconds,3,0,3
31st, 24 minutes 12 seconds,0,0,0
32nd, 24 minutes 56 seconds,2,0,2
33rd, 25 minutes 50 seconds,0,0,0
34th, 26 minutes 36 seconds,0,0,0
35th, 27 minutes 21 seconds,3,0,3
36th, 28 minutes 6 seconds,1,0,1
37th, 28 minutes 41 seconds,1,0,1
38th, 29 minutes 10 seconds,0,0,0
39th, 29 minutes 39 seconds,0,0,0
40th, 30 minutes 6 seconds,1,0,1
41st, 30 minutes 31 seconds,0,0,0
42nd, 31 minutes 2 seconds,0,0,0
43rd, 31 minutes 38 seconds,1,0,1
44th, 32 minutes 15 seconds,0,0,0
45th, 32 minutes 51 seconds,4,0,4
46th, 33 minutes 21 seconds,0,0,0
47th, 33 minutes 53 seconds,0,0,0
48th, 34 minutes 24 seconds,1,0,1
49th, 35 minutes 8 seconds,0,0,0
50th, 35 minutes 55 seconds,0,0,0
51st, 36 minutes 38 seconds,1,0,1
52nd, 37 minutes 10 seconds,1,0,1
53rd, 37 minutes 39 seconds,0,0,0
54th, 38 minutes 7 seconds,0,0,0
55th, 38 minutes 35 seconds,3,0,3
56th, 39 minutes 2 seconds,0,0,0
57th, 39 minutes 36 seconds,1,0,1
58th, 39 minutes 59 seconds,0,0,0
59th, 40 minutes 23 seconds,0,0,0
60th, 40 minutes 47 seconds,2,0,2
61st, 41 minutes 10 seconds,0,0,0
62nd, 41 minutes 32 seconds,1,0,1
63rd, 41 minutes 59 seconds,1,0,1
64th, 42 minutes 23 seconds,2,0,2
65th, 42 minutes 52 seconds,0,0,0
66th, 43 minutes 24 seconds,1,0,1
67th, 43 minutes 44 seconds,2,0,2
68th, 44 minutes 14 seconds,0,0,0
69th, 44 minutes 41 seconds,1,0,1
70th, 45 minutes 12 seconds,2,0,2
71st, 45 minutes 40 seconds,1,0,1
72nd, 46 minutes 4 seconds,1,0,1
73rd, 46 minutes 39 seconds,2,0,2
74th, 47 minutes 10 seconds,2,0,2
75th, 47 minutes 38 seconds,0,0,0
76th, 48 minutes 5 seconds,0,0,0
77th, 48 minutes 35 seconds,0,0,0
78th, 48 minutes 58 seconds,3,0,3
79th, 49 minutes 18 seconds,0,0,0
80th, 49 minutes 40 seconds,0,0,0
81st, 49 minutes 59 seconds,0,0,0
82nd, 50 minutes 16 seconds,0,0,0
83rd, 50 minutes 34 seconds,0,0,0
84th, 50 minutes 48 seconds,0,0,0
85th, 51 minutes 8 seconds,2,0,2
86th, 51 minutes 29 seconds,0,0,0
87th, 51 minutes 47 seconds,0,0,0
88th, 52 minutes 2 seconds,1,0,1
89th, 52 minutes 17 seconds,0,0,0
90th, 52 minutes 33 seconds,1,0,1
91st, 52 minutes 52 seconds,1,0,1
92nd, 53 minutes 11 seconds,0,0,0
93rd, 53 minutes 27 seconds,2,0,2
94th, 53 minutes 42 seconds,0,0,0
95th, 54 minutes 3 seconds,0,0,0
96th, 54 minutes 26 seconds,3,0,3
97th, 54 minutes 47 seconds,1,0,1
98th, 55 minutes 8 seconds,0,0,0
99th, 55 minutes 29 seconds,2,0,2
100th, 55 minutes 53 seconds,1,0,1
101st, 56 minutes 12 seconds,1,0,1
102nd, 56 minutes 29 seconds,0,0,0
103rd, 56 minutes 46 seconds,0,0,0
104th, 57 minutes 6 seconds,0,0,0
105th, 57 minutes 27 seconds,1,0,1
106th, 57 minutes 51 seconds,1,0,1
107th, 58 minutes 14 seconds,3,0,3
