Generation,Time,All,Acceptable,Unacceptable
1st, 9 seconds,0,0,0
2nd, 23 seconds,0,0,0
3rd, 1 minutes 14 seconds,4,1,3
4th, 1 minutes 45 seconds,2,0,2
5th, 2 minutes 7 seconds,1,0,1
6th, 2 minutes 34 seconds,5,2,3
7th, 3 minutes 8 seconds,9,4,5
8th, 3 minutes 37 seconds,4,0,4
9th, 4 minutes 9 seconds,5,2,3
10th, 4 minutes 43 seconds,3,1,2
11th, 5 minutes 20 seconds,4,0,4
12th, 6 minutes 1 seconds,5,0,5
13th, 6 minutes 55 seconds,2,0,2
14th, 7 minutes 54 seconds,2,0,2
15th, 8 minutes 57 seconds,1,0,1
16th, 9 minutes 38 seconds,0,0,0
17th, 10 minutes 21 seconds,0,0,0
18th, 11 minutes 2 seconds,2,0,2
19th, 11 minutes 55 seconds,2,0,2
20th, 12 minutes 45 seconds,1,0,1
21st, 13 minutes 36 seconds,1,0,1
22nd, 14 minutes 36 seconds,0,0,0
23rd, 15 minutes 40 seconds,1,0,1
24th, 16 minutes 48 seconds,1,0,1
25th, 17 minutes 35 seconds,0,0,0
26th, 18 minutes 18 seconds,3,1,2
27th, 19 minutes 0 seconds,1,0,1
28th, 19 minutes 51 seconds,3,0,3
29th, 20 minutes 48 seconds,3,0,3
30th, 21 minutes 41 seconds,2,0,2
31st, 22 minutes 32 seconds,3,0,3
32nd, 23 minutes 26 seconds,4,0,4
33rd, 24 minutes 22 seconds,5,0,5
34th, 25 minutes 3 seconds,6,0,6
35th, 25 minutes 38 seconds,2,0,2
36th, 26 minutes 18 seconds,1,0,1
37th, 27 minutes 0 seconds,1,0,1
38th, 27 minutes 40 seconds,2,0,2
39th, 28 minutes 23 seconds,2,0,2
40th, 29 minutes 10 seconds,0,0,0
41st, 29 minutes 58 seconds,1,0,1
42nd, 30 minutes 51 seconds,0,0,0
43rd, 31 minutes 46 seconds,0,0,0
44th, 32 minutes 28 seconds,0,0,0
45th, 33 minutes 0 seconds,1,0,1
46th, 33 minutes 33 seconds,1,0,1
47th, 34 minutes 2 seconds,0,0,0
48th, 34 minutes 35 seconds,0,0,0
49th, 35 minutes 12 seconds,1,0,1
50th, 35 minutes 56 seconds,2,0,2
51st, 36 minutes 27 seconds,1,0,1
