Generation,Time,All,Acceptable,Unacceptable
1st, 10 seconds,0,0,0
2nd, 20 seconds,0,0,0
3rd, 44 seconds,3,0,3
4th, 1 minutes 15 seconds,3,0,3
5th, 1 minutes 43 seconds,0,0,0
6th, 2 minutes 12 seconds,4,1,3
7th, 2 minutes 38 seconds,1,0,1
8th, 3 minutes 5 seconds,1,1,0
9th, 3 minutes 29 seconds,4,0,4
10th, 3 minutes 58 seconds,1,0,1
11th, 4 minutes 35 seconds,0,0,0
12th, 5 minutes 13 seconds,2,0,2
13th, 5 minutes 55 seconds,1,0,1
14th, 6 minutes 43 seconds,4,0,4
15th, 7 minutes 33 seconds,1,0,1
16th, 8 minutes 29 seconds,1,0,1
17th, 9 minutes 17 seconds,3,0,3
18th, 10 minutes 9 seconds,1,0,1
19th, 11 minutes 10 seconds,1,0,1
20th, 12 minutes 3 seconds,3,0,3
21st, 13 minutes 3 seconds,0,0,0
22nd, 14 minutes 4 seconds,2,0,2
23rd, 15 minutes 5 seconds,1,0,1
24th, 16 minutes 11 seconds,2,0,2
25th, 17 minutes 11 seconds,0,0,0
26th, 18 minutes 17 seconds,2,0,2
27th, 19 minutes 12 seconds,1,0,1
28th, 20 minutes 9 seconds,2,0,2
29th, 21 minutes 4 seconds,2,0,2
30th, 22 minutes 4 seconds,1,0,1
31st, 23 minutes 0 seconds,3,0,3
32nd, 23 minutes 46 seconds,4,0,4
33rd, 24 minutes 31 seconds,1,0,1
34th, 25 minutes 24 seconds,1,0,1
35th, 26 minutes 11 seconds,2,0,2
36th, 27 minutes 0 seconds,4,0,4
37th, 27 minutes 41 seconds,1,0,1
38th, 28 minutes 28 seconds,1,0,1
39th, 29 minutes 15 seconds,0,0,0
40th, 30 minutes 13 seconds,1,0,1
41st, 31 minutes 19 seconds,0,0,0
42nd, 32 minutes 29 seconds,2,0,2
43rd, 33 minutes 33 seconds,0,0,0
44th, 34 minutes 49 seconds,2,0,2
45th, 36 minutes 4 seconds,1,0,1
46th, 37 minutes 8 seconds,2,0,2
47th, 38 minutes 14 seconds,2,0,2
48th, 39 minutes 25 seconds,3,0,3
49th, 40 minutes 23 seconds,1,0,1
50th, 41 minutes 33 seconds,0,0,0
51st, 42 minutes 28 seconds,2,0,2
52nd, 43 minutes 29 seconds,1,0,1
53rd, 44 minutes 36 seconds,3,0,3
54th, 45 minutes 31 seconds,1,0,1
55th, 46 minutes 26 seconds,0,0,0
56th, 47 minutes 23 seconds,1,0,1
57th, 48 minutes 29 seconds,0,0,0
58th, 49 minutes 30 seconds,2,0,2
59th, 50 minutes 41 seconds,4,0,4
60th, 51 minutes 43 seconds,0,0,0
61st, 52 minutes 44 seconds,1,0,1
62nd, 53 minutes 50 seconds,1,0,1
63rd, 54 minutes 51 seconds,2,0,2
64th, 55 minutes 48 seconds,2,0,2
65th, 55 minutes 57 seconds,2,0,2
