Generation,Time,All,Acceptable,Unacceptable
1st, 18 seconds,1,1,0
2nd, 30 seconds,0,0,0
3rd, 47 seconds,0,0,0
4th, 1 minutes 5 seconds,0,0,0
5th, 1 minutes 24 seconds,0,0,0
6th, 1 minutes 47 seconds,0,0,0
7th, 2 minutes 11 seconds,6,0,6
8th, 2 minutes 35 seconds,0,0,0
9th, 3 minutes 0 seconds,0,0,0
10th, 3 minutes 22 seconds,0,0,0
11th, 3 minutes 47 seconds,0,0,0
12th, 4 minutes 18 seconds,3,0,3
13th, 4 minutes 44 seconds,0,0,0
14th, 5 minutes 15 seconds,3,0,3
15th, 5 minutes 42 seconds,4,2,2
16th, 6 minutes 8 seconds,3,1,2
17th, 6 minutes 36 seconds,1,0,1
18th, 7 minutes 3 seconds,3,3,0
19th, 7 minutes 31 seconds,0,0,0
20th, 8 minutes 8 seconds,2,0,2
21st, 8 minutes 38 seconds,3,0,3
22nd, 9 minutes 7 seconds,0,0,0
23rd, 9 minutes 42 seconds,1,0,1
24th, 10 minutes 12 seconds,2,0,2
25th, 13 minutes 43 seconds,1,0,1
26th, 17 minutes 15 seconds,4,0,4
27th, 20 minutes 58 seconds,1,0,1
28th, 27 minutes 36 seconds,0,0,0
29th, 43 minutes 17 seconds,0,0,0
30th, 52 minutes 55 seconds,0,0,0
31st, 1 hours 2 minutes 38 seconds,1,0,1
32nd, 1 hours 12 minutes 20 seconds,1,0,1
33rd, 1 hours 16 minutes 0 seconds,6,1,5
34th, 1 hours 19 minutes 42 seconds,4,1,3
35th, 1 hours 20 minutes 22 seconds,7,1,6
36th, 1 hours 24 minutes 6 seconds,5,1,4
37th, 1 hours 33 minutes 48 seconds,4,0,4
38th, 1 hours 34 minutes 32 seconds,2,0,2
39th, 1 hours 35 minutes 12 seconds,1,0,1
40th, 1 hours 35 minutes 53 seconds,2,0,2
41st, 1 hours 36 minutes 34 seconds,2,0,2
42nd, 1 hours 37 minutes 14 seconds,0,0,0
43rd, 1 hours 37 minutes 56 seconds,0,0,0
44th, 1 hours 38 minutes 39 seconds,1,0,1
45th, 1 hours 39 minutes 22 seconds,1,0,1
46th, 1 hours 40 minutes 5 seconds,0,0,0
47th, 1 hours 40 minutes 46 seconds,1,0,1
48th, 1 hours 41 minutes 25 seconds,0,0,0
49th, 1 hours 48 minutes 5 seconds,0,0,0
50th, 1 hours 57 minutes 50 seconds,1,0,1
51st, 2 hours 4 minutes 38 seconds,1,0,1
52nd, 2 hours 5 minutes 26 seconds,2,0,2
53rd, 2 hours 6 minutes 13 seconds,3,0,3
54th, 2 hours 7 minutes 0 seconds,2,0,2
55th, 2 hours 10 minutes 47 seconds,0,0,0
56th, 2 hours 11 minutes 32 seconds,2,0,2
57th, 2 hours 12 minutes 21 seconds,1,0,1
58th, 2 hours 13 minutes 8 seconds,0,0,0
59th, 2 hours 16 minutes 56 seconds,0,0,0
60th, 2 hours 17 minutes 43 seconds,0,0,0
61st, 2 hours 18 minutes 36 seconds,1,0,1
62nd, 2 hours 19 minutes 23 seconds,0,0,0
63rd, 2 hours 20 minutes 12 seconds,0,0,0
64th, 2 hours 20 minutes 55 seconds,0,0,0
65th, 2 hours 21 minutes 41 seconds,0,0,0
66th, 2 hours 22 minutes 27 seconds,0,0,0
67th, 2 hours 23 minutes 13 seconds,0,0,0
68th, 2 hours 23 minutes 57 seconds,0,0,0
69th, 2 hours 24 minutes 44 seconds,0,0,0
70th, 2 hours 25 minutes 28 seconds,0,0,0
71st, 2 hours 29 minutes 14 seconds,0,0,0
72nd, 2 hours 29 minutes 57 seconds,0,0,0
73rd, 2 hours 30 minutes 40 seconds,0,0,0
74th, 2 hours 31 minutes 24 seconds,0,0,0
75th, 2 hours 32 minutes 8 seconds,2,0,2
76th, 2 hours 32 minutes 52 seconds,5,0,5
77th, 2 hours 33 minutes 22 seconds,4,0,4
