Generation,Time,All,Acceptable,Unacceptable
1st, 27 seconds,3,3,0
2nd, 43 seconds,4,4,0
3rd, 1 minutes 3 seconds,0,0,0
4th, 1 minutes 26 seconds,3,2,1
5th, 1 minutes 49 seconds,2,2,0
6th, 2 minutes 15 seconds,3,0,3
7th, 2 minutes 44 seconds,4,1,3
8th, 3 minutes 12 seconds,0,0,0
9th, 3 minutes 41 seconds,0,0,0
10th, 4 minutes 9 seconds,1,1,0
11th, 4 minutes 40 seconds,0,0,0
12th, 5 minutes 10 seconds,0,0,0
13th, 5 minutes 39 seconds,1,1,0
14th, 6 minutes 12 seconds,1,0,1
15th, 6 minutes 44 seconds,1,0,1
16th, 7 minutes 18 seconds,1,1,0
17th, 7 minutes 54 seconds,0,0,0
18th, 8 minutes 29 seconds,1,0,1
19th, 9 minutes 3 seconds,0,0,0
20th, 12 minutes 38 seconds,1,0,1
21st, 13 minutes 11 seconds,0,0,0
22nd, 13 minutes 46 seconds,0,0,0
23rd, 20 minutes 22 seconds,0,0,0
24th, 20 minutes 59 seconds,0,0,0
25th, 21 minutes 35 seconds,0,0,0
26th, 22 minutes 14 seconds,3,2,1
27th, 22 minutes 50 seconds,2,0,2
28th, 23 minutes 27 seconds,2,1,1
29th, 24 minutes 3 seconds,8,4,4
30th, 24 minutes 42 seconds,0,0,0
31st, 25 minutes 20 seconds,5,0,5
32nd, 25 minutes 58 seconds,5,2,3
33rd, 26 minutes 38 seconds,1,0,1
34th, 27 minutes 17 seconds,0,0,0
35th, 27 minutes 56 seconds,0,0,0
36th, 28 minutes 36 seconds,0,0,0
37th, 29 minutes 15 seconds,1,0,1
38th, 29 minutes 56 seconds,0,0,0
39th, 30 minutes 34 seconds,0,0,0
40th, 37 minutes 16 seconds,0,0,0
41st, 37 minutes 56 seconds,0,0,0
42nd, 38 minutes 35 seconds,0,0,0
43rd, 39 minutes 15 seconds,0,0,0
44th, 39 minutes 55 seconds,0,0,0
45th, 40 minutes 34 seconds,0,0,0
46th, 41 minutes 16 seconds,0,0,0
47th, 41 minutes 55 seconds,0,0,0
48th, 42 minutes 39 seconds,0,0,0
49th, 43 minutes 22 seconds,0,0,0
50th, 47 minutes 3 seconds,0,0,0
51st, 47 minutes 50 seconds,0,0,0
52nd, 48 minutes 38 seconds,0,0,0
53rd, 49 minutes 24 seconds,0,0,0
54th, 50 minutes 14 seconds,0,0,0
55th, 51 minutes 7 seconds,0,0,0
56th, 52 minutes 4 seconds,0,0,0
57th, 52 minutes 55 seconds,0,0,0
58th, 53 minutes 40 seconds,0,0,0
59th, 54 minutes 26 seconds,0,0,0
60th, 55 minutes 18 seconds,0,0,0
61st, 56 minutes 5 seconds,2,0,2
62nd, 56 minutes 55 seconds,0,0,0
63rd, 57 minutes 43 seconds,0,0,0
64th, 58 minutes 33 seconds,0,0,0
65th, 59 minutes 21 seconds,0,0,0
66th, 1 hours 9 seconds,0,0,0
67th, 1 hours 58 seconds,0,0,0
68th, 1 hours 1 minutes 47 seconds,0,0,0
69th, 1 hours 2 minutes 37 seconds,0,0,0
70th, 1 hours 3 minutes 26 seconds,0,0,0
