Generation,Time,All,Acceptable,Unacceptable
1st, 16 seconds,0,0,0
2nd, 27 seconds,3,3,0
3rd, 6 minutes 43 seconds,0,0,0
4th, 10 minutes 1 seconds,0,0,0
5th, 10 minutes 20 seconds,2,2,0
6th, 13 minutes 47 seconds,1,0,1
7th, 14 minutes 11 seconds,1,1,0
8th, 14 minutes 35 seconds,1,1,0
9th, 14 minutes 58 seconds,1,0,1
10th, 18 minutes 28 seconds,0,0,0
11th, 24 minutes 53 seconds,0,0,0
12th, 28 minutes 19 seconds,2,1,1
13th, 28 minutes 43 seconds,2,0,2
14th, 32 minutes 7 seconds,0,0,0
15th, 32 minutes 32 seconds,0,0,0
16th, 32 minutes 57 seconds,3,3,0
17th, 33 minutes 25 seconds,1,1,0
18th, 33 minutes 50 seconds,0,0,0
19th, 34 minutes 16 seconds,0,0,0
20th, 34 minutes 40 seconds,1,0,1
21st, 38 minutes 7 seconds,3,0,3
22nd, 38 minutes 33 seconds,3,1,2
23rd, 39 minutes 0 seconds,2,0,2
24th, 42 minutes 28 seconds,1,0,1
25th, 42 minutes 54 seconds,1,0,1
26th, 43 minutes 20 seconds,11,5,6
27th, 46 minutes 47 seconds,1,0,1
28th, 47 minutes 13 seconds,3,3,0
29th, 47 minutes 43 seconds,6,0,6
30th, 48 minutes 10 seconds,0,0,0
31st, 51 minutes 38 seconds,5,4,1
32nd, 52 minutes 7 seconds,1,0,1
33rd, 52 minutes 41 seconds,1,0,1
34th, 56 minutes 9 seconds,4,1,3
35th, 56 minutes 40 seconds,0,0,0
36th, 57 minutes 10 seconds,1,0,1
37th, 57 minutes 39 seconds,4,4,0
38th, 58 minutes 12 seconds,3,0,3
39th, 58 minutes 42 seconds,1,0,1
40th, 59 minutes 13 seconds,0,0,0
41st, 59 minutes 50 seconds,1,0,1
42nd, 1 hours 20 seconds,0,0,0
43rd, 1 hours 3 minutes 52 seconds,3,0,3
44th, 1 hours 4 minutes 26 seconds,0,0,0
45th, 1 hours 8 minutes 1 seconds,0,0,0
46th, 1 hours 11 minutes 35 seconds,0,0,0
47th, 1 hours 15 minutes 6 seconds,0,0,0
48th, 1 hours 18 minutes 41 seconds,1,0,1
49th, 1 hours 19 minutes 19 seconds,1,0,1
50th, 1 hours 19 minutes 51 seconds,0,0,0
51st, 1 hours 20 minutes 24 seconds,1,0,1
52nd, 1 hours 21 minutes 1 seconds,0,0,0
53rd, 1 hours 21 minutes 37 seconds,2,0,2
54th, 1 hours 22 minutes 10 seconds,0,0,0
55th, 1 hours 25 minutes 45 seconds,2,0,2
56th, 1 hours 26 minutes 20 seconds,1,0,1
57th, 1 hours 26 minutes 50 seconds,3,0,3
58th, 1 hours 27 minutes 23 seconds,2,0,2
59th, 1 hours 27 minutes 56 seconds,5,0,5
60th, 1 hours 28 minutes 31 seconds,0,0,0
61st, 1 hours 29 minutes 7 seconds,1,0,1
62nd, 1 hours 29 minutes 42 seconds,1,0,1
63rd, 1 hours 30 minutes 17 seconds,1,0,1
64th, 1 hours 30 minutes 54 seconds,3,0,3
65th, 1 hours 31 minutes 31 seconds,1,0,1
66th, 1 hours 32 minutes 4 seconds,0,0,0
67th, 1 hours 32 minutes 39 seconds,0,0,0
68th, 1 hours 33 minutes 14 seconds,0,0,0
69th, 1 hours 33 minutes 50 seconds,1,0,1
70th, 1 hours 34 minutes 13 seconds,1,0,1
