Generation,Time,All,Acceptable,Unacceptable
1st, 19 seconds,3,3,0
2nd, 32 seconds,2,2,0
3rd, 51 seconds,4,3,1
4th, 1 minutes 10 seconds,7,6,1
5th, 4 minutes 34 seconds,17,15,2
6th, 4 minutes 57 seconds,13,12,1
7th, 5 minutes 22 seconds,1,1,0
8th, 17 minutes 50 seconds,5,4,1
9th, 27 minutes 22 seconds,4,3,1
10th, 34 minutes 2 seconds,4,3,1
11th, 37 minutes 41 seconds,5,5,0
12th, 50 minutes 25 seconds,5,5,0
13th, 1 hours 3 minutes 6 seconds,1,1,0
14th, 1 hours 21 minutes 48 seconds,0,0,0
15th, 1 hours 28 minutes 24 seconds,1,0,1
16th, 1 hours 35 minutes 3 seconds,1,0,1
17th, 1 hours 41 minutes 48 seconds,0,0,0
18th, 1 hours 48 minutes 30 seconds,1,1,0
19th, 1 hours 52 minutes 16 seconds,0,0,0
20th, 1 hours 55 minutes 57 seconds,0,0,0
21st, 2 hours 2 minutes 41 seconds,0,0,0
22nd, 2 hours 3 minutes 20 seconds,0,0,0
23rd, 2 hours 4 minutes 2 seconds,0,0,0
24th, 2 hours 16 minutes 44 seconds,4,3,1
25th, 2 hours 17 minutes 27 seconds,1,0,1
26th, 2 hours 21 minutes 10 seconds,0,0,0
27th, 2 hours 21 minutes 55 seconds,0,0,0
28th, 2 hours 22 minutes 41 seconds,0,0,0
29th, 2 hours 23 minutes 20 seconds,1,1,0
30th, 2 hours 24 minutes 0 seconds,0,0,0
31st, 2 hours 30 minutes 47 seconds,0,0,0
32nd, 2 hours 31 minutes 30 seconds,0,0,0
33rd, 2 hours 32 minutes 11 seconds,0,0,0
34th, 2 hours 32 minutes 53 seconds,0,0,0
35th, 2 hours 33 minutes 37 seconds,0,0,0
36th, 2 hours 34 minutes 22 seconds,0,0,0
37th, 2 hours 35 minutes 6 seconds,0,0,0
38th, 2 hours 35 minutes 43 seconds,0,0,0
39th, 2 hours 36 minutes 22 seconds,0,0,0
40th, 2 hours 36 minutes 59 seconds,0,0,0
41st, 2 hours 37 minutes 38 seconds,0,0,0
42nd, 2 hours 38 minutes 14 seconds,0,0,0
43rd, 2 hours 38 minutes 53 seconds,0,0,0
44th, 2 hours 39 minutes 32 seconds,0,0,0
45th, 2 hours 40 minutes 14 seconds,0,0,0
46th, 2 hours 40 minutes 49 seconds,0,0,0
47th, 2 hours 41 minutes 25 seconds,0,0,0
48th, 2 hours 42 minutes 6 seconds,0,0,0
49th, 2 hours 42 minutes 46 seconds,0,0,0
50th, 2 hours 43 minutes 25 seconds,0,0,0
51st, 2 hours 43 minutes 58 seconds,0,0,0
52nd, 2 hours 44 minutes 36 seconds,0,0,0
53rd, 2 hours 45 minutes 11 seconds,0,0,0
54th, 2 hours 45 minutes 47 seconds,0,0,0
55th, 2 hours 49 minutes 23 seconds,0,0,0
56th, 2 hours 56 minutes 0 seconds,0,0,0
57th, 3 hours 2 minutes 41 seconds,0,0,0
58th, 3 hours 6 minutes 18 seconds,0,0,0
59th, 3 hours 6 minutes 52 seconds,0,0,0
60th, 3 hours 7 minutes 31 seconds,0,0,0
61st, 3 hours 8 minutes 11 seconds,0,0,0
62nd, 3 hours 8 minutes 51 seconds,0,0,0
63rd, 3 hours 9 minutes 31 seconds,0,0,0
64th, 3 hours 10 minutes 12 seconds,0,0,0
65th, 3 hours 10 minutes 52 seconds,0,0,0
66th, 3 hours 14 minutes 33 seconds,0,0,0
67th, 3 hours 15 minutes 12 seconds,0,0,0
68th, 3 hours 15 minutes 53 seconds,0,0,0
69th, 3 hours 16 minutes 39 seconds,0,0,0
70th, 3 hours 17 minutes 16 seconds,4,0,4
71st, 3 hours 17 minutes 57 seconds,0,0,0
72nd, 3 hours 18 minutes 46 seconds,1,0,1
73rd, 3 hours 19 minutes 32 seconds,0,0,0
74th, 3 hours 20 minutes 13 seconds,2,0,2
75th, 3 hours 20 minutes 52 seconds,0,0,0
76th, 3 hours 24 minutes 45 seconds,3,0,3
77th, 3 hours 28 minutes 40 seconds,0,0,0
78th, 3 hours 29 minutes 32 seconds,0,0,0
79th, 3 hours 36 minutes 23 seconds,0,0,0
80th, 3 hours 37 minutes 19 seconds,0,0,0
81st, 3 hours 38 minutes 13 seconds,0,0,0
82nd, 3 hours 39 minutes 8 seconds,0,0,0
83rd, 3 hours 40 minutes 6 seconds,0,0,0
84th, 3 hours 40 minutes 57 seconds,0,0,0
85th, 3 hours 41 minutes 50 seconds,0,0,0
86th, 3 hours 42 minutes 47 seconds,0,0,0
87th, 3 hours 46 minutes 42 seconds,2,0,2
88th, 3 hours 56 minutes 40 seconds,0,0,0
89th, 3 hours 57 minutes 33 seconds,0,0,0
90th, 3 hours 58 minutes 34 seconds,0,0,0
91st, 3 hours 59 minutes 29 seconds,2,0,2
92nd, 4 hours 28 seconds,0,0,0
93rd, 4 hours 4 minutes 17 seconds,1,0,1
94th, 4 hours 11 minutes 5 seconds,0,0,0
95th, 4 hours 17 minutes 51 seconds,0,0,0
96th, 4 hours 18 minutes 36 seconds,3,0,3
97th, 4 hours 19 minutes 21 seconds,1,0,1
98th, 4 hours 19 minutes 23 seconds,1,0,1
