Time,Accumulated All,Accumulated Acceptable,Accumulated Unacceptable
1005,196,68,128
1008,196,68,128
1009,196,68,128
1012,196,68,128
1014,196,68,128
1015,197,68,129
1016,197,68,129
1017,199,69,130
1019,200,69,131
1024,202,71,131
1025,205,71,134
1026,205,71,134
1032,205,71,134
1033,205,71,134
1034,208,73,135
1035,208,73,135
1040,208,73,135
1042,208,73,135
1045,208,73,135
1046,208,73,135
1048,209,74,135
1049,209,74,135
1055,209,74,135
1056,209,74,135
1058,209,74,135
1061,209,74,135
1063,209,74,135
1067,210,74,136
1068,210,74,136
1071,211,75,136
1075,211,75,136
1077,211,75,136
1078,212,75,137
1079,212,75,137
1087,212,75,137
1088,212,75,137
1090,213,75,138
1096,213,75,138
1097,214,76,138
1102,214,76,138
1103,214,76,138
1104,214,76,138
1105,214,76,138
1112,215,76,139
1113,215,76,139
1115,215,76,139
1118,215,76,139
1121,215,76,139
1124,215,76,139
1125,215,76,139
1130,215,76,139
1131,215,76,139
1134,215,76,139
1137,216,76,140
1138,216,76,140
1143,216,76,140
1145,216,76,140
1147,216,76,140
1151,217,76,141
1154,217,76,141
1155,217,76,141
1159,217,76,141
1163,217,76,141
1164,217,76,141
1166,217,76,141
1172,217,76,141
1173,217,76,141
1175,218,76,142
1177,219,76,143
1182,219,76,143
1184,219,76,143
1187,219,76,143
1189,219,76,143
1190,220,76,144
1195,220,76,144
1198,220,76,144
1200,220,76,144
1201,220,76,144
1203,220,76,144
1204,220,76,144
1208,220,76,144
1209,220,76,144
1215,220,76,144
1216,220,76,144
1217,220,76,144
1218,220,76,144
1221,220,76,144
1227,222,76,146
1228,222,76,146
1229,222,76,146
1230,223,76,147
1231,223,76,147
1238,223,76,147
1239,226,77,149
1240,226,77,149
1241,226,77,149
1243,226,77,149
1246,228,78,150
1247,228,78,150
1250,230,78,152
1252,231,78,153
1254,231,78,153
1257,231,78,153
1258,231,78,153
1261,231,78,153
1263,231,78,153
1264,232,78,154
1266,232,78,154
1267,232,78,154
1271,232,78,154
1273,233,78,155
1275,234,78,156
1276,234,78,156
1277,234,78,156
1279,234,78,156
1283,234,78,156
1286,236,78,158
1287,236,78,158
1288,236,78,158
1293,236,78,158
1296,236,78,158
1298,236,78,158
1301,237,78,159
1302,237,78,159
1304,237,78,159
1305,237,78,159
1306,237,78,159
1310,237,78,159
1314,238,78,160
1316,238,78,160
1317,238,78,160
1322,238,78,160
1326,238,78,160
1327,238,78,160
1329,238,78,160
1330,238,78,160
1335,238,78,160
1339,238,78,160
1341,238,78,160
1343,238,78,160
1345,238,78,160
1347,239,78,161
1351,239,78,161
1352,239,78,161
1353,239,78,161
1355,239,78,161
1357,239,78,161
1360,239,78,161
1364,240,78,162
1365,240,78,162
1366,240,78,162
1371,240,78,162
1372,240,78,162
1374,240,78,162
1375,241,78,163
1377,241,78,163
1378,241,78,163
1384,241,78,163
1385,242,78,164
1386,242,78,164
1387,242,78,164
1390,242,78,164
1391,244,78,166
1395,244,78,166
1396,244,78,166
1397,245,78,167
1398,246,78,168
1402,247,78,169
1404,247,78,169
1405,247,78,169
1409,247,78,169
1410,247,78,169
1413,247,78,169
1414,247,78,169
1415,247,78,169
1416,247,78,169
1417,247,78,169
1420,247,78,169
1423,247,78,169
1426,247,78,169
1427,248,78,170
1428,248,78,170
1430,248,78,170
1431,248,78,170
1433,248,78,170
1435,248,78,170
1436,249,78,171
1439,249,78,171
1440,249,78,171
1441,250,79,171
1442,250,79,171
1447,250,79,171
1448,250,79,171
1449,250,79,171
1451,250,79,171
1452,250,79,171
1453,250,79,171
1454,252,79,173
1457,255,81,174
1459,255,81,174
1461,255,81,174
1463,255,81,174
1464,255,81,174
1466,255,81,174
1467,255,81,174
1469,255,81,174
1472,255,81,174
1476,255,81,174
1477,255,81,174
1478,255,81,174
1479,255,81,174
1480,255,81,174
1481,255,81,174
1482,255,81,174
1485,255,81,174
1487,255,81,174
1489,255,81,174
1492,255,81,174
1494,255,81,174
1495,255,81,174
1496,255,81,174
1500,255,81,174
1501,255,81,174
1504,255,81,174
1506,255,81,174
1508,255,81,174
1510,256,81,175
1511,256,81,175
1512,256,81,175
1513,256,81,175
1515,256,81,175
1518,256,81,175
1519,257,81,176
1522,257,81,176
1523,257,81,176
1524,257,81,176
1526,260,81,179
1527,261,81,180
1530,263,82,181
1531,264,82,182
1532,266,82,184
1533,266,82,184
1535,266,82,184
1538,266,82,184
1540,266,82,184
1541,268,82,186
1545,268,82,186
1546,268,82,186
1548,269,82,187
1550,269,82,187
1551,272,82,190
1555,272,82,190
1556,272,82,190
1560,272,82,190
1561,274,82,192
1562,274,82,192
1570,274,82,192
1571,274,82,192
1572,276,82,194
1573,278,82,196
1581,278,82,196
1583,278,82,196
1585,279,82,197
1587,279,82,197
1588,279,82,197
1592,279,82,197
1593,279,82,197
1595,279,82,197
1598,279,82,197
1600,279,82,197
1601,279,82,197
1602,279,82,197
1603,279,82,197
1604,279,82,197
1606,279,82,197
1610,279,82,197
1612,279,82,197
1614,280,82,198
1615,282,82,200
1617,282,82,200
1618,282,82,200
1619,282,82,200
1623,282,82,200
1625,282,82,200
1629,282,82,200
1630,283,82,201
1633,283,82,201
1635,283,82,201
1636,283,82,201
1637,283,82,201
1642,283,82,201
1644,283,82,201
1645,283,82,201
1647,284,82,202
1649,284,82,202
1651,284,82,202
1655,284,82,202
1659,284,82,202
1662,284,82,202
1664,284,82,202
1667,284,82,202
1668,284,82,202
1669,284,82,202
1672,284,82,202
1673,285,82,203
1674,285,82,203
1675,285,82,203
1678,285,82,203
1680,285,82,203
1681,285,82,203
1685,285,82,203
1687,285,82,203
1688,285,82,203
1691,285,82,203
1693,285,82,203
1695,285,82,203
1700,285,82,203
1701,285,82,203
1702,287,82,205
1703,287,82,205
1704,287,82,205
1710,287,82,205
1714,287,82,205
1716,288,82,206
1717,288,82,206
1725,288,82,206
1726,288,82,206
1727,288,82,206
1728,288,82,206
1730,288,82,206
1731,288,82,206
1732,288,82,206
1736,288,82,206
1741,289,82,207
1743,289,82,207
1745,292,82,210
1746,292,82,210
1750,292,82,210
1753,292,82,210
1758,292,82,210
1759,293,82,211
1760,295,82,213
1761,295,82,213
1762,295,82,213
1766,295,82,213
1767,295,82,213
1774,296,82,214
1775,296,82,214
1776,296,82,214
1779,296,82,214
1780,296,82,214
1787,296,82,214
1788,296,82,214
1790,296,82,214
1792,296,82,214
1793,296,82,214
1800,296,82,214
1803,296,82,214
1804,297,82,215
1805,297,82,215
1806,297,82,215
1807,297,82,215
1810,297,82,215
1812,297,82,215
1818,297,82,215
1820,297,82,215
1824,297,82,215
1825,297,82,215
1831,297,82,215
1833,298,82,216
1835,298,82,216
1838,298,82,216
1839,298,82,216
1841,298,82,216
1844,298,82,216
1848,298,82,216
1849,298,82,216
1851,298,82,216
1856,298,82,216
1857,298,82,216
1859,298,82,216
1861,298,82,216
1863,298,82,216
1865,299,82,217
1867,299,82,217
1871,299,82,217
1872,299,82,217
1876,301,82,219
1881,302,82,220
1884,303,82,221
1889,303,82,221
1890,303,82,221
1891,303,82,221
1894,303,82,221
1897,304,82,222
1899,304,82,222
1902,305,82,223
1905,305,82,223
1909,305,82,223
1911,306,82,224
1912,306,82,224
1914,307,82,225
1915,307,82,225
1918,307,82,225
1926,307,82,225
1927,309,82,227
1928,309,82,227
1929,310,82,228
1933,311,82,229
1940,312,82,230
1942,312,82,230
1945,313,82,231
1946,313,82,231
1947,313,82,231
1952,315,82,233
1956,315,82,233
1959,315,82,233
1962,315,82,233
1963,315,82,233
1964,315,82,233
1966,315,82,233
1968,315,82,233
1974,315,82,233
1976,315,82,233
1979,315,82,233
1982,315,82,233
1983,315,82,233
1990,315,82,233
1991,316,82,234
1994,316,82,234
1995,316,82,234
1996,316,82,234
2001,316,82,234
2003,316,82,234
2004,316,82,234
2006,316,82,234
2008,316,82,234
2010,316,82,234
2011,316,82,234
2012,316,82,234
2019,316,82,234
2020,316,82,234
2021,316,82,234
2023,317,82,235
2027,317,82,235
2030,317,82,235
2032,317,82,235
2033,317,82,235
2034,317,82,235
2038,317,82,235
2040,317,82,235
2041,317,82,235
2042,317,82,235
2046,317,82,235
2047,317,82,235
2048,317,82,235
2052,317,82,235
2054,317,82,235
2058,317,82,235
2059,317,82,235
2060,317,82,235
2062,317,82,235
2069,317,82,235
2076,317,82,235
2077,317,82,235
2078,317,82,235
2085,317,82,235
2090,317,82,235
2091,317,82,235
2095,317,82,235
2098,317,82,235
2101,317,82,235
2105,317,82,235
2108,317,82,235
2114,317,82,235
2117,317,82,235
2118,317,82,235
2119,317,82,235
2122,317,82,235
2131,317,82,235
2132,317,82,235
2133,317,82,235
2134,317,82,235
2136,317,82,235
2139,317,82,235
2146,317,82,235
2149,317,82,235
2150,317,82,235
2155,317,82,235
2156,317,82,235
2159,318,82,236
2163,319,82,237
2170,319,82,237
2173,319,82,237
2174,319,82,237
2175,319,82,237
2178,319,82,237
2187,319,82,237
2188,319,82,237
2191,319,82,237
2194,319,82,237
2195,319,82,237
2203,321,82,239
2206,321,82,239
2208,321,82,239
2217,321,82,239
2218,321,82,239
2222,321,82,239
2223,321,82,239
2226,321,82,239
2231,321,82,239
2233,321,82,239
2236,321,82,239
2238,322,82,240
2241,323,83,240
2246,323,83,240
2247,323,83,240
2254,323,83,240
2255,323,83,240
2261,323,83,240
2266,323,83,240
2270,323,83,240
2272,323,83,240
2274,323,83,240
2275,323,83,240
2284,323,83,240
2286,323,83,240
2290,323,83,240
2293,323,83,240
2302,323,83,240
2303,323,83,240
2305,323,83,240
2308,323,83,240
2312,323,83,240
2318,323,83,240
2320,323,83,240
2323,323,83,240
2326,323,83,240
2327,323,83,240
2334,323,83,240
2335,323,83,240
2343,323,83,240
2350,323,83,240
2351,323,83,240
2357,323,83,240
2362,323,83,240
2364,323,83,240
2366,323,83,240
2378,323,83,240
2380,323,83,240
2381,323,83,240
2383,323,83,240
2395,323,83,240
2399,323,83,240
2400,323,83,240
2410,323,83,240
2416,323,83,240
2419,323,83,240
2420,323,83,240
2426,323,83,240
2427,323,83,240
2432,323,83,240
2439,323,83,240
2441,323,83,240
2442,323,83,240
2443,323,83,240
2449,323,83,240
2456,323,83,240
2458,323,83,240
2459,323,83,240
2465,323,83,240
2466,323,83,240
2471,323,83,240
2473,324,83,241
2474,324,83,241
2478,324,83,241
2483,324,83,241
2487,324,83,241
2488,324,83,241
2497,324,83,241
2499,324,83,241
2501,324,83,241
2503,324,83,241
2510,324,83,241
2515,324,83,241
2516,324,83,241
2517,324,83,241
2522,324,83,241
2532,324,83,241
2533,324,83,241
2546,324,83,241
2548,324,83,241
2550,324,83,241
2552,324,83,241
2557,324,83,241
2561,324,83,241
2563,324,83,241
2567,324,83,241
2571,324,83,241
2574,324,83,241
2579,324,83,241
2580,324,83,241
2585,324,83,241
2589,324,83,241
2590,324,83,241
2597,324,83,241
2601,324,83,241
2602,325,83,242
2603,325,83,242
2611,325,83,242
2614,326,84,242
2615,326,84,242
2618,327,84,243
2619,327,84,243
2624,327,84,243
2627,328,84,244
2630,328,84,244
2634,328,84,244
2636,328,84,244
2646,328,84,244
2648,329,84,245
2649,329,84,245
2652,329,84,245
2654,329,84,245
2660,329,84,245
2663,329,84,245
2668,329,84,245
2669,329,84,245
2670,329,84,245
2671,329,84,245
2678,329,84,245
2687,329,84,245
2689,329,84,245
2691,330,84,246
2692,330,84,246
2702,330,84,246
2705,330,84,246
2706,330,84,246
2707,330,84,246
2715,330,84,246
2718,330,84,246
2719,330,84,246
2722,330,84,246
2725,330,84,246
2726,330,84,246
2732,330,84,246
2735,330,84,246
2736,330,84,246
2737,330,84,246
2739,330,84,246
2744,330,84,246
2745,330,84,246
2748,330,84,246
2749,332,84,248
2753,333,84,249
2756,333,84,249
2759,333,84,249
2763,333,84,249
2764,333,84,249
2766,333,84,249
2772,333,84,249
2774,333,84,249
2779,333,84,249
2781,333,84,249
2783,333,84,249
2788,333,84,249
2790,333,84,249
2794,334,84,250
2796,334,84,250
2797,334,84,250
2805,334,84,250
2807,334,84,250
2809,334,84,250
2810,335,84,251
2814,335,84,251
2820,336,84,252
2823,336,84,252
2829,336,84,252
2831,336,84,252
2832,336,84,252
2833,336,84,252
2839,336,84,252
2841,336,84,252
2848,337,84,253
2850,337,84,253
2853,337,84,253
2855,338,84,254
2857,338,84,254
2864,338,84,254
2865,339,84,255
2868,339,84,255
2871,340,84,256
2872,340,84,256
2874,340,84,256
2875,340,84,256
2879,340,84,256
2881,340,84,256
2883,340,84,256
2885,340,84,256
2887,340,84,256
2890,340,84,256
2892,340,84,256
2897,340,84,256
2899,340,84,256
2901,340,84,256
2903,340,84,256
2906,340,84,256
2907,340,84,256
2910,340,84,256
2916,340,84,256
2918,340,84,256
2919,340,84,256
2921,340,84,256
2925,340,84,256
2927,340,84,256
2932,340,84,256
2934,341,84,257
2937,342,84,258
2938,342,84,258
2940,342,84,258
2943,343,84,259
2945,343,84,259
2951,343,84,259
2955,345,84,261
2956,345,84,261
2958,345,84,261
2960,346,84,262
2962,346,84,262
2969,349,84,265
2972,350,84,266
2978,353,84,269
2980,353,84,269
2981,353,84,269
2987,354,84,270
2990,354,84,270
2991,354,84,270
2997,354,84,270
2998,354,84,270
3002,354,84,270
3005,354,84,270
3007,355,84,271
3009,355,84,271
3016,355,84,271
3017,355,84,271
3023,355,84,271
3026,355,84,271
3027,355,84,271
3033,355,84,271
3036,355,84,271
3043,355,84,271
3045,355,84,271
3051,355,84,271
3056,355,84,271
3058,355,84,271
3060,355,84,271
3063,356,84,272
3067,356,84,272
3075,357,84,273
3078,357,84,273
3080,357,84,273
3082,357,84,273
3086,357,84,273
3095,357,84,273
3099,357,84,273
3103,357,84,273
3105,357,84,273
3112,358,84,274
3114,360,84,276
3115,361,84,277
3122,361,84,277
3129,361,84,277
3131,361,84,277
3133,361,84,277
3134,361,84,277
3139,361,84,277
3148,361,84,277
3151,361,84,277
3152,363,84,279
3155,363,84,279
3158,363,84,279
3166,364,84,280
3169,364,84,280
3170,364,84,280
3171,364,84,280
3175,364,84,280
3176,365,84,281
3179,365,84,281
3183,365,84,281
3184,365,84,281
3186,371,84,287
3188,371,84,287
3190,371,84,287
3193,371,84,287
3194,372,84,288
3197,372,84,288
3203,372,84,288
3204,372,84,288
3205,374,84,290
3207,374,84,290
3209,374,84,290
3211,374,84,290
3221,375,84,291
3223,375,84,291
3224,375,84,291
3225,375,84,291
3228,375,84,291
3229,375,84,291
3230,375,84,291
3238,375,84,291
3239,376,84,292
3244,376,84,292
3245,376,84,292
3246,376,84,292
3248,376,84,292
3253,376,84,292
3255,376,84,292
3256,377,84,293
3261,378,84,294
3262,378,84,294
3265,379,84,295
3269,379,84,295
3274,381,84,297
3275,382,84,298
3278,382,84,298
3281,382,84,298
3283,384,84,300
3284,386,84,302
3291,386,84,302
3292,390,84,306
3294,390,84,306
3296,390,84,306
3302,390,84,306
3303,391,84,307
3306,391,84,307
3311,391,84,307
3313,392,84,308
3314,392,84,308
3321,392,84,308
3322,393,84,309
3323,393,84,309
3328,394,84,310
3331,395,84,311
3332,395,84,311
3333,395,84,311
3338,395,84,311
3340,395,84,311
3341,395,84,311
3343,395,84,311
3348,395,84,311
3350,396,84,312
3351,396,84,312
3358,396,84,312
3359,396,84,312
3360,396,84,312
3361,396,84,312
3364,396,84,312
3366,396,84,312
3370,396,84,312
3380,396,84,312
3381,396,84,312
3382,396,84,312
3383,396,84,312
3384,396,84,312
3385,396,84,312
3387,396,84,312
3391,396,84,312
3392,396,84,312
3400,396,84,312
3401,396,84,312
3404,396,84,312
3405,396,84,312
3406,396,84,312
3411,397,84,313
3412,399,84,315
3413,399,84,315
3421,399,84,315
3422,399,84,315
3423,399,84,315
3424,399,84,315
3425,399,84,315
3428,399,84,315
3433,399,84,315
3441,399,84,315
3442,400,84,316
3443,400,84,316
3446,400,84,316
3450,400,84,316
3454,400,84,316
3460,400,84,316
3461,400,84,316
3462,401,84,317
3465,403,84,319
3467,403,84,319
3470,403,84,319
3475,403,84,319
3476,403,84,319
3478,403,84,319
3479,403,84,319
3480,403,84,319
3481,404,84,320
3488,404,84,320
3489,404,84,320
3497,404,84,320
3498,404,84,320
3501,404,84,320
3510,404,84,320
3511,404,84,320
3517,404,84,320
3518,404,84,320
3521,404,84,320
3522,404,84,320
3527,404,84,320
3531,404,84,320
3533,404,84,320
3535,404,84,320
3536,405,84,321
3538,405,84,321
3540,406,84,322
3543,406,84,322
3545,406,84,322
3551,406,84,322
3553,406,84,322
3554,406,84,322
3555,406,84,322
3556,406,84,322
3558,407,84,323
3566,407,84,323
3568,407,84,323
3573,407,84,323
3574,407,84,323
3576,407,84,323
3577,410,84,326
3580,410,84,326
3585,410,84,326
3589,410,84,326
3592,410,84,326
3593,410,84,326
3594,410,84,326
3595,410,84,326
3600,410,84,326
3607,410,84,326
3611,410,84,326
3613,410,84,326
3614,410,84,326
3615,410,84,326
3616,410,84,326
3619,410,84,326
3628,410,84,326
3632,410,84,326
3633,410,84,326
3634,410,84,326
3636,410,84,326
3642,410,84,326
3643,410,84,326
3652,411,84,327
3655,412,84,328
3659,412,84,328
3666,412,84,328
3668,412,84,328
3671,413,84,329
3673,413,84,329
3677,413,84,329
3679,413,84,329
3691,415,84,331
3692,415,84,331
3693,415,84,331
3694,415,84,331
3697,415,84,331
3701,415,84,331
3710,416,84,332
3712,416,84,332
3716,416,84,332
3719,417,84,333
3721,417,84,333
3730,417,84,333
3731,417,84,333
3739,417,84,333
3740,417,84,333
3743,417,84,333
3750,417,84,333
3752,417,84,333
3763,417,84,333
3764,417,84,333
3769,418,84,334
3770,418,84,334
3778,418,84,334
3779,418,84,334
3785,418,84,334
3786,418,84,334
3788,418,84,334
3790,418,84,334
3792,418,84,334
3800,418,84,334
3806,419,84,335
3807,419,84,335
3808,419,84,335
3811,419,84,335
3812,419,84,335
3828,419,84,335
3829,419,84,335
3832,419,84,335
3837,419,84,335
3838,419,84,335
3847,419,84,335
3850,420,84,336
3851,420,84,336
3867,420,84,336
3868,421,84,337
3869,421,84,337
3870,421,84,337
3872,421,84,337
3888,421,84,337
3891,421,84,337
3892,421,84,337
3894,421,84,337
3909,421,84,337
3913,421,84,337
3914,421,84,337
3916,421,84,337
3920,421,84,337
3929,421,84,337
3933,421,84,337
3937,421,84,337
3938,421,84,337
3946,421,84,337
3948,421,84,337
3950,422,84,338
3953,422,84,338
3958,422,84,338
3961,422,84,338
3970,422,84,338
3973,422,84,338
3975,422,84,338
3981,422,84,338
3983,422,84,338
3992,422,84,338
3994,422,84,338
3998,422,84,338
4002,422,84,338
4003,422,84,338
4006,422,84,338
4011,422,84,338
4012,422,84,338
4015,422,84,338
4019,422,84,338
4025,424,84,340
4028,424,84,340
4032,424,84,340
4033,424,84,340
4036,424,84,340
4044,424,84,340
4047,424,84,340
4052,424,84,340
4054,424,84,340
4061,424,84,340
4067,424,84,340
4069,424,84,340
4071,424,84,340
4072,424,84,340
4073,424,84,340
4074,424,84,340
4075,424,84,340
4089,424,84,340
4090,424,84,340
4091,424,84,340
4093,424,84,340
4095,424,84,340
4096,424,84,340
4111,424,84,340
4115,424,84,340
4117,424,84,340
4118,424,84,340
4129,424,84,340
4131,424,84,340
4134,424,84,340
4140,426,84,342
4141,426,84,342
4143,426,84,342
4144,426,84,342
4151,427,84,343
4152,427,84,343
4154,427,84,343
4163,427,84,343
4170,427,84,343
4171,428,84,344
4172,428,84,344
4176,428,84,344
4187,428,84,344
4193,428,84,344
4194,428,84,344
4195,428,84,344
4196,428,84,344
4197,428,84,344
4206,428,84,344
4209,428,84,344
4210,428,84,344
4214,430,84,346
4215,430,84,346
4217,430,84,346
4219,430,84,346
4220,430,84,346
4224,430,84,346
4229,430,84,346
4233,430,84,346
4234,430,84,346
4236,430,84,346
4237,430,84,346
4239,430,84,346
4241,431,84,347
4250,431,84,347
4253,431,84,347
4256,431,84,347
4257,431,84,347
4258,431,84,347
4261,431,84,347
4265,431,84,347
4277,431,84,347
4278,431,84,347
4280,431,84,347
4281,431,84,347
4283,431,84,347
4284,431,84,347
4291,431,84,347
4299,431,84,347
4302,431,84,347
4304,431,84,347
4305,431,84,347
4316,431,84,347
4320,431,84,347
4324,431,84,347
4326,432,84,348
4329,433,84,349
4330,433,84,349
4341,436,84,352
4343,437,84,353
4345,437,84,353
4348,437,84,353
4349,437,84,353
4352,437,84,353
4358,437,84,353
4359,437,84,353
4362,437,84,353
4366,437,84,353
4369,437,84,353
4370,437,84,353
4374,437,84,353
4376,437,84,353
4383,437,84,353
4384,439,84,355
4387,439,84,355
4389,439,84,355
4391,439,84,355
4396,440,84,356
4397,440,84,356
4401,441,84,357
4404,441,84,357
4409,441,84,357
4411,441,84,357
4412,441,84,357
4415,441,84,357
4421,441,84,357
4422,441,84,357
4426,443,84,359
4427,443,84,359
4432,443,84,359
4434,443,84,359
4443,443,84,359
4446,443,84,359
4447,443,84,359
4452,443,84,359
4453,443,84,359
4454,443,84,359
4455,444,84,360
4469,444,84,360
4470,444,84,360
4471,444,84,360
4476,444,84,360
4477,444,84,360
4478,445,84,361
4491,445,84,361
4495,446,84,362
4498,446,84,362
4500,446,84,362
4501,446,84,362
4505,446,84,362
4513,447,84,363
4520,447,84,363
4521,448,84,364
4524,448,84,364
