Generation,Time,All,Acceptable,Unacceptable
1st, 5 seconds,0,0,0
2nd, 11 seconds,0,0,0
3rd, 18 seconds,0,0,0
4th, 25 seconds,0,0,0
5th, 30 seconds,0,0,0
6th, 36 seconds,0,0,0
7th, 43 seconds,0,0,0
8th, 50 seconds,0,0,0
9th, 56 seconds,1,1,0
10th, 1 minutes 4 seconds,0,0,0
11th, 1 minutes 10 seconds,0,0,0
12th, 1 minutes 18 seconds,0,0,0
13th, 1 minutes 26 seconds,0,0,0
14th, 1 minutes 34 seconds,0,0,0
15th, 1 minutes 42 seconds,0,0,0
16th, 1 minutes 50 seconds,0,0,0
17th, 1 minutes 58 seconds,0,0,0
18th, 2 minutes 6 seconds,0,0,0
19th, 2 minutes 15 seconds,0,0,0
20th, 2 minutes 23 seconds,1,1,0
21st, 2 minutes 32 seconds,0,0,0
22nd, 2 minutes 40 seconds,1,1,0
23rd, 2 minutes 49 seconds,0,0,0
24th, 5 minutes 57 seconds,0,0,0
25th, 6 minutes 6 seconds,0,0,0
26th, 6 minutes 14 seconds,0,0,0
27th, 6 minutes 23 seconds,0,0,0
28th, 6 minutes 32 seconds,0,0,0
29th, 6 minutes 41 seconds,0,0,0
30th, 6 minutes 50 seconds,0,0,0
31st, 6 minutes 59 seconds,0,0,0
32nd, 7 minutes 8 seconds,1,1,0
33rd, 7 minutes 16 seconds,0,0,0
34th, 7 minutes 25 seconds,0,0,0
35th, 7 minutes 33 seconds,0,0,0
36th, 7 minutes 43 seconds,0,0,0
37th, 7 minutes 51 seconds,0,0,0
38th, 7 minutes 59 seconds,0,0,0
39th, 8 minutes 8 seconds,0,0,0
40th, 8 minutes 17 seconds,0,0,0
41st, 8 minutes 26 seconds,0,0,0
42nd, 8 minutes 35 seconds,0,0,0
43rd, 8 minutes 43 seconds,0,0,0
44th, 8 minutes 52 seconds,0,0,0
45th, 9 minutes 0 seconds,0,0,0
46th, 9 minutes 10 seconds,0,0,0
47th, 9 minutes 20 seconds,0,0,0
48th, 9 minutes 30 seconds,0,0,0
49th, 9 minutes 39 seconds,0,0,0
50th, 9 minutes 49 seconds,0,0,0
51st, 10 minutes 0 seconds,0,0,0
52nd, 10 minutes 12 seconds,0,0,0
53rd, 10 minutes 21 seconds,0,0,0
54th, 10 minutes 31 seconds,0,0,0
55th, 10 minutes 42 seconds,0,0,0
56th, 10 minutes 51 seconds,0,0,0
57th, 11 minutes 1 seconds,0,0,0
58th, 11 minutes 12 seconds,0,0,0
59th, 11 minutes 21 seconds,0,0,0
60th, 11 minutes 32 seconds,0,0,0
61st, 11 minutes 41 seconds,0,0,0
62nd, 11 minutes 52 seconds,0,0,0
63rd, 12 minutes 2 seconds,0,0,0
64th, 12 minutes 12 seconds,0,0,0
65th, 12 minutes 22 seconds,0,0,0
66th, 12 minutes 32 seconds,0,0,0
67th, 12 minutes 42 seconds,0,0,0
68th, 12 minutes 53 seconds,2,0,2
69th, 13 minutes 2 seconds,0,0,0
70th, 13 minutes 12 seconds,0,0,0
71st, 13 minutes 22 seconds,0,0,0
72nd, 13 minutes 34 seconds,0,0,0
73rd, 13 minutes 44 seconds,2,0,2
74th, 13 minutes 56 seconds,0,0,0
75th, 14 minutes 6 seconds,0,0,0
76th, 14 minutes 18 seconds,0,0,0
77th, 14 minutes 30 seconds,0,0,0
78th, 14 minutes 40 seconds,0,0,0
79th, 14 minutes 52 seconds,0,0,0
80th, 15 minutes 2 seconds,0,0,0
81st, 15 minutes 14 seconds,0,0,0
82nd, 15 minutes 24 seconds,0,0,0
83rd, 15 minutes 35 seconds,2,0,2
84th, 15 minutes 47 seconds,0,0,0
85th, 15 minutes 59 seconds,0,0,0
86th, 16 minutes 11 seconds,1,0,1
87th, 16 minutes 21 seconds,0,0,0
88th, 16 minutes 34 seconds,1,0,1
89th, 16 minutes 44 seconds,0,0,0
90th, 16 minutes 55 seconds,1,0,1
91st, 17 minutes 6 seconds,0,0,0
92nd, 20 minutes 17 seconds,0,0,0
93rd, 20 minutes 28 seconds,0,0,0
94th, 20 minutes 39 seconds,0,0,0
95th, 20 minutes 50 seconds,0,0,0
96th, 21 minutes 3 seconds,0,0,0
97th, 21 minutes 15 seconds,1,0,1
98th, 21 minutes 26 seconds,2,0,2
99th, 21 minutes 38 seconds,0,0,0
100th, 21 minutes 50 seconds,0,0,0
101st, 22 minutes 2 seconds,0,0,0
102nd, 22 minutes 15 seconds,0,0,0
103rd, 22 minutes 27 seconds,1,0,1
104th, 22 minutes 40 seconds,0,0,0
105th, 22 minutes 52 seconds,0,0,0
106th, 23 minutes 5 seconds,1,0,1
107th, 23 minutes 17 seconds,1,0,1
108th, 23 minutes 30 seconds,0,0,0
109th, 23 minutes 43 seconds,0,0,0
110th, 23 minutes 56 seconds,1,0,1
111th, 24 minutes 11 seconds,0,0,0
112th, 24 minutes 26 seconds,0,0,0
113th, 24 minutes 41 seconds,0,0,0
114th, 24 minutes 56 seconds,0,0,0
115th, 25 minutes 10 seconds,1,0,1
116th, 25 minutes 26 seconds,3,0,3
117th, 25 minutes 41 seconds,2,0,2
118th, 25 minutes 55 seconds,0,0,0
119th, 26 minutes 10 seconds,0,0,0
120th, 26 minutes 25 seconds,1,0,1
121st, 26 minutes 40 seconds,0,0,0
122nd, 26 minutes 54 seconds,1,0,1
123rd, 27 minutes 9 seconds,0,0,0
124th, 27 minutes 25 seconds,0,0,0
125th, 27 minutes 39 seconds,0,0,0
126th, 27 minutes 54 seconds,0,0,0
127th, 28 minutes 8 seconds,0,0,0
128th, 28 minutes 22 seconds,0,0,0
129th, 28 minutes 36 seconds,1,0,1
130th, 28 minutes 51 seconds,0,0,0
131st, 29 minutes 5 seconds,2,0,2
132nd, 29 minutes 20 seconds,2,0,2
133rd, 29 minutes 35 seconds,0,0,0
134th, 29 minutes 50 seconds,0,0,0
135th, 30 minutes 5 seconds,0,0,0
136th, 30 minutes 20 seconds,0,0,0
137th, 30 minutes 35 seconds,0,0,0
138th, 30 minutes 51 seconds,0,0,0
139th, 31 minutes 7 seconds,0,0,0
140th, 31 minutes 21 seconds,0,0,0
141st, 31 minutes 37 seconds,1,0,1
142nd, 31 minutes 51 seconds,1,0,1
143rd, 32 minutes 7 seconds,0,0,0
144th, 32 minutes 22 seconds,0,0,0
145th, 32 minutes 39 seconds,0,0,0
146th, 32 minutes 54 seconds,0,0,0
147th, 33 minutes 11 seconds,1,0,1
148th, 33 minutes 26 seconds,0,0,0
149th, 33 minutes 43 seconds,1,0,1
150th, 33 minutes 58 seconds,0,0,0
151st, 34 minutes 14 seconds,0,0,0
152nd, 34 minutes 29 seconds,0,0,0
153rd, 34 minutes 45 seconds,0,0,0
154th, 35 minutes 1 seconds,0,0,0
155th, 35 minutes 17 seconds,0,0,0
156th, 35 minutes 32 seconds,0,0,0
157th, 38 minutes 47 seconds,0,0,0
158th, 45 minutes 2 seconds,0,0,0
159th, 45 minutes 18 seconds,0,0,0
160th, 45 minutes 32 seconds,0,0,0
161st, 45 minutes 48 seconds,0,0,0
162nd, 46 minutes 3 seconds,0,0,0
163rd, 46 minutes 21 seconds,0,0,0
164th, 46 minutes 36 seconds,0,0,0
165th, 46 minutes 54 seconds,0,0,0
166th, 47 minutes 11 seconds,0,0,0
167th, 47 minutes 28 seconds,1,0,1
168th, 47 minutes 45 seconds,1,0,1
169th, 48 minutes 3 seconds,0,0,0
170th, 48 minutes 21 seconds,0,0,0
171st, 48 minutes 39 seconds,0,0,0
172nd, 48 minutes 57 seconds,1,0,1
173rd, 49 minutes 15 seconds,0,0,0
174th, 49 minutes 32 seconds,0,0,0
175th, 49 minutes 51 seconds,0,0,0
176th, 50 minutes 9 seconds,0,0,0
177th, 50 minutes 27 seconds,0,0,0
178th, 50 minutes 45 seconds,0,0,0
179th, 51 minutes 3 seconds,1,0,1
180th, 51 minutes 20 seconds,0,0,0
181st, 51 minutes 39 seconds,0,0,0
182nd, 51 minutes 55 seconds,1,0,1
183rd, 52 minutes 14 seconds,0,0,0
184th, 52 minutes 32 seconds,2,0,2
185th, 52 minutes 51 seconds,0,0,0
186th, 53 minutes 10 seconds,0,0,0
187th, 53 minutes 29 seconds,0,0,0
188th, 53 minutes 48 seconds,0,0,0
189th, 54 minutes 6 seconds,0,0,0
190th, 54 minutes 25 seconds,0,0,0
191st, 54 minutes 43 seconds,1,0,1
192nd, 55 minutes 2 seconds,0,0,0
193rd, 55 minutes 21 seconds,0,0,0
194th, 55 minutes 40 seconds,0,0,0
195th, 56 minutes 0 seconds,0,0,0
196th, 56 minutes 21 seconds,0,0,0
197th, 56 minutes 41 seconds,0,0,0
198th, 57 minutes 1 seconds,0,0,0
199th, 57 minutes 21 seconds,0,0,0
200th, 57 minutes 41 seconds,0,0,0
201st, 57 minutes 58 seconds,0,0,0
202nd, 58 minutes 18 seconds,0,0,0
203rd, 58 minutes 38 seconds,0,0,0
204th, 58 minutes 58 seconds,0,0,0
205th, 59 minutes 16 seconds,0,0,0
206th, 59 minutes 36 seconds,0,0,0
207th, 59 minutes 54 seconds,0,0,0
208th, 1 hours 15 seconds,0,0,0
209th, 1 hours 34 seconds,0,0,0
210th, 1 hours 55 seconds,1,0,1
211th, 1 hours 1 minutes 17 seconds,0,0,0
212th, 1 hours 1 minutes 37 seconds,0,0,0
213th, 1 hours 1 minutes 59 seconds,1,0,1
214th, 1 hours 2 minutes 20 seconds,0,0,0
215th, 1 hours 2 minutes 43 seconds,0,0,0
216th, 1 hours 3 minutes 5 seconds,0,0,0
217th, 1 hours 3 minutes 28 seconds,0,0,0
218th, 1 hours 3 minutes 48 seconds,0,0,0
219th, 1 hours 4 minutes 10 seconds,1,0,1
220th, 1 hours 4 minutes 30 seconds,0,0,0
221st, 1 hours 4 minutes 52 seconds,0,0,0
222nd, 1 hours 5 minutes 14 seconds,0,0,0
223rd, 1 hours 5 minutes 37 seconds,0,0,0
224th, 1 hours 5 minutes 58 seconds,0,0,0
225th, 1 hours 6 minutes 21 seconds,0,0,0
226th, 1 hours 6 minutes 42 seconds,0,0,0
227th, 1 hours 7 minutes 5 seconds,2,0,2
228th, 1 hours 7 minutes 27 seconds,0,0,0
229th, 1 hours 7 minutes 51 seconds,0,0,0
230th, 1 hours 8 minutes 13 seconds,0,0,0
231st, 1 hours 8 minutes 37 seconds,0,0,0
232nd, 1 hours 9 minutes 0 seconds,2,0,2
233rd, 1 hours 9 minutes 23 seconds,0,0,0
234th, 1 hours 9 minutes 47 seconds,0,0,0
235th, 1 hours 10 minutes 10 seconds,0,0,0
236th, 1 hours 10 minutes 34 seconds,0,0,0
237th, 1 hours 10 minutes 57 seconds,0,0,0
238th, 1 hours 11 minutes 21 seconds,0,0,0
239th, 1 hours 11 minutes 44 seconds,0,0,0
240th, 1 hours 12 minutes 9 seconds,1,0,1
241st, 1 hours 12 minutes 32 seconds,0,0,0
242nd, 1 hours 12 minutes 56 seconds,0,0,0
243rd, 1 hours 13 minutes 21 seconds,1,0,1
244th, 1 hours 13 minutes 46 seconds,1,0,1
245th, 1 hours 14 minutes 13 seconds,0,0,0
246th, 1 hours 14 minutes 36 seconds,0,0,0
247th, 1 hours 15 minutes 1 seconds,0,0,0
248th, 1 hours 15 minutes 25 seconds,0,0,0
249th, 1 hours 15 minutes 50 seconds,0,0,0
250th, 1 hours 16 minutes 13 seconds,0,0,0
251st, 1 hours 16 minutes 37 seconds,0,0,0
252nd, 1 hours 17 minutes 1 seconds,0,0,0
253rd, 1 hours 17 minutes 25 seconds,0,0,0
254th, 1 hours 17 minutes 50 seconds,0,0,0
255th, 1 hours 18 minutes 15 seconds,0,0,0
256th, 1 hours 18 minutes 39 seconds,0,0,0
257th, 1 hours 19 minutes 5 seconds,1,0,1
258th, 1 hours 19 minutes 30 seconds,0,0,0
259th, 1 hours 19 minutes 56 seconds,1,0,1
260th, 1 hours 20 minutes 21 seconds,0,0,0
261st, 1 hours 20 minutes 46 seconds,0,0,0
262nd, 1 hours 21 minutes 10 seconds,0,0,0
263rd, 1 hours 21 minutes 36 seconds,0,0,0
264th, 1 hours 22 minutes 1 seconds,0,0,0
265th, 1 hours 25 minutes 27 seconds,0,0,0
266th, 1 hours 28 minutes 55 seconds,0,0,0
267th, 1 hours 29 minutes 21 seconds,0,0,0
268th, 1 hours 29 minutes 50 seconds,0,0,0
269th, 1 hours 30 minutes 17 seconds,0,0,0
270th, 1 hours 30 minutes 43 seconds,0,0,0
271st, 1 hours 31 minutes 9 seconds,0,0,0
272nd, 1 hours 31 minutes 36 seconds,0,0,0
273rd, 1 hours 35 minutes 3 seconds,0,0,0
274th, 1 hours 35 minutes 29 seconds,1,0,1
275th, 1 hours 35 minutes 55 seconds,0,0,0
276th, 1 hours 36 minutes 22 seconds,0,0,0
277th, 1 hours 36 minutes 49 seconds,2,0,2
278th, 1 hours 37 minutes 15 seconds,0,0,0
279th, 1 hours 37 minutes 43 seconds,0,0,0
280th, 1 hours 38 minutes 10 seconds,0,0,0
281st, 1 hours 38 minutes 37 seconds,1,0,1
282nd, 1 hours 39 minutes 4 seconds,0,0,0
283rd, 1 hours 39 minutes 31 seconds,0,0,0
284th, 1 hours 39 minutes 57 seconds,0,0,0
285th, 1 hours 40 minutes 24 seconds,0,0,0
286th, 1 hours 40 minutes 51 seconds,0,0,0
287th, 1 hours 41 minutes 18 seconds,0,0,0
288th, 1 hours 41 minutes 45 seconds,0,0,0
289th, 1 hours 42 minutes 12 seconds,0,0,0
290th, 1 hours 42 minutes 40 seconds,0,0,0
291st, 1 hours 43 minutes 8 seconds,1,0,1
292nd, 1 hours 43 minutes 37 seconds,2,0,2
293rd, 1 hours 44 minutes 5 seconds,0,0,0
294th, 1 hours 44 minutes 34 seconds,0,0,0
295th, 1 hours 45 minutes 2 seconds,0,0,0
296th, 1 hours 45 minutes 29 seconds,0,0,0
297th, 1 hours 45 minutes 57 seconds,0,0,0
298th, 1 hours 46 minutes 25 seconds,0,0,0
299th, 1 hours 46 minutes 54 seconds,0,0,0
300th, 1 hours 47 minutes 23 seconds,0,0,0
301st, 1 hours 47 minutes 53 seconds,0,0,0
302nd, 1 hours 48 minutes 21 seconds,0,0,0
303rd, 1 hours 48 minutes 52 seconds,0,0,0
304th, 1 hours 49 minutes 21 seconds,0,0,0
305th, 1 hours 49 minutes 51 seconds,0,0,0
306th, 1 hours 50 minutes 20 seconds,0,0,0
307th, 1 hours 50 minutes 51 seconds,1,0,1
308th, 1 hours 51 minutes 21 seconds,0,0,0
309th, 1 hours 51 minutes 50 seconds,0,0,0
310th, 1 hours 55 minutes 20 seconds,0,0,0
311th, 1 hours 55 minutes 50 seconds,0,0,0
312th, 1 hours 56 minutes 20 seconds,0,0,0
313th, 1 hours 56 minutes 49 seconds,0,0,0
314th, 1 hours 57 minutes 20 seconds,0,0,0
315th, 1 hours 57 minutes 50 seconds,0,0,0
316th, 1 hours 58 minutes 20 seconds,0,0,0
317th, 1 hours 58 minutes 50 seconds,0,0,0
318th, 1 hours 59 minutes 21 seconds,0,0,0
319th, 1 hours 59 minutes 49 seconds,2,0,2
320th, 2 hours 20 seconds,0,0,0
321st, 2 hours 51 seconds,0,0,0
322nd, 2 hours 1 minutes 21 seconds,0,0,0
323rd, 2 hours 1 minutes 50 seconds,0,0,0
324th, 2 hours 2 minutes 19 seconds,0,0,0
325th, 2 hours 2 minutes 48 seconds,0,0,0
326th, 2 hours 3 minutes 18 seconds,0,0,0
327th, 2 hours 3 minutes 48 seconds,0,0,0
328th, 2 hours 4 minutes 18 seconds,0,0,0
329th, 2 hours 4 minutes 47 seconds,0,0,0
330th, 2 hours 5 minutes 18 seconds,0,0,0
331st, 2 hours 5 minutes 46 seconds,0,0,0
332nd, 2 hours 6 minutes 18 seconds,0,0,0
333rd, 2 hours 6 minutes 48 seconds,0,0,0
334th, 2 hours 7 minutes 18 seconds,0,0,0
335th, 2 hours 7 minutes 47 seconds,0,0,0
336th, 2 hours 8 minutes 19 seconds,1,0,1
337th, 2 hours 8 minutes 51 seconds,1,0,1
338th, 2 hours 9 minutes 21 seconds,0,0,0
339th, 2 hours 9 minutes 52 seconds,0,0,0
340th, 2 hours 10 minutes 22 seconds,0,0,0
