Generation,Time,All,Acceptable,Unacceptable
1st, 7 seconds,2,2,0
2nd, 12 seconds,0,0,0
3rd, 17 seconds,1,1,0
4th, 21 seconds,0,0,0
5th, 27 seconds,0,0,0
6th, 33 seconds,0,0,0
7th, 39 seconds,0,0,0
8th, 44 seconds,0,0,0
9th, 51 seconds,0,0,0
10th, 57 seconds,0,0,0
11th, 1 minutes 4 seconds,1,0,1
12th, 1 minutes 10 seconds,0,0,0
13th, 1 minutes 18 seconds,0,0,0
14th, 1 minutes 26 seconds,0,0,0
15th, 1 minutes 32 seconds,1,0,1
16th, 1 minutes 40 seconds,0,0,0
17th, 1 minutes 47 seconds,0,0,0
18th, 1 minutes 55 seconds,0,0,0
19th, 2 minutes 4 seconds,0,0,0
20th, 2 minutes 11 seconds,0,0,0
21st, 2 minutes 19 seconds,0,0,0
22nd, 2 minutes 25 seconds,0,0,0
23rd, 2 minutes 33 seconds,0,0,0
24th, 2 minutes 40 seconds,0,0,0
25th, 2 minutes 48 seconds,0,0,0
26th, 2 minutes 55 seconds,0,0,0
27th, 3 minutes 3 seconds,0,0,0
28th, 3 minutes 10 seconds,0,0,0
29th, 3 minutes 18 seconds,0,0,0
30th, 3 minutes 26 seconds,1,0,1
31st, 3 minutes 34 seconds,0,0,0
32nd, 3 minutes 42 seconds,0,0,0
33rd, 3 minutes 50 seconds,0,0,0
34th, 3 minutes 58 seconds,0,0,0
35th, 4 minutes 6 seconds,0,0,0
36th, 4 minutes 14 seconds,0,0,0
37th, 16 minutes 22 seconds,0,0,0
38th, 16 minutes 31 seconds,0,0,0
39th, 16 minutes 41 seconds,0,0,0
40th, 16 minutes 49 seconds,0,0,0
41st, 20 minutes 0 seconds,0,0,0
42nd, 20 minutes 9 seconds,0,0,0
43rd, 20 minutes 18 seconds,0,0,0
44th, 20 minutes 28 seconds,0,0,0
45th, 20 minutes 38 seconds,0,0,0
46th, 20 minutes 47 seconds,0,0,0
47th, 20 minutes 57 seconds,0,0,0
48th, 21 minutes 7 seconds,0,0,0
49th, 21 minutes 17 seconds,0,0,0
50th, 21 minutes 26 seconds,0,0,0
51st, 21 minutes 36 seconds,0,0,0
52nd, 21 minutes 46 seconds,0,0,0
53rd, 21 minutes 56 seconds,0,0,0
54th, 22 minutes 6 seconds,0,0,0
55th, 22 minutes 15 seconds,0,0,0
56th, 22 minutes 25 seconds,0,0,0
57th, 22 minutes 35 seconds,0,0,0
58th, 22 minutes 45 seconds,0,0,0
59th, 22 minutes 54 seconds,0,0,0
60th, 23 minutes 4 seconds,0,0,0
61st, 23 minutes 15 seconds,0,0,0
62nd, 23 minutes 24 seconds,0,0,0
63rd, 23 minutes 35 seconds,0,0,0
64th, 23 minutes 46 seconds,0,0,0
65th, 23 minutes 55 seconds,0,0,0
66th, 24 minutes 7 seconds,0,0,0
67th, 24 minutes 19 seconds,0,0,0
68th, 24 minutes 29 seconds,0,0,0
69th, 24 minutes 42 seconds,0,0,0
70th, 24 minutes 52 seconds,0,0,0
71st, 25 minutes 4 seconds,0,0,0
72nd, 25 minutes 15 seconds,0,0,0
73rd, 25 minutes 27 seconds,1,0,1
74th, 25 minutes 38 seconds,0,0,0
