Generation,Time,All,Acceptable,Unacceptable
1st, 6 seconds,0,0,0
2nd, 11 seconds,0,0,0
3rd, 17 seconds,0,0,0
4th, 23 seconds,0,0,0
5th, 29 seconds,1,1,0
6th, 35 seconds,0,0,0
7th, 41 seconds,0,0,0
8th, 47 seconds,0,0,0
9th, 54 seconds,0,0,0
10th, 1 minutes 1 seconds,0,0,0
11th, 1 minutes 8 seconds,0,0,0
12th, 1 minutes 15 seconds,0,0,0
13th, 1 minutes 22 seconds,0,0,0
14th, 1 minutes 30 seconds,1,1,0
15th, 1 minutes 37 seconds,1,1,0
16th, 1 minutes 45 seconds,0,0,0
17th, 1 minutes 52 seconds,0,0,0
18th, 1 minutes 59 seconds,1,1,0
19th, 2 minutes 8 seconds,0,0,0
20th, 2 minutes 16 seconds,0,0,0
21st, 2 minutes 24 seconds,1,1,0
22nd, 2 minutes 32 seconds,0,0,0
23rd, 2 minutes 40 seconds,1,1,0
24th, 2 minutes 47 seconds,1,1,0
25th, 2 minutes 55 seconds,2,0,2
26th, 3 minutes 2 seconds,0,0,0
27th, 3 minutes 9 seconds,0,0,0
28th, 3 minutes 16 seconds,0,0,0
29th, 6 minutes 25 seconds,1,0,1
30th, 9 minutes 32 seconds,0,0,0
31st, 9 minutes 39 seconds,0,0,0
32nd, 9 minutes 46 seconds,1,0,1
33rd, 9 minutes 54 seconds,0,0,0
34th, 10 minutes 1 seconds,0,0,0
35th, 13 minutes 9 seconds,0,0,0
36th, 16 minutes 16 seconds,0,0,0
37th, 16 minutes 24 seconds,0,0,0
38th, 16 minutes 32 seconds,0,0,0
39th, 16 minutes 41 seconds,0,0,0
40th, 16 minutes 48 seconds,0,0,0
41st, 16 minutes 56 seconds,0,0,0
42nd, 17 minutes 4 seconds,2,2,0
43rd, 17 minutes 12 seconds,0,0,0
44th, 17 minutes 20 seconds,0,0,0
45th, 17 minutes 28 seconds,1,1,0
46th, 17 minutes 35 seconds,0,0,0
47th, 17 minutes 43 seconds,0,0,0
48th, 17 minutes 51 seconds,1,1,0
49th, 17 minutes 59 seconds,0,0,0
50th, 18 minutes 8 seconds,0,0,0
51st, 18 minutes 17 seconds,1,1,0
52nd, 18 minutes 24 seconds,0,0,0
53rd, 18 minutes 33 seconds,0,0,0
54th, 18 minutes 41 seconds,0,0,0
55th, 18 minutes 50 seconds,0,0,0
56th, 18 minutes 58 seconds,0,0,0
57th, 19 minutes 7 seconds,0,0,0
58th, 19 minutes 15 seconds,0,0,0
59th, 19 minutes 24 seconds,0,0,0
60th, 19 minutes 32 seconds,0,0,0
61st, 19 minutes 42 seconds,0,0,0
62nd, 19 minutes 49 seconds,0,0,0
63rd, 22 minutes 58 seconds,0,0,0
64th, 23 minutes 6 seconds,0,0,0
65th, 23 minutes 16 seconds,0,0,0
66th, 23 minutes 25 seconds,0,0,0
67th, 23 minutes 34 seconds,0,0,0
68th, 23 minutes 43 seconds,0,0,0
69th, 23 minutes 53 seconds,0,0,0
70th, 24 minutes 2 seconds,0,0,0
71st, 24 minutes 12 seconds,0,0,0
72nd, 24 minutes 21 seconds,0,0,0
