Generation,Time,All,Acceptable,Unacceptable
1st, 6 seconds,1,1,0
2nd, 10 seconds,0,0,0
3rd, 16 seconds,0,0,0
4th, 21 seconds,0,0,0
5th, 28 seconds,1,1,0
6th, 35 seconds,0,0,0
7th, 41 seconds,1,0,1
8th, 48 seconds,3,2,1
9th, 55 seconds,2,1,1
10th, 1 minutes 2 seconds,1,0,1
11th, 1 minutes 9 seconds,1,0,1
12th, 1 minutes 16 seconds,3,3,0
13th, 4 minutes 24 seconds,0,0,0
14th, 7 minutes 32 seconds,2,1,1
15th, 7 minutes 38 seconds,3,2,1
16th, 7 minutes 47 seconds,5,5,0
17th, 7 minutes 54 seconds,1,0,1
18th, 8 minutes 1 seconds,0,0,0
19th, 8 minutes 8 seconds,1,1,0
20th, 8 minutes 15 seconds,0,0,0
21st, 8 minutes 22 seconds,0,0,0
22nd, 8 minutes 30 seconds,0,0,0
23rd, 8 minutes 38 seconds,0,0,0
24th, 8 minutes 45 seconds,0,0,0
25th, 8 minutes 53 seconds,2,0,2
26th, 9 minutes 1 seconds,0,0,0
27th, 9 minutes 9 seconds,0,0,0
28th, 9 minutes 17 seconds,1,0,1
29th, 9 minutes 26 seconds,2,0,2
30th, 9 minutes 34 seconds,0,0,0
31st, 9 minutes 43 seconds,0,0,0
32nd, 9 minutes 51 seconds,1,0,1
33rd, 10 minutes 0 seconds,1,0,1
34th, 10 minutes 9 seconds,0,0,0
35th, 10 minutes 17 seconds,0,0,0
36th, 10 minutes 26 seconds,0,0,0
37th, 10 minutes 34 seconds,0,0,0
38th, 10 minutes 43 seconds,0,0,0
39th, 10 minutes 51 seconds,1,0,1
40th, 11 minutes 0 seconds,0,0,0
41st, 11 minutes 8 seconds,0,0,0
42nd, 11 minutes 18 seconds,0,0,0
43rd, 11 minutes 27 seconds,0,0,0
44th, 11 minutes 38 seconds,0,0,0
45th, 11 minutes 50 seconds,0,0,0
46th, 11 minutes 59 seconds,0,0,0
47th, 12 minutes 9 seconds,0,0,0
48th, 12 minutes 20 seconds,1,0,1
49th, 12 minutes 31 seconds,2,0,2
50th, 12 minutes 42 seconds,0,0,0
51st, 15 minutes 52 seconds,0,0,0
52nd, 19 minutes 3 seconds,0,0,0
53rd, 19 minutes 15 seconds,0,0,0
54th, 19 minutes 26 seconds,0,0,0
55th, 19 minutes 35 seconds,1,0,1
56th, 19 minutes 47 seconds,0,0,0
57th, 19 minutes 58 seconds,0,0,0
58th, 20 minutes 8 seconds,0,0,0
59th, 20 minutes 18 seconds,0,0,0
60th, 20 minutes 29 seconds,0,0,0
61st, 20 minutes 40 seconds,0,0,0
62nd, 20 minutes 50 seconds,2,0,2
63rd, 21 minutes 1 seconds,0,0,0
64th, 21 minutes 11 seconds,0,0,0
65th, 21 minutes 23 seconds,0,0,0
66th, 21 minutes 33 seconds,0,0,0
67th, 21 minutes 45 seconds,0,0,0
68th, 21 minutes 57 seconds,0,0,0
69th, 22 minutes 9 seconds,0,0,0
70th, 22 minutes 21 seconds,0,0,0
71st, 22 minutes 32 seconds,0,0,0
72nd, 22 minutes 44 seconds,0,0,0
73rd, 22 minutes 55 seconds,1,0,1
74th, 23 minutes 6 seconds,0,0,0
75th, 23 minutes 18 seconds,1,0,1
76th, 23 minutes 29 seconds,0,0,0
77th, 23 minutes 40 seconds,0,0,0
78th, 23 minutes 50 seconds,0,0,0
79th, 24 minutes 2 seconds,0,0,0
80th, 24 minutes 12 seconds,0,0,0
81st, 24 minutes 24 seconds,0,0,0
82nd, 24 minutes 37 seconds,0,0,0
83rd, 24 minutes 47 seconds,0,0,0
84th, 25 minutes 0 seconds,0,0,0
85th, 25 minutes 11 seconds,0,0,0
86th, 25 minutes 23 seconds,0,0,0
87th, 25 minutes 35 seconds,0,0,0
88th, 25 minutes 48 seconds,1,0,1
89th, 26 minutes 1 seconds,0,0,0
90th, 26 minutes 12 seconds,1,0,1
91st, 26 minutes 25 seconds,0,0,0
92nd, 26 minutes 38 seconds,0,0,0
93rd, 26 minutes 50 seconds,0,0,0
94th, 27 minutes 3 seconds,0,0,0
95th, 27 minutes 16 seconds,0,0,0
96th, 27 minutes 29 seconds,0,0,0
97th, 27 minutes 42 seconds,0,0,0
98th, 27 minutes 55 seconds,0,0,0
99th, 28 minutes 8 seconds,0,0,0
100th, 28 minutes 21 seconds,0,0,0
101st, 28 minutes 34 seconds,0,0,0
102nd, 28 minutes 46 seconds,0,0,0
103rd, 29 minutes 1 seconds,0,0,0
104th, 29 minutes 13 seconds,0,0,0
105th, 29 minutes 27 seconds,0,0,0
106th, 29 minutes 39 seconds,0,0,0
107th, 29 minutes 53 seconds,0,0,0
108th, 30 minutes 6 seconds,0,0,0
109th, 30 minutes 20 seconds,0,0,0
110th, 30 minutes 33 seconds,0,0,0
111th, 30 minutes 48 seconds,0,0,0
112th, 31 minutes 1 seconds,0,0,0
113th, 31 minutes 16 seconds,0,0,0
114th, 31 minutes 30 seconds,0,0,0
115th, 31 minutes 45 seconds,0,0,0
116th, 31 minutes 58 seconds,0,0,0
117th, 32 minutes 13 seconds,1,0,1
118th, 32 minutes 27 seconds,0,0,0
119th, 32 minutes 42 seconds,0,0,0
120th, 32 minutes 56 seconds,0,0,0
121st, 33 minutes 10 seconds,0,0,0
122nd, 33 minutes 24 seconds,0,0,0
123rd, 33 minutes 39 seconds,0,0,0
124th, 33 minutes 53 seconds,0,0,0
125th, 34 minutes 8 seconds,0,0,0
126th, 34 minutes 22 seconds,0,0,0
127th, 34 minutes 36 seconds,0,0,0
128th, 34 minutes 50 seconds,0,0,0
129th, 35 minutes 5 seconds,0,0,0
130th, 35 minutes 19 seconds,0,0,0
131st, 35 minutes 34 seconds,0,0,0
132nd, 35 minutes 49 seconds,0,0,0
133rd, 36 minutes 3 seconds,1,0,1
134th, 36 minutes 18 seconds,0,0,0
135th, 36 minutes 34 seconds,0,0,0
136th, 36 minutes 48 seconds,0,0,0
137th, 37 minutes 3 seconds,0,0,0
138th, 37 minutes 18 seconds,0,0,0
139th, 37 minutes 34 seconds,0,0,0
140th, 37 minutes 50 seconds,0,0,0
141st, 38 minutes 6 seconds,0,0,0
142nd, 38 minutes 22 seconds,0,0,0
143rd, 38 minutes 38 seconds,0,0,0
144th, 38 minutes 54 seconds,0,0,0
145th, 39 minutes 11 seconds,0,0,0
146th, 39 minutes 26 seconds,0,0,0
147th, 39 minutes 43 seconds,0,0,0
148th, 39 minutes 59 seconds,0,0,0
149th, 40 minutes 16 seconds,0,0,0
150th, 40 minutes 32 seconds,0,0,0
151st, 40 minutes 49 seconds,0,0,0
152nd, 41 minutes 5 seconds,0,0,0
153rd, 41 minutes 23 seconds,0,0,0
154th, 41 minutes 39 seconds,0,0,0
155th, 41 minutes 56 seconds,0,0,0
156th, 42 minutes 13 seconds,0,0,0
157th, 42 minutes 30 seconds,0,0,0
158th, 42 minutes 47 seconds,0,0,0
159th, 43 minutes 5 seconds,0,0,0
160th, 43 minutes 22 seconds,1,0,1
161st, 43 minutes 39 seconds,0,0,0
162nd, 43 minutes 56 seconds,0,0,0
163rd, 44 minutes 14 seconds,0,0,0
164th, 44 minutes 31 seconds,0,0,0
165th, 44 minutes 49 seconds,0,0,0
166th, 45 minutes 7 seconds,0,0,0
167th, 45 minutes 25 seconds,0,0,0
168th, 45 minutes 44 seconds,0,0,0
169th, 46 minutes 3 seconds,0,0,0
170th, 46 minutes 19 seconds,0,0,0
171st, 46 minutes 37 seconds,0,0,0
172nd, 46 minutes 54 seconds,0,0,0
173rd, 47 minutes 13 seconds,0,0,0
174th, 47 minutes 30 seconds,0,0,0
175th, 47 minutes 48 seconds,0,0,0
176th, 48 minutes 5 seconds,0,0,0
177th, 48 minutes 23 seconds,0,0,0
178th, 48 minutes 41 seconds,0,0,0
179th, 49 minutes 0 seconds,0,0,0
180th, 49 minutes 18 seconds,0,0,0
181st, 49 minutes 38 seconds,0,0,0
182nd, 49 minutes 57 seconds,0,0,0
183rd, 50 minutes 17 seconds,0,0,0
184th, 50 minutes 36 seconds,0,0,0
185th, 50 minutes 56 seconds,0,0,0
186th, 51 minutes 15 seconds,1,0,1
187th, 51 minutes 35 seconds,0,0,0
188th, 51 minutes 54 seconds,2,0,2
189th, 52 minutes 13 seconds,0,0,0
190th, 52 minutes 31 seconds,0,0,0
191st, 52 minutes 50 seconds,0,0,0
192nd, 53 minutes 8 seconds,0,0,0
193rd, 53 minutes 27 seconds,0,0,0
194th, 53 minutes 45 seconds,0,0,0
195th, 54 minutes 4 seconds,0,0,0
196th, 54 minutes 22 seconds,0,0,0
197th, 54 minutes 43 seconds,1,0,1
198th, 55 minutes 2 seconds,0,0,0
199th, 55 minutes 23 seconds,0,0,0
200th, 55 minutes 43 seconds,0,0,0
201st, 56 minutes 4 seconds,0,0,0
202nd, 56 minutes 23 seconds,0,0,0
203rd, 56 minutes 45 seconds,0,0,0
204th, 57 minutes 5 seconds,0,0,0
205th, 57 minutes 26 seconds,0,0,0
206th, 57 minutes 47 seconds,0,0,0
207th, 58 minutes 9 seconds,0,0,0
208th, 58 minutes 30 seconds,0,0,0
209th, 58 minutes 51 seconds,0,0,0
210th, 59 minutes 11 seconds,0,0,0
211th, 59 minutes 33 seconds,0,0,0
212th, 59 minutes 53 seconds,0,0,0
213th, 1 hours 16 seconds,0,0,0
214th, 1 hours 36 seconds,0,0,0
215th, 1 hours 59 seconds,0,0,0
216th, 1 hours 1 minutes 19 seconds,0,0,0
217th, 1 hours 1 minutes 41 seconds,0,0,0
218th, 1 hours 2 minutes 1 seconds,0,0,0
219th, 1 hours 2 minutes 23 seconds,0,0,0
220th, 1 hours 2 minutes 44 seconds,0,0,0
221st, 1 hours 3 minutes 6 seconds,0,0,0
222nd, 1 hours 3 minutes 27 seconds,0,0,0
223rd, 1 hours 3 minutes 49 seconds,0,0,0
224th, 1 hours 4 minutes 10 seconds,0,0,0
225th, 1 hours 4 minutes 32 seconds,0,0,0
226th, 1 hours 4 minutes 54 seconds,0,0,0
227th, 1 hours 5 minutes 16 seconds,0,0,0
228th, 1 hours 5 minutes 38 seconds,0,0,0
229th, 1 hours 6 minutes 1 seconds,0,0,0
230th, 1 hours 6 minutes 23 seconds,0,0,0
231st, 1 hours 6 minutes 46 seconds,0,0,0
232nd, 1 hours 7 minutes 8 seconds,0,0,0
233rd, 1 hours 7 minutes 32 seconds,0,0,0
234th, 1 hours 7 minutes 52 seconds,0,0,0
235th, 1 hours 8 minutes 16 seconds,0,0,0
236th, 1 hours 8 minutes 38 seconds,0,0,0
237th, 1 hours 9 minutes 1 seconds,0,0,0
238th, 1 hours 9 minutes 23 seconds,0,0,0
239th, 1 hours 9 minutes 47 seconds,0,0,0
240th, 1 hours 10 minutes 9 seconds,0,0,0
241st, 1 hours 10 minutes 33 seconds,0,0,0
242nd, 1 hours 10 minutes 56 seconds,0,0,0
243rd, 1 hours 11 minutes 21 seconds,0,0,0
244th, 1 hours 11 minutes 42 seconds,0,0,0
245th, 1 hours 12 minutes 6 seconds,1,0,1
246th, 1 hours 12 minutes 29 seconds,0,0,0
247th, 1 hours 12 minutes 54 seconds,0,0,0
248th, 1 hours 13 minutes 17 seconds,0,0,0
249th, 1 hours 13 minutes 42 seconds,0,0,0
250th, 1 hours 14 minutes 6 seconds,0,0,0
251st, 1 hours 14 minutes 31 seconds,0,0,0
252nd, 1 hours 14 minutes 55 seconds,0,0,0
253rd, 1 hours 15 minutes 21 seconds,1,0,1
254th, 1 hours 21 minutes 47 seconds,0,0,0
255th, 1 hours 22 minutes 12 seconds,0,0,0
256th, 1 hours 22 minutes 37 seconds,0,0,0
257th, 1 hours 23 minutes 3 seconds,0,0,0
