Generation,Time,All,Acceptable,Unacceptable
1st, 4 minutes 53 seconds,0,0,0
2nd, 15 minutes 46 seconds,0,0,0
3rd, 50 minutes 32 seconds,0,0,0
4th, 1 hours 20 minutes 56 seconds,1,0,1
5th, 1 hours 41 minutes 29 seconds,0,0,0
6th, 2 hours 6 minutes 15 seconds,1,0,1
7th, 2 hours 45 minutes 20 seconds,0,0,0
8th, 3 hours 23 minutes 0 seconds,0,0,0
9th, 4 hours 3 minutes 52 seconds,0,0,0
10th, 4 hours 51 minutes 14 seconds,0,0,0
11th, 5 hours 30 minutes 39 seconds,0,0,0
12th, 6 hours 9 minutes 22 seconds,0,0,0
13th, 6 hours 59 minutes 11 seconds,0,0,0
14th, 7 hours 39 minutes 50 seconds,2,0,2
15th, 8 hours 28 minutes 20 seconds,2,0,2
16th, 9 hours 9 minutes 38 seconds,1,0,1
17th, 9 hours 56 minutes 34 seconds,0,0,0
18th, 10 hours 45 minutes 24 seconds,1,0,1
19th, 11 hours 32 minutes 16 seconds,1,0,1
20th, 12 hours 17 minutes 52 seconds,0,0,0
21st, 13 hours 17 minutes 8 seconds,1,0,1
22nd, 14 hours 11 minutes 22 seconds,1,0,1
23rd, 15 hours 2 minutes 19 seconds,0,0,0
24th, 15 hours 56 minutes 0 seconds,0,0,0
25th, 16 hours 49 minutes 57 seconds,1,0,1
26th, 17 hours 36 minutes 47 seconds,0,0,0
27th, 18 hours 25 minutes 19 seconds,1,0,1
28th, 19 hours 27 minutes 9 seconds,0,0,0
29th, 20 hours 16 minutes 22 seconds,0,0,0
30th, 21 hours 9 minutes 18 seconds,3,0,3
31st, 22 hours 2 minutes 47 seconds,0,0,0
32nd, 22 hours 54 minutes 17 seconds,4,1,3
33rd, 23 hours 41 minutes 43 seconds,0,0,0
34th, 24 hours 33 minutes 29 seconds,2,0,2
