Generation,Time,All,Acceptable,Unacceptable
1st, 2 minutes 37 seconds,0,0,0
2nd, 6 minutes 34 seconds,1,1,0
3rd, 14 minutes 44 seconds,0,0,0
4th, 28 minutes 56 seconds,0,0,0
5th, 46 minutes 18 seconds,0,0,0
6th, 1 hours 9 minutes 58 seconds,0,0,0
7th, 1 hours 25 minutes 4 seconds,0,0,0
8th, 1 hours 46 minutes 57 seconds,0,0,0
9th, 2 hours 17 minutes 55 seconds,0,0,0
10th, 2 hours 44 minutes 34 seconds,0,0,0
11th, 3 hours 15 minutes 55 seconds,0,0,0
12th, 3 hours 41 minutes 22 seconds,0,0,0
13th, 4 hours 18 minutes 19 seconds,0,0,0
14th, 4 hours 49 minutes 18 seconds,1,0,1
15th, 5 hours 28 minutes 11 seconds,0,0,0
16th, 6 hours 20 minutes 56 seconds,1,0,1
17th, 7 hours 2 minutes 28 seconds,0,0,0
18th, 7 hours 43 minutes 25 seconds,0,0,0
19th, 8 hours 25 minutes 35 seconds,0,0,0
20th, 9 hours 2 minutes 38 seconds,0,0,0
21st, 9 hours 43 minutes 42 seconds,1,1,0
22nd, 10 hours 37 minutes 57 seconds,0,0,0
23rd, 11 hours 18 minutes 4 seconds,0,0,0
24th, 11 hours 59 minutes 47 seconds,0,0,0
25th, 12 hours 40 minutes 58 seconds,1,0,1
26th, 13 hours 22 minutes 51 seconds,1,0,1
27th, 13 hours 56 minutes 51 seconds,0,0,0
28th, 14 hours 37 minutes 40 seconds,4,1,3
29th, 15 hours 18 minutes 46 seconds,0,0,0
30th, 16 hours 3 minutes 8 seconds,0,0,0
31st, 16 hours 49 minutes 41 seconds,0,0,0
32nd, 17 hours 33 minutes 26 seconds,0,0,0
33rd, 18 hours 18 minutes 10 seconds,0,0,0
34th, 19 hours 9 minutes 36 seconds,1,0,1
35th, 19 hours 54 minutes 0 seconds,0,0,0
36th, 20 hours 38 minutes 56 seconds,2,1,1
37th, 21 hours 30 minutes 33 seconds,2,0,2
38th, 22 hours 10 minutes 31 seconds,0,0,0
39th, 22 hours 54 minutes 24 seconds,2,0,2
40th, 23 hours 35 minutes 5 seconds,1,0,1
41st, 24 hours 22 minutes 4 seconds,0,0,0
