Generation,Time,All,Acceptable,Unacceptable
1st, 4 minutes 48 seconds,0,0,0
2nd, 8 minutes 17 seconds,0,0,0
3rd, 38 minutes 3 seconds,0,0,0
4th, 1 hours 51 minutes 45 seconds,1,0,1
5th, 2 hours 28 minutes 30 seconds,0,0,0
6th, 2 hours 49 minutes 52 seconds,1,0,1
7th, 3 hours 19 minutes 10 seconds,1,0,1
8th, 3 hours 51 minutes 48 seconds,0,0,0
9th, 4 hours 28 minutes 46 seconds,1,0,1
10th, 5 hours 8 minutes 33 seconds,5,0,5
11th, 5 hours 50 minutes 35 seconds,4,0,4
12th, 6 hours 33 minutes 57 seconds,6,0,6
13th, 7 hours 17 minutes 48 seconds,2,0,2
14th, 8 hours 10 minutes 6 seconds,5,0,5
15th, 8 hours 58 minutes 2 seconds,3,0,3
16th, 9 hours 43 minutes 16 seconds,1,0,1
17th, 10 hours 29 minutes 10 seconds,2,0,2
18th, 11 hours 13 minutes 57 seconds,2,0,2
19th, 11 hours 59 minutes 37 seconds,2,0,2
20th, 12 hours 45 minutes 22 seconds,2,0,2
21st, 13 hours 36 minutes 38 seconds,0,0,0
22nd, 14 hours 26 minutes 9 seconds,6,0,6
23rd, 15 hours 16 minutes 27 seconds,2,0,2
24th, 16 hours 5 minutes 46 seconds,2,0,2
25th, 16 hours 51 minutes 56 seconds,1,0,1
26th, 17 hours 43 minutes 39 seconds,4,0,4
27th, 18 hours 33 minutes 40 seconds,3,0,3
28th, 19 hours 19 minutes 31 seconds,1,0,1
29th, 20 hours 7 minutes 6 seconds,0,0,0
30th, 20 hours 56 minutes 28 seconds,0,0,0
31st, 21 hours 51 minutes 6 seconds,1,0,1
32nd, 22 hours 41 minutes 43 seconds,4,0,4
33rd, 23 hours 34 minutes 18 seconds,4,0,4
34th, 24 hours 31 minutes 57 seconds,4,0,4
