Generation,Time,All,Acceptable,Unacceptable
1st, 4 minutes 7 seconds,1,1,0
2nd, 11 minutes 23 seconds,1,0,1
3rd, 38 minutes 8 seconds,0,0,0
4th, 1 hours 10 minutes 31 seconds,1,0,1
5th, 1 hours 35 minutes 23 seconds,0,0,0
6th, 1 hours 57 minutes 14 seconds,1,0,1
7th, 2 hours 30 minutes 37 seconds,0,0,0
8th, 2 hours 57 minutes 54 seconds,2,0,2
9th, 3 hours 30 minutes 36 seconds,0,0,0
10th, 4 hours 8 minutes 9 seconds,2,0,2
11th, 4 hours 46 minutes 57 seconds,2,0,2
12th, 5 hours 23 minutes 49 seconds,1,0,1
13th, 6 hours 10 minutes 21 seconds,5,0,5
14th, 7 hours 1 minutes 48 seconds,0,0,0
15th, 7 hours 51 minutes 40 seconds,1,0,1
16th, 8 hours 42 minutes 30 seconds,6,0,6
17th, 9 hours 26 minutes 43 seconds,1,0,1
18th, 10 hours 10 minutes 46 seconds,2,0,2
19th, 11 hours 6 minutes 28 seconds,2,0,2
20th, 11 hours 55 minutes 55 seconds,5,0,5
21st, 12 hours 48 minutes 51 seconds,4,0,4
22nd, 13 hours 34 minutes 36 seconds,3,0,3
23rd, 14 hours 21 minutes 49 seconds,4,0,4
24th, 15 hours 16 minutes 10 seconds,4,0,4
25th, 16 hours 18 minutes 52 seconds,4,0,4
26th, 17 hours 6 minutes 10 seconds,2,0,2
27th, 17 hours 56 minutes 54 seconds,1,0,1
28th, 18 hours 45 minutes 55 seconds,4,0,4
29th, 19 hours 34 minutes 9 seconds,0,0,0
30th, 20 hours 18 minutes 9 seconds,0,0,0
31st, 21 hours 10 minutes 36 seconds,1,0,1
32nd, 21 hours 54 minutes 39 seconds,1,0,1
33rd, 22 hours 37 minutes 35 seconds,0,0,0
34th, 23 hours 22 minutes 59 seconds,0,0,0
35th, 24 hours 9 minutes 7 seconds,1,0,1
