Generation,Time,All,Acceptable,Unacceptable
1st, 4 minutes 15 seconds,0,0,0
2nd, 8 minutes 54 seconds,0,0,0
3rd, 23 minutes 37 seconds,1,0,1
4th, 45 minutes 29 seconds,0,0,0
5th, 1 hours 14 minutes 13 seconds,0,0,0
6th, 1 hours 39 minutes 9 seconds,1,0,1
7th, 2 hours 7 minutes 15 seconds,1,0,1
8th, 2 hours 37 minutes 54 seconds,1,0,1
9th, 3 hours 7 minutes 35 seconds,1,0,1
10th, 3 hours 45 minutes 9 seconds,1,0,1
11th, 4 hours 25 minutes 44 seconds,0,0,0
12th, 5 hours 3 minutes 3 seconds,1,0,1
13th, 5 hours 48 minutes 1 seconds,1,0,1
14th, 6 hours 31 minutes 35 seconds,0,0,0
15th, 7 hours 13 minutes 37 seconds,1,0,1
16th, 7 hours 54 minutes 52 seconds,1,1,0
17th, 8 hours 43 minutes 25 seconds,1,0,1
18th, 9 hours 23 minutes 53 seconds,0,0,0
19th, 10 hours 9 minutes 16 seconds,1,0,1
20th, 10 hours 47 minutes 50 seconds,0,0,0
21st, 11 hours 34 minutes 28 seconds,0,0,0
22nd, 12 hours 10 minutes 53 seconds,1,0,1
23rd, 12 hours 50 minutes 15 seconds,0,0,0
24th, 13 hours 30 minutes 48 seconds,0,0,0
25th, 14 hours 13 minutes 31 seconds,0,0,0
26th, 14 hours 59 minutes 58 seconds,0,0,0
27th, 15 hours 53 minutes 28 seconds,0,0,0
28th, 16 hours 36 minutes 33 seconds,0,0,0
29th, 17 hours 21 minutes 34 seconds,2,0,2
30th, 18 hours 4 minutes 25 seconds,1,0,1
31st, 18 hours 47 minutes 49 seconds,1,0,1
32nd, 19 hours 43 minutes 44 seconds,0,0,0
33rd, 20 hours 27 minutes 50 seconds,3,0,3
34th, 21 hours 11 minutes 18 seconds,0,0,0
35th, 21 hours 51 minutes 18 seconds,3,0,3
36th, 22 hours 34 minutes 44 seconds,1,0,1
37th, 23 hours 15 minutes 53 seconds,1,1,0
38th, 24 hours 3 minutes 43 seconds,4,0,4
