Generation,Time,All,Acceptable,Unacceptable
102nd, 16 hours 18 minutes 23 seconds,0,0,0
103rd, 16 hours 19 minutes 4 seconds,3,0,3
104th, 16 hours 19 minutes 45 seconds,0,0,0
105th, 16 hours 59 minutes 29 seconds,2,0,2
106th, 17 hours 15 seconds,0,0,0
107th, 17 hours 1 minutes 0 seconds,0,0,0
108th, 17 hours 1 minutes 46 seconds,0,0,0
109th, 17 hours 26 minutes 33 seconds,0,0,0
110th, 17 hours 27 minutes 19 seconds,0,0,0
111th, 17 hours 57 minutes 56 seconds,1,0,1
112th, 17 hours 58 minutes 41 seconds,1,0,1
113th, 18 hours 14 minutes 24 seconds,0,0,0
114th, 18 hours 15 minutes 10 seconds,0,0,0
115th, 18 hours 15 minutes 57 seconds,0,0,0
116th, 18 hours 16 minutes 45 seconds,0,0,0
117th, 18 hours 17 minutes 32 seconds,1,0,1
118th, 18 hours 18 minutes 17 seconds,2,0,2
119th, 18 hours 19 minutes 4 seconds,0,0,0
120th, 18 hours 19 minutes 52 seconds,0,0,0
121st, 18 hours 20 minutes 39 seconds,1,0,1
122nd, 18 hours 21 minutes 28 seconds,0,0,0
123rd, 18 hours 22 minutes 15 seconds,0,0,0
124th, 18 hours 23 minutes 1 seconds,0,0,0
125th, 18 hours 47 minutes 48 seconds,0,0,0
126th, 19 hours 36 seconds,0,0,0
127th, 19 hours 25 minutes 24 seconds,0,0,0
128th, 19 hours 38 minutes 12 seconds,0,0,0
129th, 20 hours 3 minutes 0 seconds,0,0,0
130th, 20 hours 3 minutes 51 seconds,1,0,1
131st, 20 hours 16 minutes 38 seconds,1,0,1
132nd, 20 hours 17 minutes 27 seconds,0,0,0
133rd, 20 hours 18 minutes 17 seconds,0,0,0
134th, 20 hours 19 minutes 6 seconds,0,0,0
135th, 20 hours 19 minutes 58 seconds,2,0,2
136th, 20 hours 20 minutes 47 seconds,0,0,0
137th, 20 hours 21 minutes 39 seconds,2,0,2
138th, 20 hours 22 minutes 25 seconds,1,0,1
