Generation,Time,All,Acceptable,Unacceptable
1st, 5 seconds,0,0,0
2nd, 11 seconds,1,1,0
3rd, 18 seconds,0,0,0
4th, 24 seconds,0,0,0
5th, 29 seconds,0,0,0
6th, 35 seconds,0,0,0
7th, 41 seconds,0,0,0
8th, 47 seconds,0,0,0
9th, 53 seconds,0,0,0
10th, 59 seconds,1,1,0
11th, 1 minutes 5 seconds,1,0,1
12th, 1 minutes 11 seconds,0,0,0
13th, 1 minutes 18 seconds,1,0,1
14th, 1 minutes 25 seconds,0,0,0
15th, 1 minutes 32 seconds,2,2,0
16th, 1 minutes 39 seconds,1,1,0
17th, 1 minutes 45 seconds,1,0,1
18th, 1 minutes 53 seconds,0,0,0
19th, 2 minutes 0 seconds,0,0,0
20th, 2 minutes 8 seconds,1,0,1
21st, 2 minutes 15 seconds,0,0,0
22nd, 2 minutes 23 seconds,1,0,1
23rd, 2 minutes 29 seconds,0,0,0
24th, 2 minutes 37 seconds,1,1,0
25th, 2 minutes 43 seconds,1,0,1
26th, 2 minutes 51 seconds,1,1,0
27th, 2 minutes 58 seconds,0,0,0
28th, 3 minutes 4 seconds,0,0,0
29th, 3 minutes 11 seconds,0,0,0
30th, 3 minutes 18 seconds,0,0,0
31st, 3 minutes 25 seconds,0,0,0
32nd, 3 minutes 33 seconds,0,0,0
33rd, 3 minutes 41 seconds,0,0,0
34th, 3 minutes 48 seconds,0,0,0
35th, 3 minutes 55 seconds,0,0,0
36th, 4 minutes 3 seconds,0,0,0
37th, 4 minutes 10 seconds,0,0,0
38th, 4 minutes 17 seconds,0,0,0
39th, 4 minutes 26 seconds,0,0,0
40th, 4 minutes 35 seconds,0,0,0
41st, 4 minutes 42 seconds,0,0,0
42nd, 4 minutes 50 seconds,0,0,0
43rd, 4 minutes 58 seconds,0,0,0
44th, 5 minutes 4 seconds,0,0,0
45th, 5 minutes 12 seconds,0,0,0
46th, 5 minutes 19 seconds,0,0,0
47th, 5 minutes 26 seconds,0,0,0
48th, 5 minutes 34 seconds,0,0,0
49th, 5 minutes 42 seconds,0,0,0
50th, 5 minutes 50 seconds,0,0,0
51st, 5 minutes 58 seconds,1,0,1
52nd, 6 minutes 6 seconds,0,0,0
53rd, 6 minutes 14 seconds,0,0,0
54th, 6 minutes 24 seconds,0,0,0
55th, 6 minutes 33 seconds,0,0,0
56th, 6 minutes 40 seconds,0,0,0
57th, 6 minutes 49 seconds,0,0,0
58th, 6 minutes 57 seconds,0,0,0
59th, 7 minutes 4 seconds,0,0,0
60th, 7 minutes 14 seconds,0,0,0
61st, 7 minutes 22 seconds,0,0,0
62nd, 7 minutes 30 seconds,0,0,0
63rd, 7 minutes 39 seconds,0,0,0
64th, 7 minutes 48 seconds,1,0,1
65th, 7 minutes 58 seconds,0,0,0
66th, 8 minutes 7 seconds,0,0,0
67th, 8 minutes 16 seconds,1,0,1
68th, 8 minutes 26 seconds,0,0,0
69th, 8 minutes 36 seconds,0,0,0
70th, 23 minutes 45 seconds,1,0,1
71st, 23 minutes 53 seconds,0,0,0
72nd, 24 minutes 4 seconds,0,0,0
73rd, 24 minutes 13 seconds,0,0,0
74th, 24 minutes 22 seconds,0,0,0
75th, 24 minutes 32 seconds,0,0,0
76th, 24 minutes 42 seconds,1,0,1
77th, 24 minutes 52 seconds,0,0,0
78th, 25 minutes 2 seconds,0,0,0
79th, 25 minutes 13 seconds,0,0,0
80th, 25 minutes 23 seconds,1,0,1
81st, 25 minutes 34 seconds,0,0,0
82nd, 25 minutes 44 seconds,0,0,0
83rd, 25 minutes 54 seconds,0,0,0
84th, 26 minutes 6 seconds,0,0,0
85th, 26 minutes 17 seconds,1,0,1
86th, 26 minutes 28 seconds,1,0,1
87th, 26 minutes 40 seconds,1,0,1
88th, 26 minutes 51 seconds,1,0,1
89th, 27 minutes 3 seconds,0,0,0
90th, 27 minutes 14 seconds,0,0,0
91st, 27 minutes 27 seconds,0,0,0
92nd, 27 minutes 38 seconds,1,0,1
93rd, 27 minutes 49 seconds,0,0,0
94th, 28 minutes 1 seconds,0,0,0
95th, 28 minutes 11 seconds,0,0,0
96th, 28 minutes 22 seconds,0,0,0
97th, 28 minutes 35 seconds,1,0,1
98th, 28 minutes 46 seconds,1,0,1
99th, 28 minutes 57 seconds,1,0,1
100th, 29 minutes 10 seconds,0,0,0
101st, 29 minutes 21 seconds,1,0,1
102nd, 29 minutes 34 seconds,0,0,0
103rd, 44 minutes 47 seconds,0,0,0
104th, 44 minutes 59 seconds,1,0,1
105th, 45 minutes 12 seconds,0,0,0
106th, 45 minutes 23 seconds,0,0,0
107th, 45 minutes 35 seconds,0,0,0
108th, 45 minutes 47 seconds,0,0,0
109th, 45 minutes 59 seconds,1,0,1
110th, 46 minutes 11 seconds,1,0,1
111th, 46 minutes 24 seconds,0,0,0
112th, 46 minutes 36 seconds,1,0,1
113th, 46 minutes 50 seconds,0,0,0
114th, 47 minutes 3 seconds,0,0,0
115th, 47 minutes 16 seconds,0,0,0
116th, 47 minutes 30 seconds,0,0,0
117th, 47 minutes 42 seconds,0,0,0
118th, 47 minutes 55 seconds,0,0,0
119th, 48 minutes 8 seconds,1,0,1
120th, 48 minutes 21 seconds,1,0,1
121st, 48 minutes 35 seconds,0,0,0
122nd, 48 minutes 49 seconds,0,0,0
123rd, 1 hours 4 minutes 2 seconds,2,0,2
124th, 1 hours 4 minutes 16 seconds,0,0,0
125th, 1 hours 4 minutes 29 seconds,0,0,0
126th, 1 hours 4 minutes 43 seconds,1,0,1
127th, 1 hours 4 minutes 56 seconds,0,0,0
128th, 1 hours 5 minutes 9 seconds,0,0,0
129th, 1 hours 5 minutes 23 seconds,0,0,0
130th, 1 hours 5 minutes 36 seconds,0,0,0
131st, 1 hours 5 minutes 49 seconds,0,0,0
132nd, 1 hours 6 minutes 3 seconds,0,0,0
133rd, 1 hours 6 minutes 15 seconds,0,0,0
134th, 1 hours 6 minutes 28 seconds,0,0,0
135th, 1 hours 6 minutes 42 seconds,0,0,0
136th, 1 hours 6 minutes 55 seconds,0,0,0
137th, 1 hours 7 minutes 8 seconds,0,0,0
138th, 1 hours 7 minutes 22 seconds,0,0,0
139th, 1 hours 7 minutes 35 seconds,0,0,0
140th, 1 hours 7 minutes 50 seconds,0,0,0
141st, 1 hours 8 minutes 3 seconds,0,0,0
142nd, 1 hours 8 minutes 17 seconds,0,0,0
143rd, 1 hours 8 minutes 31 seconds,1,0,1
144th, 1 hours 8 minutes 45 seconds,1,0,1
145th, 1 hours 8 minutes 59 seconds,1,0,1
146th, 1 hours 9 minutes 13 seconds,0,0,0
147th, 1 hours 9 minutes 26 seconds,0,0,0
148th, 1 hours 9 minutes 41 seconds,0,0,0
149th, 1 hours 9 minutes 53 seconds,0,0,0
150th, 1 hours 10 minutes 7 seconds,2,0,2
151st, 1 hours 10 minutes 22 seconds,0,0,0
152nd, 1 hours 10 minutes 35 seconds,1,0,1
153rd, 1 hours 10 minutes 49 seconds,0,0,0
154th, 1 hours 11 minutes 4 seconds,2,0,2
155th, 1 hours 11 minutes 17 seconds,0,0,0
156th, 1 hours 11 minutes 31 seconds,0,0,0
157th, 1 hours 11 minutes 46 seconds,0,0,0
158th, 1 hours 12 minutes 1 seconds,0,0,0
159th, 1 hours 12 minutes 16 seconds,1,0,1
160th, 1 hours 12 minutes 30 seconds,0,0,0
161st, 1 hours 12 minutes 45 seconds,1,0,1
162nd, 1 hours 13 minutes 1 seconds,0,0,0
163rd, 1 hours 13 minutes 15 seconds,1,0,1
164th, 1 hours 13 minutes 31 seconds,1,0,1
165th, 1 hours 13 minutes 46 seconds,0,0,0
166th, 1 hours 14 minutes 1 seconds,0,0,0
167th, 1 hours 14 minutes 17 seconds,0,0,0
168th, 1 hours 14 minutes 32 seconds,1,0,1
169th, 1 hours 14 minutes 47 seconds,1,0,1
170th, 1 hours 15 minutes 2 seconds,1,0,1
171st, 1 hours 15 minutes 17 seconds,0,0,0
172nd, 1 hours 15 minutes 31 seconds,0,0,0
173rd, 1 hours 15 minutes 46 seconds,2,0,2
174th, 1 hours 15 minutes 59 seconds,0,0,0
175th, 1 hours 16 minutes 13 seconds,0,0,0
176th, 1 hours 16 minutes 29 seconds,0,0,0
177th, 1 hours 16 minutes 44 seconds,1,0,1
178th, 1 hours 17 minutes 1 seconds,0,0,0
179th, 1 hours 17 minutes 15 seconds,1,0,1
180th, 1 hours 17 minutes 29 seconds,0,0,0
181st, 1 hours 17 minutes 45 seconds,0,0,0
182nd, 1 hours 18 minutes 1 seconds,0,0,0
183rd, 1 hours 18 minutes 16 seconds,0,0,0
184th, 1 hours 18 minutes 32 seconds,0,0,0
