Generation,Time,All,Acceptable,Unacceptable
1st, 4 seconds,0,0,0
2nd, 10 seconds,0,0,0
3rd, 16 seconds,0,0,0
4th, 22 seconds,0,0,0
5th, 27 seconds,0,0,0
6th, 32 seconds,0,0,0
7th, 38 seconds,1,1,0
8th, 43 seconds,0,0,0
9th, 49 seconds,0,0,0
10th, 54 seconds,0,0,0
11th, 1 minutes 1 seconds,0,0,0
12th, 1 minutes 8 seconds,1,1,0
13th, 1 minutes 13 seconds,0,0,0
14th, 1 minutes 20 seconds,0,0,0
15th, 1 minutes 25 seconds,0,0,0
16th, 1 minutes 31 seconds,0,0,0
17th, 1 minutes 38 seconds,2,0,2
18th, 1 minutes 45 seconds,1,0,1
19th, 1 minutes 52 seconds,1,0,1
20th, 1 minutes 59 seconds,1,0,1
21st, 2 minutes 6 seconds,0,0,0
22nd, 2 minutes 12 seconds,1,0,1
23rd, 2 minutes 19 seconds,0,0,0
24th, 2 minutes 26 seconds,1,0,1
25th, 2 minutes 33 seconds,0,0,0
26th, 2 minutes 40 seconds,1,0,1
27th, 2 minutes 49 seconds,0,0,0
28th, 2 minutes 56 seconds,0,0,0
29th, 3 minutes 4 seconds,0,0,0
30th, 3 minutes 12 seconds,1,0,1
31st, 3 minutes 21 seconds,0,0,0
32nd, 3 minutes 28 seconds,0,0,0
33rd, 3 minutes 36 seconds,2,0,2
34th, 3 minutes 43 seconds,0,0,0
35th, 3 minutes 51 seconds,1,0,1
36th, 4 minutes 0 seconds,0,0,0
37th, 4 minutes 8 seconds,0,0,0
38th, 4 minutes 16 seconds,1,0,1
39th, 4 minutes 24 seconds,0,0,0
40th, 4 minutes 32 seconds,0,0,0
41st, 19 minutes 45 seconds,1,1,0
42nd, 19 minutes 56 seconds,0,0,0
43rd, 20 minutes 8 seconds,1,0,1
44th, 20 minutes 19 seconds,0,0,0
45th, 20 minutes 30 seconds,0,0,0
46th, 20 minutes 39 seconds,0,0,0
47th, 20 minutes 50 seconds,1,0,1
48th, 20 minutes 59 seconds,0,0,0
49th, 21 minutes 10 seconds,0,0,0
50th, 21 minutes 20 seconds,0,0,0
51st, 21 minutes 30 seconds,0,0,0
52nd, 21 minutes 41 seconds,0,0,0
53rd, 21 minutes 51 seconds,0,0,0
54th, 22 minutes 2 seconds,0,0,0
55th, 22 minutes 12 seconds,0,0,0
56th, 22 minutes 22 seconds,0,0,0
57th, 22 minutes 34 seconds,0,0,0
58th, 22 minutes 46 seconds,0,0,0
59th, 22 minutes 56 seconds,0,0,0
60th, 23 minutes 6 seconds,1,0,1
61st, 23 minutes 17 seconds,0,0,0
62nd, 23 minutes 28 seconds,1,0,1
63rd, 23 minutes 38 seconds,0,0,0
64th, 23 minutes 48 seconds,0,0,0
65th, 23 minutes 59 seconds,0,0,0
66th, 24 minutes 10 seconds,0,0,0
67th, 24 minutes 22 seconds,1,0,1
68th, 24 minutes 33 seconds,1,0,1
69th, 24 minutes 44 seconds,0,0,0
70th, 24 minutes 55 seconds,0,0,0
71st, 25 minutes 6 seconds,1,0,1
72nd, 25 minutes 17 seconds,0,0,0
73rd, 25 minutes 29 seconds,0,0,0
74th, 25 minutes 41 seconds,1,0,1
75th, 25 minutes 52 seconds,0,0,0
76th, 26 minutes 3 seconds,0,0,0
77th, 26 minutes 15 seconds,2,0,2
78th, 26 minutes 26 seconds,0,0,0
79th, 26 minutes 38 seconds,0,0,0
80th, 26 minutes 49 seconds,0,0,0
81st, 27 minutes 0 seconds,1,0,1
82nd, 27 minutes 12 seconds,2,0,2
83rd, 27 minutes 24 seconds,0,0,0
84th, 27 minutes 35 seconds,0,0,0
85th, 27 minutes 48 seconds,2,0,2
86th, 27 minutes 59 seconds,1,0,1
87th, 28 minutes 10 seconds,0,0,0
88th, 28 minutes 20 seconds,1,0,1
89th, 28 minutes 32 seconds,1,0,1
90th, 28 minutes 45 seconds,0,0,0
91st, 28 minutes 57 seconds,1,0,1
92nd, 29 minutes 9 seconds,1,0,1
93rd, 29 minutes 22 seconds,1,0,1
94th, 29 minutes 35 seconds,1,0,1
95th, 29 minutes 47 seconds,0,0,0
96th, 29 minutes 59 seconds,0,0,0
97th, 30 minutes 11 seconds,2,0,2
98th, 30 minutes 24 seconds,0,0,0
99th, 30 minutes 36 seconds,1,0,1
100th, 30 minutes 47 seconds,0,0,0
101st, 30 minutes 59 seconds,1,0,1
102nd, 31 minutes 11 seconds,0,0,0
103rd, 31 minutes 24 seconds,0,0,0
104th, 31 minutes 37 seconds,0,0,0
105th, 31 minutes 49 seconds,0,0,0
106th, 31 minutes 59 seconds,0,0,0
107th, 47 minutes 14 seconds,0,0,0
108th, 47 minutes 29 seconds,0,0,0
109th, 47 minutes 44 seconds,0,0,0
110th, 47 minutes 59 seconds,0,0,0
111th, 48 minutes 14 seconds,1,0,1
112th, 48 minutes 28 seconds,0,0,0
113th, 48 minutes 43 seconds,0,0,0
114th, 48 minutes 57 seconds,0,0,0
115th, 49 minutes 12 seconds,1,0,1
116th, 49 minutes 26 seconds,1,0,1
117th, 49 minutes 40 seconds,0,0,0
118th, 1 hours 4 minutes 55 seconds,1,0,1
119th, 1 hours 5 minutes 11 seconds,0,0,0
120th, 1 hours 5 minutes 27 seconds,0,0,0
121st, 1 hours 5 minutes 42 seconds,0,0,0
122nd, 1 hours 5 minutes 57 seconds,0,0,0
123rd, 1 hours 6 minutes 11 seconds,0,0,0
124th, 1 hours 6 minutes 26 seconds,0,0,0
125th, 1 hours 6 minutes 41 seconds,0,0,0
126th, 1 hours 6 minutes 56 seconds,0,0,0
127th, 1 hours 7 minutes 10 seconds,0,0,0
128th, 1 hours 7 minutes 25 seconds,1,0,1
129th, 1 hours 7 minutes 39 seconds,0,0,0
130th, 1 hours 7 minutes 53 seconds,1,0,1
131st, 1 hours 8 minutes 8 seconds,0,0,0
132nd, 1 hours 8 minutes 23 seconds,0,0,0
133rd, 1 hours 8 minutes 37 seconds,0,0,0
134th, 1 hours 8 minutes 51 seconds,0,0,0
135th, 1 hours 9 minutes 5 seconds,0,0,0
136th, 1 hours 9 minutes 22 seconds,0,0,0
137th, 1 hours 9 minutes 36 seconds,0,0,0
138th, 1 hours 9 minutes 52 seconds,1,0,1
139th, 1 hours 10 minutes 8 seconds,0,0,0
140th, 1 hours 10 minutes 23 seconds,0,0,0
141st, 1 hours 10 minutes 39 seconds,1,0,1
142nd, 1 hours 10 minutes 55 seconds,0,0,0
143rd, 1 hours 26 minutes 11 seconds,0,0,0
144th, 1 hours 26 minutes 27 seconds,0,0,0
145th, 1 hours 26 minutes 44 seconds,0,0,0
146th, 1 hours 27 minutes 1 seconds,0,0,0
147th, 1 hours 27 minutes 17 seconds,0,0,0
148th, 1 hours 27 minutes 33 seconds,0,0,0
149th, 1 hours 27 minutes 48 seconds,0,0,0
150th, 1 hours 28 minutes 5 seconds,0,0,0
151st, 1 hours 28 minutes 20 seconds,1,0,1
152nd, 1 hours 28 minutes 37 seconds,0,0,0
153rd, 1 hours 28 minutes 55 seconds,0,0,0
154th, 1 hours 29 minutes 11 seconds,0,0,0
155th, 1 hours 29 minutes 28 seconds,0,0,0
156th, 1 hours 29 minutes 45 seconds,0,0,0
157th, 1 hours 30 minutes 3 seconds,1,0,1
158th, 1 hours 30 minutes 20 seconds,0,0,0
159th, 1 hours 30 minutes 37 seconds,0,0,0
160th, 1 hours 30 minutes 54 seconds,0,0,0
161st, 1 hours 31 minutes 10 seconds,0,0,0
162nd, 1 hours 31 minutes 27 seconds,0,0,0
163rd, 1 hours 31 minutes 44 seconds,0,0,0
164th, 1 hours 32 minutes 0 seconds,0,0,0
165th, 1 hours 32 minutes 16 seconds,0,0,0
166th, 1 hours 32 minutes 31 seconds,0,0,0
167th, 1 hours 32 minutes 47 seconds,0,0,0
168th, 1 hours 33 minutes 2 seconds,0,0,0
169th, 1 hours 33 minutes 18 seconds,0,0,0
170th, 1 hours 33 minutes 34 seconds,1,0,1
171st, 1 hours 33 minutes 50 seconds,0,0,0
172nd, 1 hours 34 minutes 7 seconds,0,0,0
173rd, 1 hours 34 minutes 23 seconds,1,0,1
174th, 1 hours 34 minutes 40 seconds,0,0,0
175th, 1 hours 34 minutes 59 seconds,1,0,1
176th, 1 hours 35 minutes 16 seconds,1,0,1
177th, 1 hours 35 minutes 34 seconds,0,0,0
178th, 1 hours 35 minutes 51 seconds,2,0,2
179th, 1 hours 36 minutes 8 seconds,0,0,0
180th, 1 hours 36 minutes 26 seconds,0,0,0
181st, 1 hours 36 minutes 45 seconds,1,0,1
182nd, 1 hours 37 minutes 4 seconds,0,0,0
183rd, 1 hours 37 minutes 23 seconds,0,0,0
184th, 1 hours 37 minutes 42 seconds,0,0,0
185th, 1 hours 38 minutes 0 seconds,0,0,0
186th, 1 hours 38 minutes 19 seconds,0,0,0
187th, 1 hours 38 minutes 38 seconds,0,0,0
188th, 1 hours 38 minutes 56 seconds,0,0,0
189th, 1 hours 39 minutes 14 seconds,0,0,0
190th, 1 hours 39 minutes 32 seconds,0,0,0
191st, 1 hours 39 minutes 51 seconds,0,0,0
192nd, 1 hours 40 minutes 9 seconds,0,0,0
193rd, 1 hours 40 minutes 28 seconds,0,0,0
194th, 1 hours 40 minutes 47 seconds,0,0,0
195th, 1 hours 41 minutes 6 seconds,0,0,0
196th, 1 hours 41 minutes 25 seconds,0,0,0
197th, 1 hours 41 minutes 43 seconds,0,0,0
198th, 1 hours 42 minutes 1 seconds,1,0,1
199th, 1 hours 42 minutes 20 seconds,0,0,0
200th, 1 hours 42 minutes 38 seconds,0,0,0
201st, 1 hours 42 minutes 58 seconds,0,0,0
202nd, 1 hours 43 minutes 17 seconds,3,0,3
203rd, 1 hours 43 minutes 36 seconds,0,0,0
204th, 1 hours 43 minutes 54 seconds,0,0,0
205th, 1 hours 44 minutes 13 seconds,0,0,0
206th, 1 hours 44 minutes 32 seconds,0,0,0
207th, 1 hours 44 minutes 53 seconds,0,0,0
208th, 1 hours 45 minutes 13 seconds,0,0,0
209th, 1 hours 45 minutes 34 seconds,0,0,0
210th, 1 hours 45 minutes 53 seconds,1,0,1
211th, 1 hours 46 minutes 14 seconds,0,0,0
212th, 1 hours 46 minutes 33 seconds,0,0,0
213th, 1 hours 46 minutes 54 seconds,0,0,0
214th, 1 hours 47 minutes 14 seconds,0,0,0
215th, 1 hours 47 minutes 35 seconds,0,0,0
216th, 1 hours 47 minutes 55 seconds,0,0,0
217th, 1 hours 48 minutes 15 seconds,0,0,0
218th, 1 hours 48 minutes 34 seconds,0,0,0
219th, 1 hours 48 minutes 55 seconds,1,0,1
220th, 1 hours 49 minutes 15 seconds,0,0,0
221st, 1 hours 49 minutes 36 seconds,1,0,1
222nd, 1 hours 49 minutes 55 seconds,0,0,0
223rd, 1 hours 50 minutes 16 seconds,0,0,0
224th, 1 hours 50 minutes 34 seconds,0,0,0
225th, 1 hours 50 minutes 55 seconds,1,0,1
226th, 1 hours 51 minutes 15 seconds,1,0,1
227th, 1 hours 51 minutes 36 seconds,1,0,1
228th, 1 hours 51 minutes 55 seconds,0,0,0
229th, 1 hours 52 minutes 16 seconds,0,0,0
230th, 1 hours 52 minutes 35 seconds,0,0,0
231st, 1 hours 52 minutes 56 seconds,1,0,1
232nd, 1 hours 53 minutes 16 seconds,0,0,0
233rd, 1 hours 53 minutes 38 seconds,0,0,0
234th, 1 hours 53 minutes 58 seconds,1,0,1
235th, 1 hours 54 minutes 19 seconds,1,0,1
236th, 1 hours 54 minutes 39 seconds,0,0,0
237th, 1 hours 55 minutes 0 seconds,0,0,0
238th, 1 hours 55 minutes 21 seconds,0,0,0
239th, 1 hours 55 minutes 41 seconds,1,0,1
240th, 1 hours 56 minutes 3 seconds,0,0,0
241st, 1 hours 56 minutes 24 seconds,0,0,0
242nd, 1 hours 56 minutes 45 seconds,0,0,0
243rd, 1 hours 57 minutes 6 seconds,0,0,0
244th, 1 hours 57 minutes 29 seconds,0,0,0
245th, 1 hours 57 minutes 51 seconds,0,0,0
246th, 1 hours 58 minutes 12 seconds,0,0,0
247th, 1 hours 58 minutes 34 seconds,0,0,0
248th, 1 hours 58 minutes 56 seconds,0,0,0
249th, 1 hours 59 minutes 18 seconds,0,0,0
250th, 1 hours 59 minutes 40 seconds,0,0,0
251st, 2 hours 1 seconds,1,0,1
252nd, 2 hours 23 seconds,0,0,0
253rd, 2 hours 15 minutes 45 seconds,0,0,0
254th, 2 hours 16 minutes 7 seconds,0,0,0
255th, 2 hours 16 minutes 27 seconds,0,0,0
256th, 2 hours 16 minutes 49 seconds,0,0,0
257th, 2 hours 17 minutes 9 seconds,0,0,0
258th, 2 hours 17 minutes 31 seconds,0,0,0
259th, 2 hours 17 minutes 53 seconds,0,0,0
260th, 2 hours 18 minutes 14 seconds,0,0,0
261st, 2 hours 18 minutes 36 seconds,0,0,0
262nd, 2 hours 18 minutes 58 seconds,0,0,0
263rd, 2 hours 19 minutes 20 seconds,0,0,0
264th, 2 hours 19 minutes 44 seconds,0,0,0
265th, 2 hours 20 minutes 7 seconds,0,0,0
266th, 2 hours 20 minutes 30 seconds,0,0,0
267th, 2 hours 20 minutes 54 seconds,0,0,0
268th, 2 hours 21 minutes 19 seconds,0,0,0
269th, 2 hours 21 minutes 44 seconds,0,0,0
270th, 2 hours 22 minutes 7 seconds,0,0,0
271st, 2 hours 22 minutes 28 seconds,0,0,0
272nd, 2 hours 22 minutes 53 seconds,0,0,0
273rd, 2 hours 23 minutes 17 seconds,0,0,0
274th, 2 hours 23 minutes 42 seconds,0,0,0
275th, 2 hours 24 minutes 5 seconds,0,0,0
276th, 2 hours 24 minutes 30 seconds,0,0,0
277th, 2 hours 24 minutes 52 seconds,0,0,0
278th, 2 hours 25 minutes 17 seconds,0,0,0
279th, 2 hours 25 minutes 41 seconds,0,0,0
280th, 2 hours 26 minutes 5 seconds,0,0,0
281st, 2 hours 26 minutes 28 seconds,0,0,0
