Generation,Time,All,Acceptable,Unacceptable
1st, 4 seconds,0,0,0
2nd, 9 seconds,1,0,1
3rd, 14 seconds,0,0,0
4th, 20 seconds,0,0,0
5th, 24 seconds,1,0,1
6th, 28 seconds,0,0,0
7th, 34 seconds,1,1,0
8th, 40 seconds,1,0,1
9th, 46 seconds,0,0,0
10th, 53 seconds,0,0,0
11th, 59 seconds,0,0,0
12th, 1 minutes 5 seconds,0,0,0
13th, 1 minutes 11 seconds,0,0,0
14th, 1 minutes 17 seconds,0,0,0
15th, 1 minutes 25 seconds,0,0,0
16th, 1 minutes 30 seconds,0,0,0
17th, 1 minutes 36 seconds,0,0,0
18th, 1 minutes 43 seconds,1,0,1
19th, 1 minutes 50 seconds,0,0,0
20th, 1 minutes 57 seconds,1,0,1
21st, 2 minutes 4 seconds,1,0,1
22nd, 2 minutes 10 seconds,0,0,0
23rd, 2 minutes 18 seconds,0,0,0
24th, 2 minutes 24 seconds,1,0,1
25th, 2 minutes 31 seconds,0,0,0
26th, 2 minutes 38 seconds,0,0,0
27th, 2 minutes 44 seconds,1,0,1
28th, 2 minutes 49 seconds,0,0,0
29th, 2 minutes 55 seconds,0,0,0
30th, 3 minutes 1 seconds,0,0,0
31st, 3 minutes 7 seconds,0,0,0
32nd, 3 minutes 13 seconds,0,0,0
33rd, 3 minutes 20 seconds,0,0,0
34th, 3 minutes 27 seconds,0,0,0
35th, 3 minutes 34 seconds,0,0,0
36th, 3 minutes 40 seconds,0,0,0
37th, 3 minutes 47 seconds,0,0,0
38th, 3 minutes 54 seconds,0,0,0
39th, 4 minutes 0 seconds,2,0,2
40th, 19 minutes 6 seconds,0,0,0
41st, 19 minutes 14 seconds,0,0,0
42nd, 19 minutes 21 seconds,2,0,2
43rd, 19 minutes 27 seconds,0,0,0
44th, 19 minutes 34 seconds,1,0,1
45th, 19 minutes 42 seconds,0,0,0
46th, 19 minutes 49 seconds,0,0,0
47th, 19 minutes 56 seconds,0,0,0
48th, 20 minutes 4 seconds,0,0,0
49th, 20 minutes 12 seconds,0,0,0
50th, 20 minutes 20 seconds,0,0,0
51st, 20 minutes 30 seconds,0,0,0
52nd, 20 minutes 40 seconds,0,0,0
53rd, 20 minutes 48 seconds,0,0,0
54th, 20 minutes 57 seconds,0,0,0
55th, 21 minutes 6 seconds,1,0,1
56th, 21 minutes 14 seconds,1,0,1
57th, 21 minutes 21 seconds,1,0,1
58th, 21 minutes 29 seconds,0,0,0
59th, 21 minutes 38 seconds,2,0,2
60th, 21 minutes 47 seconds,0,0,0
61st, 21 minutes 56 seconds,0,0,0
62nd, 22 minutes 4 seconds,1,0,1
63rd, 22 minutes 13 seconds,1,0,1
64th, 22 minutes 22 seconds,0,0,0
65th, 22 minutes 31 seconds,1,0,1
66th, 22 minutes 39 seconds,0,0,0
67th, 22 minutes 49 seconds,1,0,1
68th, 22 minutes 58 seconds,2,0,2
69th, 23 minutes 7 seconds,2,0,2
70th, 23 minutes 17 seconds,0,0,0
71st, 23 minutes 28 seconds,0,0,0
72nd, 23 minutes 38 seconds,0,0,0
73rd, 23 minutes 47 seconds,0,0,0
74th, 23 minutes 57 seconds,0,0,0
75th, 24 minutes 7 seconds,1,0,1
76th, 24 minutes 17 seconds,2,0,2
77th, 24 minutes 27 seconds,0,0,0
78th, 24 minutes 37 seconds,1,0,1
79th, 24 minutes 48 seconds,0,0,0
80th, 24 minutes 58 seconds,0,0,0
81st, 25 minutes 9 seconds,1,0,1
82nd, 25 minutes 21 seconds,1,0,1
83rd, 25 minutes 33 seconds,1,0,1
84th, 25 minutes 44 seconds,2,0,2
85th, 25 minutes 55 seconds,2,0,2
86th, 26 minutes 5 seconds,0,0,0
87th, 26 minutes 16 seconds,0,0,0
88th, 26 minutes 28 seconds,1,0,1
89th, 26 minutes 38 seconds,0,0,0
90th, 26 minutes 49 seconds,1,0,1
91st, 27 minutes 1 seconds,0,0,0
92nd, 27 minutes 12 seconds,0,0,0
93rd, 27 minutes 22 seconds,1,0,1
94th, 27 minutes 35 seconds,0,0,0
95th, 27 minutes 46 seconds,0,0,0
96th, 27 minutes 57 seconds,0,0,0
97th, 28 minutes 8 seconds,0,0,0
98th, 28 minutes 20 seconds,0,0,0
99th, 28 minutes 31 seconds,0,0,0
100th, 28 minutes 42 seconds,0,0,0
101st, 28 minutes 55 seconds,0,0,0
102nd, 29 minutes 8 seconds,0,0,0
103rd, 29 minutes 18 seconds,1,0,1
104th, 29 minutes 31 seconds,0,0,0
105th, 29 minutes 43 seconds,0,0,0
106th, 29 minutes 56 seconds,0,0,0
107th, 30 minutes 9 seconds,0,0,0
108th, 30 minutes 22 seconds,0,0,0
